"","alpha","beta","gamma","delta","lambda","luce"
"alpha",0.0407346243576229,-0.00266811635330889,0.00156773412854247,0.0010875119740021,0.00285218926344891,-0.0113353336273702
"beta",-0.00266811635330889,0.0785074837544153,0.00201615764089669,-0.00916871392901768,0.00260422875913357,0.00384843853805876
"gamma",0.00156773412854247,0.00201615764089669,0.0599617791869596,0.00138121531520652,0.00199966705413853,0.0041670729767159
"delta",0.0010875119740021,-0.00916871392901768,0.00138121531520652,0.0197543532054668,-0.0501370570929042,-0.00645541264477818
"lambda",0.00285218926344891,0.00260422875913357,0.00199966705413853,-0.0501370570929042,1.37865456205169,0.00430505076611665
"luce",-0.0113353336273702,0.00384843853805876,0.0041670729767159,-0.00645541264477818,0.00430505076611665,0.0452387806697377
"alpha",0.0753395212605459,-0.00294817395683845,-0.013969645265854,-0.00229452403526126,-0.0148490905597588,-0.00401832972450987
"beta",-0.00294817395683845,0.0644707473237049,0.0108735370488304,-0.00197323239096026,-0.0241689006963601,-0.00684198767796823
"gamma",-0.013969645265854,0.0108735370488304,0.066507759915086,0.00211984224368319,0.0336622501166197,0.00216879524004727
"delta",-0.00229452403526126,-0.00197323239096026,0.00211984224368319,0.0331594927553912,-0.0124149667651428,-0.00142917914937016
"lambda",-0.0148490905597588,-0.0241689006963601,0.0336622501166197,-0.0124149667651428,0.766464442234442,-0.0112509423504833
"luce",-0.00401832972450987,-0.00684198767796823,0.00216879524004727,-0.00142917914937016,-0.0112509423504833,0.051495764181073
"alpha",0.0749472136888391,0.00138052427199225,-0.00758855909005566,0.00187152117514263,-0.000999672800607092,-0.00841651415011804
"beta",0.00138052427199225,0.0692957367671224,0.0128023426593291,-0.00234020791342272,-0.048397076427065,-0.0129351138964778
"gamma",-0.00758855909005566,0.0128023426593291,0.0773471409011776,0.00147723325206261,0.0640006635180452,0.00832057964446401
"delta",0.00187152117514263,-0.00234020791342272,0.00147723325206261,0.0345445894555931,-0.0140337362209368,-0.00314436152240063
"lambda",-0.000999672800607092,-0.048397076427065,0.0640006635180452,-0.0140337362209368,1.03518101690871,-0.0561456542686641
"luce",-0.00841651415011804,-0.0129351138964778,0.00832057964446401,-0.00314436152240063,-0.0561456542686641,0.0677863407309671
"alpha",0.0692740634115056,0.000309133880915209,-0.00738394013173709,-0.00307537844063258,0.00348663984799276,-0.0144191874346934
"beta",0.000309133880915209,0.0713450704173536,0.00265773192055938,-0.0159098834506434,-0.0514589862764028,-0.00571954918929658
"gamma",-0.00738394013173709,0.00265773192055938,0.0736101633259891,0.0100348088505508,0.0409810290878105,0.00514844134875465
"delta",-0.00307537844063258,-0.0159098834506434,0.0100348088505508,0.0546817124561956,-0.0648052582766919,-0.0173992917481171
"lambda",0.00348663984799276,-0.0514589862764028,0.0409810290878105,-0.0648052582766919,1.26764723257465,-0.0533531569674502
"luce",-0.0144191874346934,-0.00571954918929658,0.00514844134875465,-0.0173992917481171,-0.0533531569674502,0.0734597384501322
"alpha",0.0605730915160582,-0.000156939742749729,0.00685268590992185,0.00183273149257053,0.00636677268277978,-0.0132369694303901
"beta",-0.000156939742749729,0.0766412393218995,0.00146082541476906,-0.0177135036301069,0.0225664604070362,-0.000814290747765394
"gamma",0.00685268590992185,0.00146082541476906,0.067093043393439,0.0108287399212851,-0.0069990902326105,0.00229138120421151
"delta",0.00183273149257053,-0.0177135036301069,0.0108287399212851,0.0606412945300769,-0.11579286357586,-0.0160807925312992
"lambda",0.00636677268277978,0.0225664604070362,-0.0069990902326105,-0.11579286357586,1.27579638282886,0.00507490705624452
"luce",-0.0132369694303901,-0.000814290747765394,0.00229138120421151,-0.0160807925312992,0.00507490705624452,0.0454756953697233
"alpha",0.0690694114661558,0.00277508389932007,0.000190528994640766,-0.0012212681767208,0.0227176042777874,-0.0146801680121421
"beta",0.00277508389932007,0.0687156742218748,0.00185735521841219,-0.0114119660486897,-0.0446987280566793,-0.00944292811850772
"gamma",0.000190528994640766,0.00185735521841219,0.0669010553165396,0.00990051758680404,0.0346141991927437,0.0102466271561535
"delta",-0.0012212681767208,-0.0114119660486897,0.00990051758680404,0.0584522771245735,-0.0819787205701872,-0.014948208559278
"lambda",0.0227176042777874,-0.0446987280566793,0.0346141991927437,-0.0819787205701872,1.2099219780543,-0.0550315889165447
"luce",-0.0146801680121421,-0.00944292811850772,0.0102466271561535,-0.014948208559278,-0.0550315889165447,0.0773593825990099
"alpha",0.072003221586619,0.00510037756428275,0.00565900672575964,0.000602349217611896,0.00668415357436248,-0.00606378437995658
"beta",0.00510037756428275,0.0662482967286867,0.00417716708303811,-0.00634144053184912,-0.0838416944890425,-0.00987264262009441
"gamma",0.00565900672575964,0.00417716708303811,0.0616731476230685,0.00432417902136077,0.0337147561100566,0.0112489128140367
"delta",0.000602349217611896,-0.00634144053184912,0.00432417902136077,0.0470412140458243,-0.0250674305687928,-0.00958771934556327
"lambda",0.00668415357436248,-0.0838416944890425,0.0337147561100566,-0.0250674305687928,1.13482247116208,-0.0660028674176706
"luce",-0.00606378437995658,-0.00987264262009441,0.0112489128140367,-0.00958771934556327,-0.0660028674176706,0.069553884414863
"alpha",0.0511646232446089,0.0044206724925467,-0.000539008727911967,0.000599748118252063,0.0206497347282179,-0.0155000279556357
"beta",0.0044206724925467,0.0634490394410034,0.00780088623785824,-0.00351227685603609,-0.0486198725823434,-0.015777462724559
"gamma",-0.000539008727911967,0.00780088623785824,0.0777085477628963,0.00189507658175173,0.0276657745466392,0.01283446343673
"delta",0.000599748118252063,-0.00351227685603609,0.00189507658175173,0.0355102794805239,-0.0106276639162093,-0.00406363207283554
"lambda",0.0206497347282179,-0.0486198725823434,0.0276657745466392,-0.0106276639162093,0.891417559389958,-0.0643895297374423
"luce",-0.0155000279556357,-0.015777462724559,0.01283446343673,-0.00406363207283554,-0.0643895297374423,0.0744252339319646
"alpha",0.0661988350870492,0.00076370878485953,-0.00553201937545637,-0.000152906436544149,0.0126516436978431,-0.0168886292073846
"beta",0.00076370878485953,0.0734494355954644,0.00741220449534565,-0.00917967733795263,-0.0517418301400871,-0.0085073808463821
"gamma",-0.00553201937545637,0.00741220449534565,0.0674106994491279,0.00431166073377074,0.0566062922024183,0.00352686150326433
"delta",-0.000152906436544149,-0.00917967733795263,0.00431166073377074,0.0472234105666266,-0.0418848320472115,-0.0140467675065345
"lambda",0.0126516436978431,-0.0517418301400871,0.0566062922024183,-0.0418848320472115,1.17112474929036,-0.0782473218328481
"luce",-0.0168886292073846,-0.0085073808463821,0.00352686150326433,-0.0140467675065345,-0.0782473218328481,0.0716883394338242
"alpha",0.0726495665430414,0.00394591205947763,-0.00468509319694371,-0.00324288952062667,-0.00180263000602418,-0.006775399931529
"beta",0.00394591205947763,0.0702677070740341,0.0121843165309718,-0.00862540921220089,-0.0471298248731231,-0.0128652570987257
"gamma",-0.00468509319694371,0.0121843165309718,0.0711764651712687,0.00391098637129682,0.0552408188328967,0.0048762752146865
"delta",-0.00324288952062667,-0.00862540921220089,0.00391098637129682,0.0453855797502032,-0.0461749753042617,-0.0112861583459766
"lambda",-0.00180263000602418,-0.0471298248731231,0.0552408188328967,-0.0461749753042617,1.09772913838873,-0.0522408066909409
"luce",-0.006775399931529,-0.0128652570987257,0.0048762752146865,-0.0112861583459766,-0.0522408066909409,0.0709658813297286
"alpha",0.0606708028115752,0.00761073796034285,0.00613863963638115,0.000104779971227471,0.023772011107004,-0.000133006546910403
"beta",0.00761073796034285,0.0668513470062527,0.00482486935709521,-0.0017029775287025,-0.0951734133165437,-0.00736211148400346
"gamma",0.00613863963638115,0.00482486935709521,0.0598517420404055,0.00601528808409187,0.0543033938419644,0.0120970360670775
"delta",0.000104779971227471,-0.0017029775287025,0.00601528808409187,0.0408651247574888,-0.0170381268467679,-0.000721675922327811
"lambda",0.023772011107004,-0.0951734133165437,0.0543033938419644,-0.0170381268467679,1.08945814707614,-0.0496516013645886
"luce",-0.000133006546910403,-0.00736211148400346,0.0120970360670775,-0.000721675922327811,-0.0496516013645886,0.0604449850768072
"alpha",0.0747251814553609,-0.00423583974829344,-0.0128682570446937,2.97023817705661e-05,-0.00996055803245677,-0.00475080203108697
"beta",-0.00423583974829344,0.0603139884347149,0.0135340029214947,-0.00429097056468907,-0.0260087978942082,-0.00303329353142441
"gamma",-0.0128682570446937,0.0135340029214947,0.0701451091022797,-3.52894763956035e-05,0.0433161807106058,0.00218536200234236
"delta",2.97023817705661e-05,-0.00429097056468907,-3.52894763956035e-05,0.0321489731412503,-0.00899947835681243,-0.00193999479709698
"lambda",-0.00996055803245677,-0.0260087978942082,0.0433161807106058,-0.00899947835681243,0.81225709298831,-0.0256892120357492
"luce",-0.00475080203108697,-0.00303329353142441,0.00218536200234236,-0.00193999479709698,-0.0256892120357492,0.0523398927831679
"alpha",0.0595248114649274,0.000795439469789065,-0.00478790372738814,-0.000688773478280485,0.00876333001128911,-0.0215757590361256
"beta",0.000795439469789065,0.0751337740435979,9.3625088728578e-05,-0.0149551311920302,-0.0183738335120678,-0.00232026457357276
"gamma",-0.00478790372738814,9.3625088728578e-05,0.0693390941881048,0.0142227823263072,0.0237872811803356,-0.00054335697355598
"delta",-0.000688773478280485,-0.0149551311920302,0.0142227823263072,0.0496528696375889,-0.078427842910299,-0.0200913282578895
"lambda",0.00876333001128911,-0.0183738335120678,0.0237872811803356,-0.078427842910299,1.32894010871879,-0.0268293264977781
"luce",-0.0215757590361256,-0.00232026457357276,-0.00054335697355598,-0.0200913282578895,-0.0268293264977781,0.0762211260912953
"alpha",0.056229330398736,0.00214122834263046,-0.00238190776414898,-0.000467163052686105,0.00974662533503425,-0.0175387477659722
"beta",0.00214122834263046,0.0748930859883197,0.00688767776261903,-0.0126358567992663,-0.0325404358849688,-0.00150913899655521
"gamma",-0.00238190776414898,0.00688767776261903,0.0759323937965083,0.0100963520837336,0.0130684707253987,0.00614227006590882
"delta",-0.000467163052686105,-0.0126358567992663,0.0100963520837336,0.0545741654782017,-0.0928996992415417,-0.0192288775846262
"lambda",0.00974662533503425,-0.0325404358849688,0.0130684707253987,-0.0928996992415417,1.24023088463177,-0.0291966983025066
"luce",-0.0175387477659722,-0.00150913899655521,0.00614227006590882,-0.0192288775846262,-0.0291966983025066,0.0690481129083141
"alpha",0.0748929278155981,-0.00189581314384175,-0.0124700170012514,-0.00140891337264548,-0.00149540710809699,-0.00559435785331166
"beta",-0.00189581314384175,0.0526162385486636,0.0107369661871103,-0.00120787378963876,-0.0233516872102015,-0.00592648441421767
"gamma",-0.0124700170012514,0.0107369661871103,0.0629095597317676,0.00182554561343056,0.0393429471783078,0.00387145967732833
"delta",-0.00140891337264548,-0.00120787378963876,0.00182554561343056,0.0330085191773433,-0.00646331632269288,-0.00254573262758489
"lambda",-0.00149540710809699,-0.0233516872102015,0.0393429471783078,-0.00646331632269288,0.818345079495277,-0.0292152414592752
"luce",-0.00559435785331166,-0.00592648441421767,0.00387145967732833,-0.00254573262758489,-0.0292152414592752,0.055835495959645
"alpha",0.0615960313274716,-0.00157367504137129,0.00327312597890294,-0.000184834974544827,0.0118330461572427,-0.017422567096283
"beta",-0.00157367504137129,0.0797913326911837,-0.00186859088080885,-0.0119341735104209,0.00871291708234654,0.00444389621661917
"gamma",0.00327312597890294,-0.00186859088080885,0.0528895781940773,0.00501236732872045,-0.00229899562924102,0.00740094465658936
"delta",-0.000184834974544827,-0.0119341735104209,0.00501236732872045,0.0305246892185288,-0.0657745504751068,-0.0164005965733195
"lambda",0.0118330461572427,0.00871291708234654,-0.00229899562924102,-0.0657745504751068,1.39277688872772,-0.00297717307407638
"luce",-0.017422567096283,0.00444389621661917,0.00740094465658936,-0.0164005965733195,-0.00297717307407638,0.0814806819872586
"alpha",0.0687079764243911,0.000164807458970119,0.0055717854748903,0.00181607669115019,-0.00136640113674464,-0.0153398070279939
"beta",0.000164807458970119,0.0745881970553322,-0.00243244219179502,-0.0151752372028912,0.0148315627242252,-0.000591258449994407
"gamma",0.0055717854748903,-0.00243244219179502,0.0533727884289388,0.00542432498853675,-0.00667270790851329,0.0114778662819433
"delta",0.00181607669115019,-0.0151752372028912,0.00542432498853675,0.0447730106419369,-0.0901088822839589,-0.0184327587564819
"lambda",-0.00136640113674464,0.0148315627242252,-0.00667270790851329,-0.0901088822839589,1.4166709703335,0.00794037411683414
"luce",-0.0153398070279939,-0.000591258449994407,0.0114778662819433,-0.0184327587564819,0.00794037411683414,0.077840299412407
"alpha",0.0637993022014137,0.00108158018846813,0.00736852253137074,-0.000471736040902704,0.0107595663617031,-0.0138244451277856
"beta",0.00108158018846813,0.0792095228708767,-0.00075487396040437,-0.0136727387961063,0.0251354785938443,-0.00109347380521551
"gamma",0.00736852253137074,-0.00075487396040437,0.047352376601744,0.00228465875906574,5.950724786589e-05,0.00592465205048887
"delta",-0.000471736040902704,-0.0136727387961063,0.00228465875906574,0.0359574052815335,-0.0844029085110791,-0.00976135275703054
"lambda",0.0107595663617031,0.0251354785938443,5.950724786589e-05,-0.0844029085110791,1.42403197742311,0.00283690919773533
"luce",-0.0138244451277856,-0.00109347380521551,0.00592465205048887,-0.00976135275703054,0.00283690919773533,0.0486209487619906
"alpha",0.0622646411774731,-0.00249684842829509,-0.0083205856719193,-0.00284865496118464,0.008152659752414,-0.0194005565128764
"beta",-0.00249684842829509,0.0760718841922832,0.00617859661969861,-0.0101188206931822,-0.0059743358773462,-0.00802423213467365
"gamma",-0.0083205856719193,0.00617859661969861,0.0600365481205402,0.010960367819295,0.0194239387726556,0.000425832557779787
"delta",-0.00284865496118464,-0.0101188206931822,0.010960367819295,0.0499173218555133,-0.0937980664735097,-0.0212789265043497
"lambda",0.008152659752414,-0.0059743358773462,0.0194239387726556,-0.0937980664735097,1.35309949335269,-0.0284018482188578
"luce",-0.0194005565128764,-0.00802423213467365,0.000425832557779787,-0.0212789265043497,-0.0284018482188578,0.0757384702161421
"alpha",0.0603583717328569,-0.000375676721322949,-0.00675446752469041,-0.00189055523474243,0.00178546001348557,-0.0138821172137264
"beta",-0.000375676721322949,0.0731003765370377,0.0107681888294114,-0.0104920300045833,-0.0401105416238976,-0.0151860785379162
"gamma",-0.00675446752469041,0.0107681888294114,0.0734156695069929,0.00418402325584048,0.0694069188183243,0.00540108111868658
"delta",-0.00189055523474243,-0.0104920300045833,0.00418402325584048,0.0435799851486587,-0.0463778423760239,-0.0105707004846648
"lambda",0.00178546001348557,-0.0401105416238976,0.0694069188183243,-0.0463778423760239,1.22581043799131,-0.0750529803109942
"luce",-0.0138821172137264,-0.0151860785379162,0.00540108111868658,-0.0105707004846648,-0.0750529803109942,0.0733542706962306
"alpha",0.0731568915574295,0.00452419404816741,-0.0122034465566585,-0.00625979098852245,-0.0164923919467225,-0.0162293507019124
"beta",0.00452419404816741,0.0726991201101382,0.00563259290424279,-0.0135617067163404,-0.0432329837936214,-0.00756042926705782
"gamma",-0.0122034465566585,0.00563259290424279,0.0614797469113187,0.0070727202830619,0.051745640647409,0.00315611563160238
"delta",-0.00625979098852245,-0.0135617067163404,0.0070727202830619,0.0501297850930178,-0.0701382367085805,-0.0165838614398333
"lambda",-0.0164923919467225,-0.0432329837936214,0.051745640647409,-0.0701382367085805,1.28447449194967,-0.0384464486249784
"luce",-0.0162293507019124,-0.00756042926705782,0.00315611563160238,-0.0165838614398333,-0.0384464486249784,0.0743826232857944
