"","lambda","sd","2.5%","25%","50%","75%","97.5%"
"lambdaTemp",3.0343236217996,1.14223787427114,1.11347044767004,2.0597886204035,3.08647968661481,3.98956604231526,4.88381187187118
"lambdaTemp",3.68273144835207,0.952717734105466,1.58140416475638,3.02323045591579,3.8676645973576,4.48344063406593,4.94779566902907
"lambdaTemp",2.95832799560268,1.16444415253924,1.13193364842442,1.95406423594753,2.93208027896488,3.95667221191379,4.90048406307399
"lambdaTemp",2.83186813233235,1.20622617711906,1.06472673178011,1.73231454852276,2.7400640914277,3.8549402334545,4.93657030506603
"lambdaTemp",2.84194736383669,1.14348930047921,1.07238289239158,1.85395142719145,2.73774344571447,3.83313563640886,4.86697248390259
"lambdaTemp",2.80775090329564,1.17608182049873,1.04790516175395,1.75694612807508,2.68502974904351,3.81217266491688,4.8949822771644
"lambdaTemp",3.28288271493212,1.05751895674557,1.21494602062576,2.49937118972946,3.39418366456218,4.17050212678252,4.89466360555075
"lambdaTemp",3.16211887631813,1.07665002716365,1.15377040018749,2.32423721624951,3.20344283420856,4.08591913207767,4.92182398338708
"lambdaTemp",2.90904137689727,1.1242356988965,1.11325073074217,1.94739261195048,2.88337870298715,3.84635494150755,4.86123752127088
"lambdaTemp",2.71350734629791,1.1503679403222,1.06364309184908,1.68688121597785,2.58481619498067,3.65263146519394,4.86905661068931
