"","alpha","beta","gamma","delta","lambda","luce"
"lambda",0.0589521832774377,-0.0155055672663026,0.0230018399671456,-0.00480706362663659,1.11924894736451,-0.0317339509600267
"luce",0.00294226372390255,-0.00101159052138653,-0.00129691854200681,-0.00120831809104367,-0.0317339509600267,0.075465717684259
"alpha",0.00677294385690097,-0.00110527592261669,-0.000991407921353799,0.0112310045279838,0.022143362605612,-0.0094566677509507
"beta",-0.00110527592261669,0.0394750444559829,6.75943786799158e-05,-0.0264803829278091,-0.0467910473560797,-0.00196541379051448
"gamma",-0.000991407921353799,6.75943786799158e-05,0.0153301550755464,-0.00121935720975975,-0.00542753115620359,0.000289854635493623
"delta",0.0112310045279838,-0.0264803829278091,-0.00121935720975975,0.0925902593298871,0.0340843848399162,-0.00555166368964735
"lambda",0.022143362605612,-0.0467910473560797,-0.00542753115620359,0.0340843848399162,1.38567184619808,-0.0104778721624756
"luce",-0.0094566677509507,-0.00196541379051448,0.000289854635493623,-0.00555166368964735,-0.0104778721624756,0.0728517432856595
"alpha",0.0546065267234931,-6.76134218569015e-05,-0.0228363331342516,-0.0001786085221479,-0.0023490448569967,-0.00151444426820447
"beta",-6.76134218569015e-05,0.00606368091746353,0.00300005683372535,0.0023170890847885,-0.0204006320252394,-0.00346497839111069
"gamma",-0.0228363331342516,0.00300005683372535,0.0833588970341415,-0.00132946954448266,0.00561637894643041,-0.00670116898276627
"delta",-0.0001786085221479,0.0023170890847885,-0.00132946954448266,0.00627913970752073,-0.00763395820749752,-0.00266224841797881
"lambda",-0.0023490448569967,-0.0204006320252394,0.00561637894643041,-0.00763395820749752,1.16251275474487,-0.0404983088516189
"luce",-0.00151444426820447,-0.00346497839111069,-0.00670116898276627,-0.00266224841797881,-0.0404983088516189,0.0809938409065007
"alpha",0.0626131357239387,0.000100489897455524,-0.0248720213644615,0.00166373192810174,0.030709932706689,-0.000694540291237513
"beta",0.000100489897455524,0.00707737568424921,0.00410160092560418,0.00134423955623772,-0.0375234715526599,-0.00432203494925462
"gamma",-0.0248720213644615,0.00410160092560418,0.0727946478619977,-7.8302091126787e-05,-0.0183588197344199,-0.00462564244728562
"delta",0.00166373192810174,0.00134423955623772,-7.8302091126787e-05,0.00522114618204302,-0.00186562190116065,0.000851415899677264
"lambda",0.030709932706689,-0.0375234715526599,-0.0183588197344199,-0.00186562190116065,1.17451664175508,-0.0793170490905034
"luce",-0.000694540291237513,-0.00432203494925462,-0.00462564244728562,0.000851415899677264,-0.0793170490905034,0.079883180747493
"alpha",0.0324728808115746,0.0035638725210681,-0.0146045974446241,0.00444956127636841,0.00333012974385796,-0.00576529929933392
"beta",0.0035638725210681,0.0176245245929629,0.00467870730174842,-0.00585919554033288,-0.0517154869260958,-0.0062824712503305
"gamma",-0.0146045974446241,0.00467870730174842,0.0683253427736856,-0.00788705097903943,-0.0227689355600311,-0.00215879145429128
"delta",0.00444956127636841,-0.00585919554033288,-0.00788705097903943,0.0408257119460886,-0.0257723827220045,-0.0102843187671843
"lambda",0.00333012974385796,-0.0517154869260958,-0.0227689355600311,-0.0257723827220045,1.27435409055872,-0.0390052851031611
"luce",-0.00576529929933392,-0.0062824712503305,-0.00215879145429128,-0.0102843187671843,-0.0390052851031611,0.0779815032683698
"alpha",0.0545862076354174,0.00401112567732693,-0.0229724955863172,0.00596608217393224,-0.0079415471193741,-0.00451623022058651
"beta",0.00401112567732693,0.0222249600661622,0.00747969663215598,-0.00405703156438393,-0.0611193583846096,-0.00879006151566891
"gamma",-0.0229724955863172,0.00747969663215598,0.0671168262226351,-0.00386077242166227,-0.0167356207733571,-0.0054784761111479
"delta",0.00596608217393224,-0.00405703156438393,-0.00386077242166227,0.0225295410075516,-0.0459744826965615,-0.00965184819294971
"lambda",-0.0079415471193741,-0.0611193583846096,-0.0167356207733571,-0.0459744826965615,1.2781306782418,-0.0126693900654497
"luce",-0.00451623022058651,-0.00879006151566891,-0.0054784761111479,-0.00965184819294971,-0.0126693900654497,0.081197928766881
"alpha",0.00962836981811271,0.00637939951217047,-0.0026459710589448,0.00783663532253313,0.0189544319731207,-0.00727076172454186
"beta",0.00637939951217047,0.0176752276249208,-0.000594004435410712,-0.000896243934046693,-0.0565829333757378,-0.00476754006335459
"gamma",-0.0026459710589448,-0.000594004435410712,0.0182431035708642,-0.00335899924991097,-0.00512409655928666,0.00197700141307226
"delta",0.00783663532253313,-0.000896243934046693,-0.00335899924991097,0.0370159226203728,-0.0131071131460381,-0.00806138088344782
"lambda",0.0189544319731207,-0.0565829333757378,-0.00512409655928666,-0.0131071131460381,1.22119677736325,-0.0261847875705766
"luce",-0.00727076172454186,-0.00476754006335459,0.00197700141307226,-0.00806138088344782,-0.0261847875705766,0.0574223837148309
"alpha",0.0499173611042486,0.000727473699977778,-0.0257281721714244,0.000727017938896957,0.00223373358664441,-0.00514811214767488
"beta",0.000727473699977778,0.0113697942219714,0.00531117086032355,-0.0013504131998422,-0.0414244475504769,-0.00622647004666486
"gamma",-0.0257281721714244,0.00531117086032355,0.0946519720160788,-0.00102525439210259,0.00250394140195329,0.00318846549618953
"delta",0.000727017938896957,-0.0013504131998422,-0.00102525439210259,0.00130792362956605,-0.00678441516541912,-0.00239924226771544
"lambda",0.00223373358664441,-0.0414244475504769,0.00250394140195329,-0.00678441516541912,1.1522859978177,-0.0292910438584621
"luce",-0.00514811214767488,-0.00622647004666486,0.00318846549618953,-0.00239924226771544,-0.0292910438584621,0.0830700787185212
"alpha",0.038476874859725,0.00682969834333038,-0.015083291266469,0.00269995902479263,0.0110720422774492,-0.00629264153957126
"beta",0.00682969834333038,0.0105200382847236,0.00426867259969699,0.00199956983564773,-0.0302982131513433,-0.00705280297972366
"gamma",-0.015083291266469,0.00426867259969699,0.0740783818257756,-0.00103662386502011,-0.0427598478978268,-0.00346432212650617
"delta",0.00269995902479263,0.00199956983564773,-0.00103662386502011,0.0123473442086187,-0.00501256429860971,-0.000386561349217585
"lambda",0.0110720422774492,-0.0302982131513433,-0.0427598478978268,-0.00501256429860971,0.709163450932095,-0.00499581804327205
"luce",-0.00629264153957126,-0.00705280297972366,-0.00346432212650617,-0.000386561349217585,-0.00499581804327205,0.0545277935087562
"alpha",0.00419599745902381,0.000339072045917333,0.000403857000749216,0.0024196928040971,0.0096822480725782,-0.00140732608795311
"beta",0.000339072045917333,0.0032954251676232,0.000598641292645798,-0.000825636729042961,-0.0233631123375528,-0.000642818763403189
"gamma",0.000403857000749216,0.000598641292645798,0.00694017224911688,4.91093543407327e-05,0.0025208613822697,0.000669241003231483
"delta",0.0024196928040971,-0.000825636729042961,4.91093543407327e-05,0.006222733396751,-0.0389070518022139,0.000238992546843623
"lambda",0.0096822480725782,-0.0233631123375528,0.0025208613822697,-0.0389070518022139,1.05366631758711,-0.00491088610469639
"luce",-0.00140732608795311,-0.000642818763403189,0.000669241003231483,0.000238992546843623,-0.00491088610469639,0.0676689149165858
"alpha",0.0368893883116032,0.00167285407037325,-0.0209938353593992,0.00277445231390481,0.021399676845023,-0.0046425949062377
"beta",0.00167285407037325,0.0114957436320855,0.00268967198161801,-0.00248770931625082,-0.0459498941610168,-0.00654402965355659
"gamma",-0.0209938353593992,0.00268967198161801,0.0709314318137231,-0.00376365538415184,-0.0457787678780738,-0.00218086515231299
"delta",0.00277445231390481,-0.00248770931625082,-0.00376365538415184,0.0293306463539881,-0.0191865177053977,-0.00612493953046528
"lambda",0.021399676845023,-0.0459498941610168,-0.0457787678780738,-0.0191865177053977,1.11838616209982,-0.0274017191361737
"luce",-0.0046425949062377,-0.00654402965355659,-0.00218086515231299,-0.00612493953046528,-0.0274017191361737,0.0698154400897586
"alpha",0.0321315551577356,0.00399187903380236,-0.0110529802589857,0.00193372307748959,0.0245015897476112,-0.000966266969707377
"beta",0.00399187903380236,0.0111844489644303,0.00233397698882575,-0.000207510813478345,-0.0590296862088598,-0.00551002904560692
"gamma",-0.0110529802589857,0.00233397698882575,0.0162616847299894,0.000291087484456376,-0.0116909166341059,-0.00590793146730368
"delta",0.00193372307748959,-0.000207510813478345,0.000291087484456376,0.00208972399332938,-0.0107113939073806,-0.00251107191372631
"lambda",0.0245015897476112,-0.0590296862088598,-0.0116909166341059,-0.0107113939073806,1.21512498637085,-0.0313518188630234
"luce",-0.000966266969707377,-0.00551002904560692,-0.00590793146730368,-0.00251107191372631,-0.0313518188630234,0.0790572945402602
"alpha",0.0641964581623143,0.00137984363746434,-0.0185061651901834,0.000188880308019688,0.0186894985165754,-0.0047094166199132
"beta",0.00137984363746434,0.00768894147919821,0.00495642078925107,0.000393365202658297,-0.00719344622830233,-0.00033428336247728
"gamma",-0.0185061651901834,0.00495642078925107,0.0719957727434533,-0.000628039899373117,0.00171175864478908,-0.00465936279581471
"delta",0.000188880308019688,0.000393365202658297,-0.000628039899373117,0.00520086872245676,-0.00827279972001788,-0.00223046174717991
"lambda",0.0186894985165754,-0.00719344622830233,0.00171175864478908,-0.00827279972001788,1.15723674034313,-0.0515487705979585
"luce",-0.0047094166199132,-0.00033428336247728,-0.00465936279581471,-0.00223046174717991,-0.0515487705979585,0.0807521887588388
"alpha",0.0616822898764596,-0.00277607562819024,-0.0339694293598931,0.00558100480028198,0.0211005446626503,-0.00551146887597252
"beta",-0.00277607562819024,0.0587364399553092,0.00495020597312787,-0.0257703145302243,-0.00794931512984839,0.000222645725860542
"gamma",-0.0339694293598931,0.00495020597312787,0.0636972298399497,-0.00704933272986871,-0.0138903647081317,-0.00100988100418668
"delta",0.00558100480028198,-0.0257703145302243,-0.00704933272986871,0.0449840546190816,-0.045775591922047,-0.00965897099569954
"lambda",0.0211005446626503,-0.00794931512984839,-0.0138903647081317,-0.045775591922047,1.32143268065095,-0.00656769949541001
"luce",-0.00551146887597252,0.000222645725860542,-0.00100988100418668,-0.00965897099569954,-0.00656769949541001,0.0821536364874369
"alpha",0.0508100065724295,-0.000255897220983759,-0.0213070100975264,0.00134118190105476,-0.00173152904491287,-0.00418966436018729
"beta",-0.000255897220983759,0.0623809046753581,0.0112451449241266,-0.0177693482319332,-0.011637018191131,0.000934479612452459
"gamma",-0.0213070100975264,0.0112451449241266,0.103521690367495,-0.00559285782468126,-0.000353869025834554,-0.0109659062107271
"delta",0.00134118190105476,-0.0177693482319332,-0.00559285782468126,0.0180114958060282,-0.0244965265609076,-0.00323056979641839
"lambda",-0.00173152904491287,-0.011637018191131,-0.000353869025834554,-0.0244965265609076,1.3668520153157,0.00356593105675281
"luce",-0.00418966436018729,0.000934479612452459,-0.0109659062107271,-0.00323056979641839,0.00356593105675281,0.0852741553061175
"alpha",0.0512474050008906,0.00209997661967999,-0.0169853774088528,0.00371517781362721,0.012161610561103,-0.00324106934908739
"beta",0.00209997661967999,0.0050598779443738,0.00438687143413962,0.000678267594101345,-0.0296992291351328,-0.00535230324335319
"gamma",-0.0169853774088528,0.00438687143413962,0.0701549550940982,-0.00239952350450704,-0.0110774433742758,-0.00600679039034869
"delta",0.00371517781362721,0.000678267594101345,-0.00239952350450704,0.00644979098455763,-0.00324034708354585,-0.0012293268845083
"lambda",0.012161610561103,-0.0296992291351328,-0.0110774433742758,-0.00324034708354585,1.01377971722962,-0.000935254420268068
"luce",-0.00324106934908739,-0.00535230324335319,-0.00600679039034869,-0.0012293268845083,-0.000935254420268068,0.067163544391137
"alpha",0.00918523784389495,-0.00434971303043673,-0.00625949795596843,0.0117814921371933,0.00835518672322067,-0.0127576910498161
"beta",-0.00434971303043673,0.0555447314859163,0.00335156690210845,-0.0351254598180652,-0.00823740802526236,0.00377208385865774
"gamma",-0.00625949795596843,0.00335156690210845,0.0203814822592251,-0.00696299567136048,-0.00705694993144243,0.000283394893563867
"delta",0.0117814921371933,-0.0351254598180652,-0.00696299567136048,0.0826817849811136,-0.0402417688045066,-0.0138606026191445
"lambda",0.00835518672322067,-0.00823740802526236,-0.00705694993144243,-0.0402417688045066,1.31599118949958,-0.0137190832395629
"luce",-0.0127576910498161,0.00377208385865774,0.000283394893563867,-0.0138606026191445,-0.0137190832395629,0.0829131039775683
"alpha",0.00300475703703154,-0.000812913578892295,-0.000590672092437597,0.00283580071489557,-0.00358748175309175,-0.000806535608998061
"beta",-0.000812913578892295,0.0716444133931073,0.00172204348825143,-0.0307894468395607,0.0323071347768361,-0.00134302020012229
"gamma",-0.000590672092437597,0.00172204348825143,0.00246161013197229,-0.00172944669645702,0.000915762026744409,-0.00233811960512626
"delta",0.00283580071489557,-0.0307894468395607,-0.00172944669645702,0.057522400292771,-0.082813058720067,-0.00320132985872448
"lambda",-0.00358748175309175,0.0323071347768361,0.000915762026744409,-0.082813058720067,1.31973803307269,0.00629501561466212
"luce",-0.000806535608998061,-0.00134302020012229,-0.00233811960512626,-0.00320132985872448,0.00629501561466212,0.0586580882794013
"alpha",0.0335617519311283,0.00035155400164048,-0.0114874770319899,0.00577887831664875,-0.00611573556173974,-0.00789800740265774
"beta",0.00035155400164048,0.0540963400262263,0.0130375753860469,-0.0236323761516282,-0.0322842115358421,-0.000213851786984568
"gamma",-0.0114874770319899,0.0130375753860469,0.0756454886072781,-0.00983362719068375,-0.0089811238091898,-0.00180489109825184
"delta",0.00577887831664875,-0.0236323761516282,-0.00983362719068375,0.0389850885830916,-0.0448638234973984,-0.0102065497245154
"lambda",-0.00611573556173974,-0.0322842115358421,-0.0089811238091898,-0.0448638234973984,1.33826317079615,0.00351744987962778
"luce",-0.00789800740265774,-0.000213851786984568,-0.00180489109825184,-0.0102065497245154,0.00351744987962778,0.0793049897113422
"alpha",0.0544755725508896,3.45024657046314e-05,-0.0293438515497818,-0.000277141256593466,0.0203491081889457,-0.00281907187207465
"beta",3.45024657046314e-05,0.0125252007158093,0.00410485174385536,-0.00283597364675299,-0.0327323468812365,-0.0041656440850532
"gamma",-0.0293438515497818,0.00410485174385536,0.0788193495744877,-0.00102511908110269,-0.0112715658185493,-0.00415518162257492
"delta",-0.000277141256593466,-0.00283597364675299,-0.00102511908110269,0.00622102031484726,-0.0209250270584601,-0.00473584737841003
"lambda",0.0203491081889457,-0.0327323468812365,-0.0112715658185493,-0.0209250270584601,1.22448231949074,-0.0741894205236821
"luce",-0.00281907187207465,-0.0041656440850532,-0.00415518162257492,-0.00473584737841003,-0.0741894205236821,0.0803617868035121
"alpha",0.0369908385323022,0.00417984085668383,-0.0137284181681725,0.00227943980778695,0.000908753684455006,-0.00398954137823552
"beta",0.00417984085668383,0.00995094961549437,0.00685841331527772,0.000818962640364761,-0.0363613578532007,-0.00738541959744782
"gamma",-0.0137284181681725,0.00685841331527772,0.0841750231323974,-0.00305027164994862,-0.0354579246727304,-0.00726546407645397
"delta",0.00227943980778695,0.000818962640364761,-0.00305027164994862,0.0192457743216971,-0.00428420126282904,-0.00246579836931809
"lambda",0.000908753684455006,-0.0363613578532007,-0.0354579246727304,-0.00428420126282904,0.85968269678056,-0.0168452900517132
"luce",-0.00398954137823552,-0.00738541959744782,-0.00726546407645397,-0.00246579836931809,-0.0168452900517132,0.0620064901231885
"alpha",0.0450658147955594,0.00791766546102252,0.00281452462074212,0.00453582646759513,0.0177456273634107,-0.0114969934553872
"beta",0.00791766546102252,0.011813036740268,0.0125448929241966,0.000868207017175623,-0.0606004450368083,-0.00618483851330573
"gamma",0.00281452462074212,0.0125448929241966,0.0754612755913627,-0.00159837948892136,-0.0374743765210048,-0.00337410914116369
