"","alpha","beta","gamma","delta","lambda","luce"
"lambda",0.00723996200038576,-0.0224190857147652,-0.00295169806642891,0.00215667119377761,0.220478072437261,-0.0337950937920808
"luce",-0.00573541494421596,-0.00269365516153342,0.00210295346815842,-0.000575696723472515,-0.0337950937920808,0.0277051696474958
"alpha",0.00287126673806533,-0.00033038925821974,-0.000817971003728283,0.000123326832767067,0.0250398221119389,-0.00893764732620543
"beta",-0.00033038925821974,0.000810500107618174,9.12207952662632e-05,-0.000404305801492824,-0.0102834327143222,0.00106660150026518
"gamma",-0.000817971003728283,9.12207952662632e-05,0.000253590814003091,-3.7269833833288e-05,-0.00687615650574388,0.00229455290857055
"delta",0.000123326832767067,-0.000404305801492824,-3.7269833833288e-05,0.000320635164265,0.0047557554074407,-0.000223585607589216
"lambda",0.0250398221119389,-0.0102834327143222,-0.00687615650574388,0.0047557554074407,0.30604912161287,-0.0827595129810412
"luce",-0.00893764732620543,0.00106660150026518,0.00229455290857055,-0.000223585607589216,-0.0827595129810412,0.0452900965347299
"alpha",0.0010491255976982,0.000983164924949413,-0.000408260837560252,-6.81612115117341e-05,0.00177067093112265,-0.00381801252286516
"beta",0.000983164924949413,0.00588484375718754,-0.000363742360229831,-0.000105304209613558,-0.0460171807520172,-0.00486636669870766
"gamma",-0.000408260837560252,-0.000363742360229831,0.000295801627324354,3.45293022292546e-05,-0.000515387974206241,0.00141111358353331
"delta",-6.81612115117341e-05,-0.000105304209613558,3.45293022292546e-05,0.00132951631761373,0.000486657812027663,0.000329429061719255
"lambda",0.00177067093112265,-0.0460171807520172,-0.000515387974206241,0.000486657812027663,0.649453332039912,-0.0130391438327739
"luce",-0.00381801252286516,-0.00486636669870766,0.00141111358353331,0.000329429061719255,-0.0130391438327739,0.0201145200056972
"alpha",0.0024967458590213,8.70690225008941e-05,-0.000608129129164145,7.35695217865339e-05,0.0118381531160353,-0.00824513721371541
"beta",8.70690225008941e-05,0.000186428694519585,1.21351788848061e-05,-0.000205884231332955,-0.000619354688847284,-0.000298977867458422
"gamma",-0.000608129129164145,1.21351788848061e-05,0.00536948315139509,-4.91596105394917e-05,-0.00250942630038761,0.00150356360618377
"delta",7.35695217865339e-05,-0.000205884231332955,-4.91596105394917e-05,0.000363620316107331,-0.00162181252762041,-0.000385996918300016
"lambda",0.0118381531160353,-0.000619354688847284,-0.00250942630038761,-0.00162181252762041,0.446889241179389,-0.0567705647142191
"luce",-0.00824513721371541,-0.000298977867458422,0.00150356360618377,-0.000385996918300016,-0.0567705647142191,0.0383948353763384
"alpha",0.00369438645149176,0.000448963797360285,-0.000659544481373623,-0.00024280267536882,0.0240520012890059,-0.0133996987381163
"beta",0.000448963797360285,0.00304310760713783,-4.91880655235369e-05,-0.00145318335601534,-0.0269204523379624,-0.00196382561130589
"gamma",-0.000659544481373623,-4.91880655235369e-05,0.00179588466316611,5.6979902437945e-05,-0.00505631261401641,0.00264791201418782
"delta",-0.00024280267536882,-0.00145318335601534,5.6979902437945e-05,0.00182295115230788,0.0124359103139642,0.00102181479214578
"lambda",0.0240520012890059,-0.0269204523379624,-0.00505631261401641,0.0124359103139642,0.634737833657554,-0.0970141161350717
"luce",-0.0133996987381163,-0.00196382561130589,0.00264791201418782,0.00102181479214578,-0.0970141161350717,0.0569429196205638
"alpha",0.014655587782424,0.00066992794767146,-0.00241685721231265,-0.000114476569397712,0.018691787957793,-0.00821771016210256
"beta",0.00066992794767146,0.00205628175566033,2.38763365762182e-05,-0.000324058649833882,-0.0132418952952349,-0.00344850032264915
"gamma",-0.00241685721231265,2.38763365762182e-05,0.000535586666104386,-3.67053637705794e-06,0.00305492516243245,-0.00105188584808354
"delta",-0.000114476569397712,-0.000324058649833882,-3.67053637705794e-06,0.000248045400839716,0.00238031012290521,0.000822747626702525
"lambda",0.018691787957793,-0.0132418952952349,0.00305492516243245,0.00238031012290521,0.683611140426673,-0.152558620957615
"luce",-0.00821771016210256,-0.00344850032264915,-0.00105188584808354,0.000822747626702525,-0.152558620957615,0.0623727430652024
"alpha",0.00115600032649434,0.000320084825873946,-0.000204532926764837,-0.000110273104396834,0.00397208968384646,-0.00292619033677882
"beta",0.000320084825873946,0.00133398175257444,-7.57107524331154e-05,-0.000416362322993975,-0.00633186378141537,-0.000957043296335826
"gamma",-0.000204532926764837,-7.57107524331154e-05,0.000273038931298631,3.45330764101674e-05,-0.000662948171321333,0.000609234879099225
"delta",-0.000110273104396834,-0.000416362322993975,3.45330764101674e-05,0.000499040626575219,0.00188099903863022,0.00037846562001165
"lambda",0.00397208968384646,-0.00633186378141537,-0.000662948171321333,0.00188099903863022,0.0689968325447072,-0.0112942501975044
"luce",-0.00292619033677882,-0.000957043296335826,0.000609234879099225,0.00037846562001165,-0.0112942501975044,0.00866799679475151
"alpha",0.000439551429718169,2.1148622205835e-05,-0.000219860567050958,6.83734224571984e-07,0.00344033200768707,-0.00205789428524233
"beta",2.1148622205835e-05,0.0012865279813325,-0.000106711718507725,-0.000466667108642715,-0.0113059274550732,-0.000642673479513671
"gamma",-0.000219860567050958,-0.000106711718507725,0.00080060901588358,4.28950214720327e-05,-0.000446544772150183,0.00104876153329944
"delta",6.83734224571984e-07,-0.000466667108642715,4.28950214720327e-05,0.000275250783233934,0.00428781363776002,0.000278996837025289
"lambda",0.00344033200768707,-0.0113059274550732,-0.000446544772150183,0.00428781363776002,0.148866163248059,-0.015528916757096
"luce",-0.00205789428524233,-0.000642673479513671,0.00104876153329944,0.000278996837025289,-0.015528916757096,0.0142165943901403
"alpha",0.00147778049590711,0.000512828110395578,-0.00015905658216731,0.000149716522152592,0.00284557690654485,-0.00639732998660099
"beta",0.000512828110395578,0.024803042304681,-0.000132031944869291,-0.00547453161737452,-0.0485945581499171,-0.00285729779054222
"gamma",-0.00015905658216731,-0.000132031944869291,0.00024854641449272,-1.63514949139296e-05,0.000545118007891907,0.00107528433690388
"delta",0.000149716522152592,-0.00547453161737452,-1.63514949139296e-05,0.00212955269044211,-0.0162525593862287,-0.000641204220606055
"lambda",0.00284557690654485,-0.0485945581499171,0.000545118007891907,-0.0162525593862287,1.27738347594517,-0.0102632932183679
"luce",-0.00639732998660099,-0.00285729779054222,0.00107528433690388,-0.000641204220606055,-0.0102632932183679,0.0318483375177815
"alpha",0.00120122711041211,0.00041826816188846,-0.000450282828537401,-0.000356196588085529,0.00807223118774294,-0.0051150719398063
"beta",0.00041826816188846,0.000594166833702068,-0.000184029799117652,-0.000480480004411302,-0.00514138958710861,-0.0021186110927566
"gamma",-0.000450282828537401,-0.000184029799117652,0.00161413436808354,0.000132185315419489,-0.000839313352308471,0.00184817999902822
"delta",-0.000356196588085529,-0.000480480004411302,0.000132185315419489,0.000952806922202335,0.00463353874251847,0.00186299767824542
"lambda",0.00807223118774294,-0.00514138958710861,-0.000839313352308471,0.00463353874251847,0.283013380899988,-0.0390467206778835
"luce",-0.0051150719398063,-0.0021186110927566,0.00184817999902822,0.00186299767824542,-0.0390467206778835,0.0262746765229765
"alpha",0.00145135862057048,0.000302747331480624,-0.000535859090135639,0.000200758223539333,0.010435091513817,-0.00470751938928086
"beta",0.000302747331480624,0.00415921896782083,-4.96783691598087e-05,-0.001081532340318,-0.0265379236770805,-0.00114123603306595
"gamma",-0.000535859090135639,-4.96783691598087e-05,0.000330539119149445,-9.38458524068892e-05,-0.00370231914001917,0.00155590580386895
"delta",0.000200758223539333,-0.001081532340318,-9.38458524068892e-05,0.000669114474139565,0.000484626634273107,-0.000495576969389278
"lambda",0.010435091513817,-0.0265379236770805,-0.00370231914001917,0.000484626634273107,0.5467494150142,-0.0359696722867763
"luce",-0.00470751938928086,-0.00114123603306595,0.00155590580386895,-0.000495576969389278,-0.0359696722867763,0.0232905427333043
"alpha",0.00102957160942757,0.000299025219799795,-0.000115249786906567,-0.000124290335487049,0.00984181746440344,-0.00335343065218794
"beta",0.000299025219799795,0.00058201120246188,-8.29740151246706e-05,-0.00020042665210743,-0.00519417347970759,-0.00107717306923872
"gamma",-0.000115249786906567,-8.29740151246706e-05,0.00146695301343325,-1.74687747728065e-05,0.000359388714875504,0.000378806360811519
"delta",-0.000124290335487049,-0.00020042665210743,-1.74687747728065e-05,0.00110122831124115,0.0025369100893227,0.000483025624856349
"lambda",0.00984181746440344,-0.00519417347970759,0.000359388714875504,0.0025369100893227,0.315109866897481,-0.0383850739623752
"luce",-0.00335343065218794,-0.00107717306923872,0.000378806360811519,0.000483025624856349,-0.0383850739623752,0.013229734767645
"alpha",0.00595674908226433,0.00381955538077624,-0.000505134751607899,0.000197256516546098,0.0158655629650654,-0.00995716361606974
"beta",0.00381955538077624,0.0111677494457435,-0.000277294476606251,-0.00224410126438494,-0.0193645057474345,-0.00594358800300442
"gamma",-0.000505134751607899,-0.000277294476606251,0.000153943146585151,-5.83050765763596e-06,-0.000283013144329134,0.00191104029662042
"delta",0.000197256516546098,-0.00224410126438494,-5.83050765763596e-06,0.00112747888607866,-5.83336634569113e-05,-0.000237323289567638
"lambda",0.0158655629650654,-0.0193645057474345,-0.000283013144329134,-5.83336634569113e-05,0.497706054876376,-0.0210489112098243
"luce",-0.00995716361606974,-0.00594358800300442,0.00191104029662042,-0.000237323289567638,-0.0210489112098243,0.0474648484842136
"alpha",0.00390042629305674,0.000319275254797518,3.48695016874094e-05,3.72700015067582e-05,0.01377251101566,-0.0135256618348111
"beta",0.000319275254797518,0.000765438370109006,1.40634085176885e-05,-0.000249878705483424,-0.00634219194230666,-0.00113423936983246
"gamma",3.48695016874094e-05,1.40634085176885e-05,0.000689489066483359,-1.43154924740924e-05,-0.000825276919384611,0.00104715944581947
"delta",3.72700015067582e-05,-0.000249878705483424,-1.43154924740924e-05,0.000156039687434633,-0.00116166591450897,-0.000189622267519463
"lambda",0.01377251101566,-0.00634219194230666,-0.000825276919384611,-0.00116166591450897,0.865395678745935,-0.0536665552637662
"luce",-0.0135256618348111,-0.00113423936983246,0.00104715944581947,-0.000189622267519463,-0.0536665552637662,0.0550110410583783
"alpha",0.00407531404143774,0.000318331094130027,-0.000119979338191895,1.41582240609076e-06,0.0346508051370097,-0.0123964677307963
"beta",0.000318331094130027,0.0041222543763053,-3.8925105460327e-05,-0.000320876094481513,-0.0376074097250993,-0.000991319190824199
"gamma",-0.000119979338191895,-3.8925105460327e-05,0.000527550289851463,1.97240442541036e-05,-0.00267943729361861,0.00100412419474859
"delta",1.41582240609076e-06,-0.000320876094481513,1.97240442541036e-05,0.000159061706893817,0.00352398683081497,-8.51831814480113e-06
"lambda",0.0346508051370097,-0.0376074097250993,-0.00267943729361861,0.00352398683081497,0.769366891463703,-0.114606431181357
"luce",-0.0123964677307963,-0.000991319190824199,0.00100412419474859,-8.51831814480113e-06,-0.114606431181357,0.0421661401718538
"alpha",0.0029647289158771,0.00218760625980587,7.56100410726628e-05,-8.83689623997908e-05,0.00822673128374767,-0.0113837193237381
"beta",0.00218760625980587,0.00957813795706675,-4.64740110204156e-05,-0.000487489780553338,-0.0725555534995967,-0.00880869937681408
"gamma",7.56100410726628e-05,-4.64740110204156e-05,0.00219461675833345,1.59984277921215e-05,6.88206536273837e-05,0.00026736903623452
"delta",-8.83689623997908e-05,-0.000487489780553338,1.59984277921215e-05,0.000162847278144981,0.00250979678748497,0.000304999086115354
"lambda",0.00822673128374767,-0.0725555534995967,6.88206536273837e-05,0.00250979678748497,0.920261065755818,-0.0358936180080763
"luce",-0.0113837193237381,-0.00880869937681408,0.00026736903623452,0.000304999086115354,-0.0358936180080763,0.0478332621423936
"alpha",0.000457579436786384,0.000207117344625807,-0.0001382214601372,-9.27984340156421e-05,0.00150590257021367,-0.00195709677903128
"beta",0.000207117344625807,0.000579368549101745,-6.05994888297802e-05,-0.00028036250551733,-0.00367049833801183,-0.0011904788639372
"gamma",-0.0001382214601372,-6.05994888297802e-05,0.000171857207518938,2.49333859407631e-05,-0.000192024439171554,0.000697080267440713
"delta",-9.27984340156421e-05,-0.00028036250551733,2.49333859407631e-05,0.000153627864781771,0.0015215772963124,0.000514788329601262
"lambda",0.00150590257021367,-0.00367049833801183,-0.000192024439171554,0.0015215772963124,0.135955256982206,-0.00470416269171496
"luce",-0.00195709677903128,-0.0011904788639372,0.000697080267440713,0.000514788329601262,-0.00470416269171496,0.0146445974757886
"alpha",0.00122135558433565,0.000347801105066994,-0.000363452035918041,-8.47857172213613e-05,0.0047913690393554,-0.00431814936798041
"beta",0.000347801105066994,0.000902595008530901,-0.000102678655180815,2.32157815233721e-05,-0.00185131629147476,-0.0015767316890273
"gamma",-0.000363452035918041,-0.000102678655180815,0.000211296764175427,4.69720904491061e-05,-0.00147602992873294,0.00132775648485069
"delta",-8.47857172213613e-05,2.32157815233721e-05,4.69720904491061e-05,0.0027251073035335,0.000423895067941262,0.000436982286103425
"lambda",0.0047913690393554,-0.00185131629147476,-0.00147602992873294,0.000423895067941262,0.047268329127485,-0.0193930630046137
"luce",-0.00431814936798041,-0.0015767316890273,0.00132775648485069,0.000436982286103425,-0.0193930630046137,0.018454839977382
"alpha",0.00534870587885178,0.00199079074366288,-0.00130665609213407,0.000228824410796149,0.00419187085199998,-0.0158511797034966
"beta",0.00199079074366288,0.0389220558802154,-0.000479841325854552,-0.00528325819665383,-0.0814057759936624,-0.0065767879410796
"gamma",-0.00130665609213407,-0.000479841325854552,0.000334859038645321,-5.45043142055804e-05,-0.00103561350061491,0.00385196194666751
"delta",0.000228824410796149,-0.00528325819665383,-5.45043142055804e-05,0.00106715800378563,-0.0024961078157418,-0.000879170706649236
"lambda",0.00419187085199998,-0.0814057759936624,-0.00103561350061491,-0.0024961078157418,1.21526186265525,-0.0148337459917726
"luce",-0.0158511797034966,-0.0065767879410796,0.00385196194666751,-0.000879170706649236,-0.0148337459917726,0.0570160314299254
"alpha",0.00275946273161503,0.0012823642473716,-0.000335665666844177,6.5851084176914e-05,0.00141225332106023,-0.00940529044265236
"beta",0.0012823642473716,0.0458493952951103,-0.000861688121429739,-0.00328144341350614,-0.0764462390919839,-0.00595126662737576
"gamma",-0.000335665666844177,-0.000861688121429739,0.00170102190225173,0.000113582178505159,0.000370446122472684,0.00203039310483827
"delta",6.5851084176914e-05,-0.00328144341350614,0.000113582178505159,0.000593419206071114,-0.00340068715489075,-0.000449804305549642
"lambda",0.00141225332106023,-0.0764462390919839,0.000370446122472684,-0.00340068715489075,1.29110541904202,-0.0070856379685589
"luce",-0.00940529044265236,-0.00595126662737576,0.00203039310483827,-0.000449804305549642,-0.0070856379685589,0.0419435500392274
"alpha",0.00418821370582728,0.00457814503225211,-0.000403774013897893,-0.000788318260141791,0.00425032021463061,-0.0146959344951309
"beta",0.00457814503225211,0.0216519830069577,-0.000526734014113653,-0.00331223050398896,-0.118216423714551,-0.0172991059386961
"gamma",-0.000403774013897893,-0.000526734014113653,0.000446225997459706,0.000110067908886173,-0.000378827624173962,0.00183048353782094
"delta",-0.000788318260141791,-0.00331223050398896,0.000110067908886173,0.000752421059739185,0.0180984496720443,0.00300800784565396
"lambda",0.00425032021463061,-0.118216423714551,-0.000378827624173962,0.0180984496720443,1.10911086463101,-0.0157340253248583
"luce",-0.0146959344951309,-0.0172991059386961,0.00183048353782094,0.00300800784565396,-0.0157340253248583,0.0563800381203042
"alpha",0.00256007493482187,0.000531984575895976,-0.000298937445391998,-0.000446628309974678,0.0201948529881973,-0.00899675760643738
