"","alpha","beta","gamma","delta","lambda","luce"
"alpha",0.0537288011834783,0.000519861147736256,-0.0216083223653062,0.000796028086945253,0.0197715159352551,-0.00302097323111503
"beta",0.000519861147736256,0.00129537965817901,0.00317423120906532,0.00070017045734305,-0.00945313370652945,-0.000813187028998224
"gamma",-0.0216083223653062,0.00317423120906532,0.0829902072536525,-0.000813134058718328,-0.0165362950613653,0.00255306221849126
"delta",0.000796028086945253,0.00070017045734305,-0.000813134058718328,0.00245623820133011,-0.00950260415421703,-0.0028033654356678
"lambda",0.0197715159352551,-0.00945313370652945,-0.0165362950613653,-0.00950260415421703,0.752948753006232,-0.0371494288678714
"luce",-0.00302097323111503,-0.000813187028998224,0.00255306221849126,-0.0028033654356678,-0.0371494288678714,0.0584492661199098
"alpha",0.0262465523568554,-0.00115661424561795,-0.0120700530178962,0.00493462231768566,0.0110328398231574,-0.00398021718626616
"beta",-0.00115661424561795,0.0231330560438722,0.00534119556716736,-0.00542577552082091,-0.0486801394594272,-0.00418899423050719
"gamma",-0.0120700530178962,0.00534119556716736,0.0152930082151841,-0.00254703895259893,-0.0106713106831744,-0.00626286833737203
"delta",0.00493462231768566,-0.00542577552082091,-0.00254703895259893,0.00766821853209778,-0.0205044199845857,-0.00416831185254927
"lambda",0.0110328398231574,-0.0486801394594272,-0.0106713106831744,-0.0205044199845857,1.24447953795448,-0.00685297437820961
"luce",-0.00398021718626616,-0.00418899423050719,-0.00626286833737203,-0.00416831185254927,-0.00685297437820961,0.0777481440625933
"alpha",0.0314949721984967,0.000356927646332847,-0.0153364209571956,0.00129759925259285,0.0138929757107387,-0.00524271239201164
"beta",0.000356927646332847,0.00400165841031952,0.00721364546975244,0.000282874984535273,-0.0339821152535821,-0.00573446189871153
"gamma",-0.0153364209571956,0.00721364546975244,0.0748972608989667,-0.00242535157090372,-0.0272386418707177,-0.00747141229260397
"delta",0.00129759925259285,0.000282874984535273,-0.00242535157090372,0.00240580006627322,-0.00900081873031598,-0.00385054045925742
"lambda",0.0138929757107387,-0.0339821152535821,-0.0272386418707177,-0.00900081873031598,0.903110323339035,-0.0547160203720288
"luce",-0.00524271239201164,-0.00573446189871153,-0.00747141229260397,-0.00385054045925742,-0.0547160203720288,0.0689874887256058
"alpha",0.0220151485201651,0.000645315475194855,-0.00334609790910314,0.000170380856364479,0.0455333017385637,0.00184434472288934
"beta",0.000645315475194855,0.00164082617556929,0.0032966997385648,0.000347207956572457,-0.00430611722624976,-0.000104672151690176
"gamma",-0.00334609790910314,0.0032966997385648,0.0463734856237396,-0.0035103299285772,0.0312386080989855,-0.000652271291977103
"delta",0.000170380856364479,0.000347207956572457,-0.0035103299285772,0.00506976892099471,-0.00484764113114533,-0.00221717160018015
"lambda",0.0455333017385637,-0.00430611722624976,0.0312386080989855,-0.00484764113114533,0.856168838383374,-0.0167374915026388
"luce",0.00184434472288934,-0.000104672151690176,-0.000652271291977103,-0.00221717160018015,-0.0167374915026388,0.0676586345235519
"alpha",0.0300568474670867,-0.00223136680234395,-0.0171532197402878,0.00647351181217204,0.0064602084362966,-0.00799107844940625
"beta",-0.00223136680234395,0.0304329315706263,0.00673931391350615,-0.00734395487560975,-0.0555036576311611,-0.00346384258930003
"gamma",-0.0171532197402878,0.00673931391350615,0.0278126755411166,-0.00272991439318719,-0.0150874636762787,-0.00992628879533271
"delta",0.00647351181217204,-0.00734395487560975,-0.00272991439318719,0.0101059720587555,-0.0222233856774993,-0.00726373559600054
"lambda",0.0064602084362966,-0.0555036576311611,-0.0150874636762787,-0.0222233856774993,1.30541170953235,-0.00233780946353119
"luce",-0.00799107844940625,-0.00346384258930003,-0.00992628879533271,-0.00726373559600054,-0.00233780946353119,0.0835381586744418
"alpha",0.00820880139266834,0.00112615649756282,-0.00513212345876035,0.00189094356433183,0.0309616267327945,-0.00425610175542555
"beta",0.00112615649756282,0.00301386169619091,0.00264176407730796,0.00132581451969832,-0.0245747578809529,-0.00415575244515108
"gamma",-0.00513212345876035,0.00264176407730796,0.0261314725236279,-0.00328114910518602,-0.0179614034748246,-0.00602471918280319
"delta",0.00189094356433183,0.00132581451969832,-0.00328114910518602,0.006117877313266,-0.0102852862193362,-0.00385805960975883
"lambda",0.0309616267327945,-0.0245747578809529,-0.0179614034748246,-0.0102852862193362,0.805886076142546,-0.0456102615730835
"luce",-0.00425610175542555,-0.00415575244515108,-0.00602471918280319,-0.00385805960975883,-0.0456102615730835,0.05640031697501
"alpha",0.00304858078323648,-0.000295019507985371,-0.000843358434873437,0.000757389581314068,0.0431779236145456,-0.0043341762909455
"beta",-0.000295019507985371,0.0013253087674622,0.00071337752775663,0.000158248390855075,-0.0227920740125124,0.000511799720868167
"gamma",-0.000843358434873437,0.00071337752775663,0.00619645678903061,-0.00238440053974732,-0.00955519233323073,-0.0040424488826334
"delta",0.000757389581314068,0.000158248390855075,-0.00238440053974732,0.00307349788011157,0.00157292282883955,0.00140529365685076
"lambda",0.0431779236145456,-0.0227920740125124,-0.00955519233323073,0.00157292282883955,0.971731164336516,-0.0841415411469471
"luce",-0.0043341762909455,0.000511799720868167,-0.0040424488826334,0.00140529365685076,-0.0841415411469471,0.0669069008516626
"alpha",0.00529268610381281,0.000449587677912607,-0.000168642434618242,0.00339600665830474,0.0197501404343036,-0.0157598930188213
"beta",0.000449587677912607,0.00544635404829102,0.000596872608974912,-0.000158326532376152,-0.0573768246155225,-0.0013046410928693
"gamma",-0.000168642434618242,0.000596872608974912,0.0049224995827718,-0.000464896740862614,-0.00200607005062839,-0.00019027119186695
"delta",0.00339600665830474,-0.000158326532376152,-0.000464896740862614,0.00414040467493073,-0.00488359200032522,-0.00873326685023921
"lambda",0.0197501404343036,-0.0573768246155225,-0.00200607005062839,-0.00488359200032522,1.13515132442563,-0.0753466252053124
"luce",-0.0157598930188213,-0.0013046410928693,-0.00019027119186695,-0.00873326685023921,-0.0753466252053124,0.0730538145475822
"alpha",0.0661626701987965,0.00112951824033973,-0.037544921127747,0.00457868246286128,0.0182609603732946,-0.000950133266424131
"beta",0.00112951824033973,0.0109780629726929,0.000868511719572903,2.93385047947481e-05,-0.0454372982423463,-0.00741717292654084
"gamma",-0.037544921127747,0.000868511719572903,0.0668043229763395,-0.00444204516479782,-0.0259949007077715,-0.0120476837704003
"delta",0.00457868246286128,2.93385047947481e-05,-0.00444204516479782,0.0222756939457001,-0.0273758045635137,-0.00342300604890666
"lambda",0.0182609603732946,-0.0454372982423463,-0.0259949007077715,-0.0273758045635137,1.10540647319593,-0.0888203151177049
"luce",-0.000950133266424131,-0.00741717292654084,-0.0120476837704003,-0.00342300604890666,-0.0888203151177049,0.0750849764909908
"alpha",0.0586568071933185,-0.000871153479844514,-0.021175478788896,-0.000660853371685307,0.0284957427199824,0.00130137801641038
"beta",-0.000871153479844514,0.00233567827588641,0.00332719897257622,0.00113799212284716,-0.0158562503751798,-0.00212040824475567
"gamma",-0.021175478788896,0.00332719897257622,0.0659587701428914,-6.26296052356885e-05,-0.0187987906951099,-0.00473553779370154
"delta",-0.000660853371685307,0.00113799212284716,-6.26296052356885e-05,0.00309809860944351,-0.00909519478098622,-0.0023681305159416
"lambda",0.0284957427199824,-0.0158562503751798,-0.0187987906951099,-0.00909519478098622,0.923073942228598,-0.0805538062965766
"luce",0.00130137801641038,-0.00212040824475567,-0.00473553779370154,-0.0023681305159416,-0.0805538062965766,0.0720386553477933
"alpha",0.00317237246320169,0.000146732753911774,-0.000514718168137962,0.0011495971585344,0.0360520154216137,-0.0098334621570278
"beta",0.000146732753911774,0.00513551533108374,8.56557570969431e-05,0.000256097821389414,-0.0498192370349131,0.0018498956844552
"gamma",-0.000514718168137962,8.56557570969431e-05,0.0058675358130052,-0.0014997222268007,-0.00490974440658091,0.000511761781554632
"delta",0.0011495971585344,0.000256097821389414,-0.0014997222268007,0.00646129570876695,0.00342578499902312,-0.00295471866140895
"lambda",0.0360520154216137,-0.0498192370349131,-0.00490974440658091,0.00342578499902312,1.03830016819211,-0.145616797452727
"luce",-0.0098334621570278,0.0018498956844552,0.000511761781554632,-0.00295471866140895,-0.145616797452727,0.0617737858828345
"alpha",0.0107228680477614,0.00137138945612314,-0.00509999665764972,0.00388248550284355,0.0424561388039243,-0.01477204025048
"beta",0.00137138945612314,0.00531208456386136,0.00508822652165604,0.00155560841969725,-0.0387330554026765,-0.00462472586340465
"gamma",-0.00509999665764972,0.00508822652165604,0.0240417914403062,-0.00319720262787318,-0.0244657258692537,-0.00702058637995683
"delta",0.00388248550284355,0.00155560841969725,-0.00319720262787318,0.00871047195136335,-0.0240890056297986,-0.00533780734727384
"lambda",0.0424561388039243,-0.0387330554026765,-0.0244657258692537,-0.0240890056297986,1.1192844999931,-0.139618102019492
"luce",-0.01477204025048,-0.00462472586340465,-0.00702058637995683,-0.00533780734727384,-0.139618102019492,0.0770466864120467
"alpha",0.00845791592570261,0.00135824388114868,-0.00428697115304532,0.00348207113487736,0.0123470870019844,-0.0129977468940495
"beta",0.00135824388114868,0.0104596038753962,0.00833792878046342,-1.95100611185478e-05,-0.0624299601232414,-0.00661696635565734
"gamma",-0.00428697115304532,0.00833792878046342,0.0274140494821476,-0.00092417065680386,-0.0367954586304935,-0.00973202619209909
"delta",0.00348207113487736,-1.95100611185478e-05,-0.00092417065680386,0.00769799226876464,-0.0205021688728198,-0.00959895590863396
"lambda",0.0123470870019844,-0.0624299601232414,-0.0367954586304935,-0.0205021688728198,0.935710142200878,-0.0350041160440122
"luce",-0.0129977468940495,-0.00661696635565734,-0.00973202619209909,-0.00959895590863396,-0.0350041160440122,0.0743159926445635
"alpha",0.0509481158495093,-0.000547388433441768,-0.0256989940241103,0.00139073309399198,0.00789445463306261,-0.000510484770900586
"beta",-0.000547388433441768,0.00299064218551829,0.00650140240372091,0.00044318704668412,-0.0200030339361757,-0.00651568894263337
"gamma",-0.0256989940241103,0.00650140240372091,0.0985308215001377,-0.0012440232879186,-0.00554711159352012,-0.0147556462176425
"delta",0.00139073309399198,0.00044318704668412,-0.0012440232879186,0.00177179902492824,-0.00850706979260069,-0.00326806752954196
"lambda",0.00789445463306261,-0.0200030339361757,-0.00554711159352012,-0.00850706979260069,0.726650773942633,-0.0518619389810885
"luce",-0.000510484770900586,-0.00651568894263337,-0.0147556462176425,-0.00326806752954196,-0.0518619389810885,0.0672288752322012
"alpha",0.0508389057482379,-0.00179772017816035,-0.0408836151217773,0.00206539921415905,0.0132559757504537,-0.00166778315339747
"beta",-0.00179772017816035,0.0672719164221299,0.00944713333888406,-0.0178983192129954,-0.023699817241913,-0.00445649810325968
"gamma",-0.0408836151217773,0.00944713333888406,0.121672234318645,-0.00571542761974732,-0.0216581821496398,-0.0125174052396804
"delta",0.00206539921415905,-0.0178983192129954,-0.00571542761974732,0.0189299732730327,-0.0182422391748601,-0.00332683691561094
"lambda",0.0132559757504537,-0.023699817241913,-0.0216581821496398,-0.0182422391748601,1.28156004242925,-0.00510276816982548
"luce",-0.00166778315339747,-0.00445649810325968,-0.0125174052396804,-0.00332683691561094,-0.00510276816982548,0.0847071915647739
"alpha",0.0241889726888226,0.00458480883052083,-0.014807019100584,0.00649616255633843,0.0402310660031901,-0.0121520806746692
"beta",0.00458480883052083,0.0122232080893043,0.00273174719844802,0.00164708796996069,-0.0457148996375935,-0.00697732041937202
"gamma",-0.014807019100584,0.00273174719844802,0.0539997276550006,-0.0104358131344091,-0.0649589955268277,-0.00530752219108276
"delta",0.00649616255633843,0.00164708796996069,-0.0104358131344091,0.0325259721489751,0.0115896136750504,-0.00669162503227763
"lambda",0.0402310660031901,-0.0457148996375935,-0.0649589955268277,0.0115896136750504,1.07816910572194,-0.0970854872267327
"luce",-0.0121520806746692,-0.00697732041937202,-0.00530752219108276,-0.00669162503227763,-0.0970854872267327,0.0644963202991979
"alpha",0.00406311728757983,-0.00315100499166791,-0.00120338317253651,0.00658115192517261,-0.00292743099059972,-0.0136175734692727
"beta",-0.00315100499166791,0.066317403008875,0.0029158788370926,-0.0283260506904834,0.0326289761925211,0.00846069726363217
"gamma",-0.00120338317253651,0.0029158788370926,0.00762685577445993,-0.00330557991940471,0.00138344613021886,-0.000752045500204655
"delta",0.00658115192517261,-0.0283260506904834,-0.00330557991940471,0.0531498097829203,-0.073099528652468,-0.0201655099708315
"lambda",-0.00292743099059972,0.0326289761925211,0.00138344613021886,-0.073099528652468,1.40207121626077,0.0125397767870472
"luce",-0.0136175734692727,0.00846069726363217,-0.000752045500204655,-0.0201655099708315,0.0125397767870472,0.0763495802758094
"alpha",0.0381034607635221,0.00443987252089401,-0.0149790227283096,0.0255767799724164,-0.0328145564110852,-0.0175286695789607
"beta",0.00443987252089401,0.0209533684017273,0.00248998329472666,0.00296790687651976,-0.0460143724379521,-0.00943794212737169
"gamma",-0.0149790227283096,0.00248998329472666,0.0143426707383796,-0.0086978665674168,0.00617414880044198,-0.00172464555794898
"delta",0.0255767799724164,0.00296790687651976,-0.0086978665674168,0.0439782591712472,-0.0859156914280625,-0.0211579786766375
"lambda",-0.0328145564110852,-0.0460143724379521,0.00617414880044198,-0.0859156914280625,0.803177843787125,-0.00975050123064289
"luce",-0.0175286695789607,-0.00943794212737169,-0.00172464555794898,-0.0211579786766375,-0.00975050123064289,0.0764690163567332
"alpha",0.0566200500664112,0.000100204861197949,-0.0358056727740786,0.000274615460417839,-0.000140872173343409,-0.00245232095722033
"beta",0.000100204861197949,0.00231238978868272,0.00324496986367311,0.000719342311265765,-0.0180880424702595,-0.0049017583579944
"gamma",-0.0358056727740786,0.00324496986367311,0.0925204335841695,-0.00267732266419203,-0.0105456862313273,-0.00449254875862917
"delta",0.000274615460417839,0.000719342311265765,-0.00267732266419203,0.00218933318353102,-0.00789634814163486,-0.00294225907380989
"lambda",-0.000140872173343409,-0.0180880424702595,-0.0105456862313273,-0.00789634814163486,0.632400006003305,-0.0344381830661699
"luce",-0.00245232095722033,-0.0049017583579944,-0.00449254875862917,-0.00294225907380989,-0.0344381830661699,0.0560892358331419
"alpha",0.0519616750413635,-0.000259830652033542,-0.0307536436669197,0.00111110629341324,0.0153423901969801,-0.00378264474086487
"beta",-0.000259830652033542,0.00252982558853977,0.0043477962263256,0.000165265907017907,-0.0207862228092745,-0.00324414443252992
"gamma",-0.0307536436669197,0.0043477962263256,0.0830155432154768,-0.00250065572270852,-0.0387111929208296,-0.00354471814590107
"delta",0.00111110629341324,0.000165265907017907,-0.00250065572270852,0.00224131442942592,-0.00276642169263689,-0.000853752030053254
"lambda",0.0153423901969801,-0.0207862228092745,-0.0387111929208296,-0.00276642169263689,0.861425541595479,-0.101005228729653
"luce",-0.00378264474086487,-0.00324414443252992,-0.00354471814590107,-0.000853752030053254,-0.101005228729653,0.0644522929033857
"alpha",0.0239382758731651,-2.88975520268922e-05,-0.00896153214570608,0.00117709716227765,-0.00194524479740927,-0.00756469934848384
"beta",-2.88975520268922e-05,0.069537297069817,0.00902110135790722,-0.0139524313399168,-0.0177887736790847,-0.000402084213008784
"gamma",-0.00896153214570608,0.00902110135790722,0.0763209342540633,-0.00242182134140058,-0.0147461725723046,-0.00983923725664458
"delta",0.00117709716227765,-0.0139524313399168,-0.00242182134140058,0.011729463496709,-0.018662183934966,-0.00258783803597244
