"","alpha","beta","gamma","delta","lambda","luce"
"lambda",0.0127112562310759,-0.0357975629948544,-0.00458636693976433,-0.0110989329626752,1.00178761079352,-0.0165596426202108
"luce",-0.000866999494618855,-0.000174335881565302,-0.00112305210634109,0.000191660349744302,-0.0165596426202108,0.0401166255845701
"alpha",0.00480340502808594,-0.00173687025817593,-0.000984977933201801,0.0036773405584339,0.00135075146645788,-0.0124720171739861
"beta",-0.00173687025817593,0.0809740783198527,-0.000446227953609842,-0.0345046116355564,0.0195611510477491,0.00734287751946192
"gamma",-0.000984977933201801,-0.000446227953609842,0.00631506083798696,-8.69240661970628e-05,-0.00139574325364431,4.87737173143653e-05
"delta",0.0036773405584339,-0.0345046116355564,-8.69240661970628e-05,0.0638267508314792,-0.0540721050367053,-0.0130252551107663
"lambda",0.00135075146645788,0.0195611510477491,-0.00139574325364431,-0.0540721050367053,1.38450997962502,-0.00620129454765735
"luce",-0.0124720171739861,0.00734287751946192,4.87737173143653e-05,-0.0130252551107663,-0.00620129454765735,0.0695896231016065
"alpha",0.0113673555975772,0.000869655062472889,-0.000457776628093286,0.000183660895661023,0.00619059749944818,-0.00698100495605164
"beta",0.000869655062472889,0.004360908610705,0.000433984717197417,0.00192490263116897,-0.0325115322438001,-0.00536338979913072
"gamma",-0.000457776628093286,0.000433984717197417,0.0626934108883014,-0.00113386558767146,-0.00173817179210271,0.00470624840675899
"delta",0.000183660895661023,0.00192490263116897,-0.00113386558767146,0.0032501167185519,-0.0116387217285092,-0.00267058183403863
"lambda",0.00619059749944818,-0.0325115322438001,-0.00173817179210271,-0.0116387217285092,1.00432231169876,-0.0551288022637384
"luce",-0.00698100495605164,-0.00536338979913072,0.00470624840675899,-0.00267058183403863,-0.0551288022637384,0.0710342666592338
"alpha",0.011566823870394,0.000303159220974116,0.0039516062298439,-0.000296385367604007,-0.00193431018709508,-0.00731733561456709
"beta",0.000303159220974116,0.0030066518527364,0.00106620680546302,0.000823219242298179,0.000118516924016706,0.000854306034614021
"gamma",0.0039516062298439,0.00106620680546302,0.0626646885595027,0.000478230816928043,0.00119120650511663,0.00910102367867114
"delta",-0.000296385367604007,0.000823219242298179,0.000478230816928043,0.00425971759418585,0.00594922396093274,0.00266613942240765
"lambda",-0.00193431018709508,0.000118516924016706,0.00119120650511663,0.00594922396093274,0.919968021911838,-0.0304405946596454
"luce",-0.00731733561456709,0.000854306034614021,0.00910102367867114,0.00266613942240765,-0.0304405946596454,0.076001044346331
"alpha",0.0494470244607978,0.00108064121422328,-0.0295087014945881,0.00130520487576925,-0.00502043857440537,-0.00231624534177469
"beta",0.00108064121422328,0.0077225780812626,0.000464939153636977,-0.00322254694304201,-0.0423816385197931,-0.00784230733169451
"gamma",-0.0295087014945881,0.000464939153636977,0.0520684572763859,-0.00147078941062837,-0.00768370282694477,-0.00489811658724094
"delta",0.00130520487576925,-0.00322254694304201,-0.00147078941062837,0.0233349881539786,0.00462463626785139,-0.000334927467433807
"lambda",-0.00502043857440537,-0.0423816385197931,-0.00768370282694477,0.00462463626785139,1.08047116558719,-0.0198342767523669
"luce",-0.00231624534177469,-0.00784230733169451,-0.00489811658724094,-0.000334927467433807,-0.0198342767523669,0.0682594714612717
"alpha",0.0214514559249594,0.00604267607584992,0.00342475649199563,0.00270433216746494,-0.00446257459397585,-0.00925207600502832
"beta",0.00604267607584992,0.0242776544511018,0.00188715416415448,0.0060787706920927,-0.0452361953915979,-0.00800370025211496
"gamma",0.00342475649199563,0.00188715416415448,0.0402300361570875,-0.000702640067740587,-0.0103156487880285,-0.0020133081617847
"delta",0.00270433216746494,0.0060787706920927,-0.000702640067740587,0.0216339746778196,-0.00170307907188942,-0.00185572631895192
"lambda",-0.00446257459397585,-0.0452361953915979,-0.0103156487880285,-0.00170307907188942,0.445671840290227,-0.020017801734178
"luce",-0.00925207600502832,-0.00800370025211496,-0.0020133081617847,-0.00185572631895192,-0.020017801734178,0.031329893627509
"alpha",0.00417059688268027,0.0025143112954842,-0.000264219125306706,0.00353668947290365,0.0135710918771419,-0.0111112876136533
"beta",0.0025143112954842,0.0110230675329483,7.00111146009603e-05,0.000390450744887179,-0.0651220125751884,-0.00782133309475945
"gamma",-0.000264219125306706,7.00111146009603e-05,0.012009881512727,-0.000391290350329264,-0.00151644818090498,0.000190608341030244
"delta",0.00353668947290365,0.000390450744887179,-0.000391290350329264,0.0252557260585886,-0.0110305451383347,-0.0058101197077827
"lambda",0.0135710918771419,-0.0651220125751884,-0.00151644818090498,-0.0110305451383347,1.16349820697711,-0.050347333413051
"luce",-0.0111112876136533,-0.00782133309475945,0.000190608341030244,-0.0058101197077827,-0.050347333413051,0.0679872014912208
"alpha",0.0687230199419217,-0.000113209561625252,-0.0281329217585274,0.000717987872742253,-0.0218996755758095,-0.00684534994677539
"beta",-0.000113209561625252,0.0168860564587639,0.0017007660216142,-0.00338284143685083,-0.0181568972917884,-0.00172829083072868
"gamma",-0.0281329217585274,0.0017007660216142,0.0421468267291753,-0.000526346669700281,0.0175674240260204,-0.00273144667390482
"delta",0.000717987872742253,-0.00338284143685083,-0.000526346669700281,0.00176149630503358,-0.020387785851396,-0.00338206940164838
"lambda",-0.0218996755758095,-0.0181568972917884,0.0175674240260204,-0.020387785851396,1.32100296952006,-0.026709456100648
"luce",-0.00684534994677539,-0.00172829083072868,-0.00273144667390482,-0.00338206940164838,-0.026709456100648,0.0810925467642742
"alpha",0.0118790046873081,0.00216384780368223,-0.000855302080601907,0.000528743632195698,-0.000595002495372569,-0.00708465289072916
"beta",0.00216384780368223,0.00400890445450851,0.00191322304805227,-0.000165854903693048,-0.0254850485228599,-0.00491679347124765
"gamma",-0.000855302080601907,0.00191322304805227,0.0434821184412674,-0.00178107089291722,-0.0148715795090939,-0.000411140197213844
"delta",0.000528743632195698,-0.000165854903693048,-0.00178107089291722,0.0118132648082712,-0.00601058119589916,-0.00175275203860534
"lambda",-0.000595002495372569,-0.0254850485228599,-0.0148715795090939,-0.00601058119589916,0.688818876559437,-0.0172885312168944
"luce",-0.00708465289072916,-0.00491679347124765,-0.000411140197213844,-0.00175275203860534,-0.0172885312168944,0.0453055603086772
"alpha",0.00297622200197663,-0.00032376175132834,-0.00123675143352645,0.000962037866120259,0.011311808045542,-0.00623839935463178
"beta",-0.00032376175132834,0.00777769035928829,0.00218125398695826,-0.0035112818245969,-0.0335864550789616,-0.000504704802811019
"gamma",-0.00123675143352645,0.00218125398695826,0.00968327745023199,-0.000995501598838616,-0.0052238329642965,-4.16744776603865e-05
"delta",0.000962037866120259,-0.0035112818245969,-0.000995501598838616,0.00398210248496116,-0.0180977871225431,-0.00188942629962329
"lambda",0.011311808045542,-0.0335864550789616,-0.0052238329642965,-0.0180977871225431,1.12060680185393,-0.0343774286698253
"luce",-0.00623839935463178,-0.000504704802811019,-4.16744776603865e-05,-0.00188942629962329,-0.0343774286698253,0.0525248968740446
"alpha",0.0458044733571746,0.000761770943862934,-0.0281568404173708,0.000395205016397348,0.0175018761581866,-0.00617358304582842
"beta",0.000761770943862934,0.00647886336734762,0.00111599265715185,-0.00104284722151824,-0.0296968625984439,-0.00738632945065683
"gamma",-0.0281568404173708,0.00111599265715185,0.068176564040486,-0.00344286995118901,-0.0248841697517517,-0.00207221859825287
"delta",0.000395205016397348,-0.00104284722151824,-0.00344286995118901,0.0190434668407383,-0.00495637772442397,-0.00133364551399458
"lambda",0.0175018761581866,-0.0296968625984439,-0.0248841697517517,-0.00495637772442397,0.850498407450063,-0.0163924295543656
"luce",-0.00617358304582842,-0.00738632945065683,-0.00207221859825287,-0.00133364551399458,-0.0163924295543656,0.0613122513539736
"alpha",0.0132985469263946,0.000595130183001639,-0.0061109694709872,0.000329643986252988,0.0144396518727037,-0.00291383697550691
"beta",0.000595130183001639,0.0056651087139956,0.000116062718340815,-0.00136742646417754,-0.0254951504128218,-0.003304641235416
"gamma",-0.0061109694709872,0.000116062718340815,0.00497680610371015,-4.93091443479886e-05,0.000956162552811419,-0.00191375345157957
"delta",0.000329643986252988,-0.00136742646417754,-4.93091443479886e-05,0.000875412424021967,0.00284149871972337,4.71460195936131e-05
"lambda",0.0144396518727037,-0.0254951504128218,0.000956162552811419,0.00284149871972337,0.799719662779763,-0.0461389031557243
"luce",-0.00291383697550691,-0.003304641235416,-0.00191375345157957,4.71460195936131e-05,-0.0461389031557243,0.0486533900029542
"alpha",0.0156180900322694,0.000498226420441865,-0.000561239421902754,-0.000110579699207578,0.0118557690856,-0.0077504481831735
"beta",0.000498226420441865,0.00670748475096138,0.000257616598487189,-0.000826115065914881,-0.0372564322249084,-0.00494314797611281
"gamma",-0.000561239421902754,0.000257616598487189,0.0604737781100953,-5.73294931371659e-05,-0.0114799884408966,0.00522916297200904
"delta",-0.000110579699207578,-0.000826115065914881,-5.73294931371659e-05,0.00161542182222967,0.00747315189566801,0.00112730800088713
"lambda",0.0118557690856,-0.0372564322249084,-0.0114799884408966,0.00747315189566801,1.14794122980089,-0.0984654678882434
"luce",-0.0077504481831735,-0.00494314797611281,0.00522916297200904,0.00112730800088713,-0.0984654678882434,0.0770506506157036
"alpha",0.0597345053815869,-0.00315466344956243,-0.0295667547219968,0.00171448565682202,-0.00307356381899757,-0.00103496398683436
"beta",-0.00315466344956243,0.0633109214769885,0.0034394067132943,-0.0242030792466495,-0.0257114982712917,-0.00527683723268712
"gamma",-0.0295667547219968,0.0034394067132943,0.0486171220585035,-0.0023800219639251,0.000950079485224742,-0.00577218776166079
"delta",0.00171448565682202,-0.0242030792466495,-0.0023800219639251,0.031210667960676,-0.0227171737873725,-0.0030528324730744
"lambda",-0.00307356381899757,-0.0257114982712917,0.000950079485224742,-0.0227171737873725,1.27315456053113,-0.020837966292799
"luce",-0.00103496398683436,-0.00527683723268712,-0.00577218776166079,-0.0030528324730744,-0.020837966292799,0.0792045431353044
"alpha",0.0668791376260206,0.0022050517753135,-0.022896371037368,-0.000131306062113686,0.0023115022955332,0.00016355324098323
"beta",0.0022050517753135,0.0659183647449629,0.000342705367852775,-0.0156474563134194,-0.021319012145578,-0.00253842452571684
"gamma",-0.022896371037368,0.000342705367852775,0.0304986531543456,0.000145707029887415,0.00793114855946997,-0.00950971163640801
"delta",-0.000131306062113686,-0.0156474563134194,0.000145707029887415,0.013672261800813,-0.0298092735406041,-0.00432068818924836
"lambda",0.0023115022955332,-0.021319012145578,0.00793114855946997,-0.0298092735406041,1.36807431188081,0.00259386103952054
"luce",0.00016355324098323,-0.00253842452571684,-0.00950971163640801,-0.00432068818924836,0.00259386103952054,0.0811057439909127
"alpha",0.00514373435901019,0.000629838633630981,-0.00378522457468255,3.83879214116104e-05,0.00645368144488805,-0.00571800224139239
"beta",0.000629838633630981,0.00229118366070689,0.00168152727498533,-0.000387628260893692,-0.0163269531837996,-0.00324764355076254
"gamma",-0.00378522457468255,0.00168152727498533,0.0180120953595553,-0.000714340742545936,-0.00807786211840022,-0.000860186450616488
"delta",3.83879214116104e-05,-0.000387628260893692,-0.000714340742545936,0.000927048406053585,-0.00172010926460846,-0.000162834675556902
"lambda",0.00645368144488805,-0.0163269531837996,-0.00807786211840022,-0.00172010926460846,0.568186709557429,-0.00428723754041984
"luce",-0.00571800224139239,-0.00324764355076254,-0.000860186450616488,-0.000162834675556902,-0.00428723754041984,0.0422676182205625
"alpha",0.00588253401095773,-0.00291300667933382,-0.00353616547693066,0.00542841519193364,0.00033174726295713,-0.0156893966390652
"beta",-0.00291300667933382,0.0804220162888064,0.00129702642221706,-0.0362325564737987,0.0172923143836199,0.00786739625243053
"gamma",-0.00353616547693066,0.00129702642221706,0.00939426840930601,-0.00149631994989791,0.00173812632444423,0.00335012288122041
"delta",0.00542841519193364,-0.0362325564737987,-0.00149631994989791,0.0593939519167816,-0.0613198273602792,-0.0176850799900843
"lambda",0.00033174726295713,0.0172923143836199,0.00173812632444423,-0.0613198273602792,1.37062330118275,-0.000805337464289693
"luce",-0.0156893966390652,0.00786739625243053,0.00335012288122041,-0.0176850799900843,-0.000805337464289693,0.0814058206950531
"alpha",0.00265315210300816,-0.00150712308188141,-0.000636717285002941,0.000739537191357654,0.00153607398812688,-0.00447204777521635
"beta",-0.00150712308188141,0.0689714344598887,0.00080604251418104,-0.0182382007929031,-0.00748154720941747,0.00194804040609052
"gamma",-0.000636717285002941,0.00080604251418104,0.0020185050387092,-0.000707594686673091,-0.000916012162155872,-0.00190617735808665
"delta",0.000739537191357654,-0.0182382007929031,-0.000707594686673091,0.0217431838986264,-0.0360049784047525,-0.00226888077944593
"lambda",0.00153607398812688,-0.00748154720941747,-0.000916012162155872,-0.0360049784047525,1.31206709643005,-0.0179294776253551
"luce",-0.00447204777521635,0.00194804040609052,-0.00190617735808665,-0.00226888077944593,-0.0179294776253551,0.065528122080948
"alpha",0.0450718085220104,-0.00480797642921146,-0.0258574529338732,0.00520572834866345,-0.0100665585920037,-0.00470199551939103
"beta",-0.00480797642921146,0.0780567751157424,0.00356201531195249,-0.0216810577351471,0.0369595782585526,6.41838749883986e-05
"gamma",-0.0258574529338732,0.00356201531195249,0.0574953492587676,-0.00326207393218747,0.00110816931459023,-0.0120807726801133
"delta",0.00520572834866345,-0.0216810577351471,-0.00326207393218747,0.0265299565321974,-0.0458473108895349,-0.0074338250596392
"lambda",-0.0100665585920037,0.0369595782585526,0.00110816931459023,-0.0458473108895349,1.35767115363554,-0.0071812395223272
"luce",-0.00470199551939103,6.41838749883986e-05,-0.0120807726801133,-0.0074338250596392,-0.0071812395223272,0.0801978861001119
"alpha",0.0751605423782084,-0.00201423007612063,-0.0284930801308279,0.000393330649434617,0.0241853858912421,-0.00452877145583945
"beta",-0.00201423007612063,0.00948205769474492,0.00224315510634377,-0.00216890849348311,-0.0415861081327313,-0.00753027956028156
"gamma",-0.0284930801308279,0.00224315510634377,0.0401354818880881,-0.000122051841997399,-0.0100717516901717,-0.00360329715157358
"delta",0.000393330649434617,-0.00216890849348311,-0.000122051841997399,0.00240982942660663,-0.0135143581118764,-0.00310298610370814
"lambda",0.0241853858912421,-0.0415861081327313,-0.0100717516901717,-0.0135143581118764,1.15733634223339,-0.0338225545430038
"luce",-0.00452877145583945,-0.00753027956028156,-0.00360329715157358,-0.00310298610370814,-0.0338225545430038,0.0823853653010994
"alpha",0.0153145487604713,0.000859893771314119,-0.0113990575518152,0.00169541479946795,0.024242074284792,-0.00756224538612661
"beta",0.000859893771314119,0.00418582260448425,0.00189781777386319,-2.27514657344988e-05,-0.0323522297822052,-0.00525211501911388
"gamma",-0.0113990575518152,0.00189781777386319,0.0254274789666182,-0.000890821189014799,-0.0243036976285958,-0.00151950798785876
"delta",0.00169541479946795,-2.27514657344988e-05,-0.000890821189014799,0.0129441305859371,-0.00846316201674925,-0.00216044829646736
"lambda",0.024242074284792,-0.0323522297822052,-0.0243036976285958,-0.00846316201674925,0.810470448315331,-0.040597706515318
"luce",-0.00756224538612661,-0.00525211501911388,-0.00151950798785876,-0.00216044829646736,-0.040597706515318,0.0511568712525121
