"","alpha","beta","gamma","delta","lambda","luce"
"gamma",-0.00295343405042384,0.000390966952202896,0.0513330683440615,-0.000243916315998805,0.00371378861337465,-0.00130562631136866
"delta",1.26921781151294e-05,-4.47061555008396e-05,-0.000243916315998805,8.78663816405114e-05,-0.000488080839735661,-0.000198266056990742
"lambda",0.0201762107625912,-0.00413763317625498,0.00371378861337465,-0.000488080839735661,0.852012687813181,-0.181659800771837
"luce",-0.00664479001879202,-0.000787023209302229,-0.00130562631136866,-0.000198266056990742,-0.181659800771837,0.066202533130381
"alpha",0.0016399541076138,2.09088448568757e-05,-0.000300903501600736,0.00110092722071293,0.00258561834776207,-0.00716654590452511
"beta",2.09088448568757e-05,0.0198245189353501,0.000117381447068029,-0.00678522823054413,-0.0431479046605369,-0.00184506574331039
"gamma",-0.000300903501600736,0.000117381447068029,0.00115724837558131,-0.000402770188107652,-0.000500887426283331,0.000647144734993686
"delta",0.00110092722071293,-0.00678522823054413,-0.000402770188107652,0.00870465995955887,-0.015864587619452,-0.00451098397483353
"lambda",0.00258561834776207,-0.0431479046605369,-0.000500887426283331,-0.015864587619452,1.16471849647475,-0.0178163631055684
"luce",-0.00716654590452511,-0.00184506574331039,0.000647144734993686,-0.00451098397483353,-0.0178163631055684,0.044095570401253
"alpha",0.00364319227610722,-0.000545985632712748,-0.00125917988454532,0.0035140427054699,0.0383295844604996,-0.0122275277987171
"beta",-0.000545985632712748,0.00565208012815369,0.000347816779411355,-0.00501443207841658,-0.0111969518317873,0.00160890674238363
"gamma",-0.00125917988454532,0.000347816779411355,0.00163995206492171,-0.00102987121532594,-0.0107431239548866,0.00171015127546084
"delta",0.0035140427054699,-0.00501443207841658,-0.00102987121532594,0.0300420548709541,-0.00467417676484775,-0.0107289745559791
"lambda",0.0383295844604996,-0.0111969518317873,-0.0107431239548866,-0.00467417676484775,1.06579115463264,-0.149631468322119
"luce",-0.0122275277987171,0.00160890674238363,0.00171015127546084,-0.0107289745559791,-0.149631468322119,0.0575647479704433
"alpha",0.058344660285545,0.000579852780052294,-0.0143775223524849,0.00269510062982703,0.0228321793594104,-0.00660393036396469
"beta",0.000579852780052294,0.00242626383394293,0.000591935498924369,0.000563420686785737,-0.0161093234759557,-0.00423478284917215
"gamma",-0.0143775223524849,0.000591935498924369,0.0107596461044563,-0.00017471177586502,-0.0028636758741633,-0.00375625688141121
"delta",0.00269510062982703,0.000563420686785737,-0.00017471177586502,0.00916622144309193,-0.00709626594183979,-0.0055920140318024
"lambda",0.0228321793594104,-0.0161093234759557,-0.0028636758741633,-0.00709626594183979,0.731698121063297,-0.115864974384606
"luce",-0.00660393036396469,-0.00423478284917215,-0.00375625688141121,-0.0055920140318024,-0.115864974384606,0.0630493384701429
"alpha",0.00686309393653426,0.000511832529789091,0.000887807305945956,7.59898810408533e-05,0.0104146926137641,-0.00562551907998851
"beta",0.000511832529789091,0.00136941792088486,0.00222076610475173,0.000177883024648554,-0.0157201192503743,-0.000909464375768202
"gamma",0.000887807305945956,0.00222076610475173,0.0473837179661742,-0.000745821281781811,-0.0328854116566387,0.000731148227015942
"delta",7.59898810408533e-05,0.000177883024648554,-0.000745821281781811,0.00350482944042834,-0.00350694100365875,-0.00146152550297306
"lambda",0.0104146926137641,-0.0157201192503743,-0.0328854116566387,-0.00350694100365875,0.925133478419088,-0.182492527108063
"luce",-0.00562551907998851,-0.000909464375768202,0.000731148227015942,-0.00146152550297306,-0.182492527108063,0.0633746516134163
"alpha",0.0695382509321871,-0.000312057781963905,-0.0147891865689438,0.000377001419235505,0.0162703866457453,-0.00755101196709919
"beta",-0.000312057781963905,0.00266727166160945,0.000420103992756903,-0.000225175625010088,-0.0159817043096814,-0.00258664101992258
"gamma",-0.0147891865689438,0.000420103992756903,0.014224345538043,-0.000226403257691841,0.000506066897453532,-0.00111099158714446
"delta",0.000377001419235505,-0.000225175625010088,-0.000226403257691841,0.000326694420480312,-0.00121127939596383,-0.00026934414412912
"lambda",0.0162703866457453,-0.0159817043096814,0.000506066897453532,-0.00121127939596383,0.496124536637641,-0.119562271304999
"luce",-0.00755101196709919,-0.00258664101992258,-0.00111099158714446,-0.00026934414412912,-0.119562271304999,0.0696044931960049
"alpha",0.00429968765658817,0.000905527974030522,-0.00072971737325735,0.00150772087752753,0.0282015276304622,-0.0133530647646348
"beta",0.000905527974030522,0.0064119473456771,0.00131076644178099,-8.57227457551465e-06,-0.0408016982945346,-0.00285675772859882
"gamma",-0.00072971737325735,0.00131076644178099,0.0115818305132297,-0.000899341428825443,-0.0135870366454054,-0.000687731871872103
"delta",0.00150772087752753,-8.57227457551465e-06,-0.000899341428825443,0.0141693674564048,-0.0128403990436512,-0.00479386003328608
"lambda",0.0282015276304622,-0.0408016982945346,-0.0135870366454054,-0.0128403990436512,1.05247557428796,-0.150967852042428
"luce",-0.0133530647646348,-0.00285675772859882,-0.000687731871872103,-0.00479386003328608,-0.150967852042428,0.0695973676814654
"alpha",0.0304451890911964,-0.000380723294655787,-0.0109396618837288,0.000176541213718419,0.0337624430078852,-0.00973561007583174
"beta",-0.000380723294655787,0.00130714000670773,0.000352451760188001,-0.000222133609711367,-0.00958987193096787,-0.00135624693381171
"gamma",-0.0109396618837288,0.000352451760188001,0.0079905504883555,-0.000106699524866705,0.00490991877366821,-0.0026027725511662
"delta",0.000176541213718419,-0.000222133609711367,-0.000106699524866705,0.000346013649220296,-2.13984896772235e-05,0.000107856770769399
"lambda",0.0337624430078852,-0.00958987193096787,0.00490991877366821,-2.13984896772235e-05,0.83653919434546,-0.191679410754354
"luce",-0.00973561007583174,-0.00135624693381171,-0.0026027725511662,0.000107856770769399,-0.191679410754354,0.0701710434445679
"alpha",0.00140399959215445,0.000187249821254509,-0.000451778451134344,0.000566025548331665,0.0159276823516592,-0.00560685679027904
"beta",0.000187249821254509,0.0038809053209672,0.000467175674540483,-0.000245198376809583,-0.0385174742395309,-0.000569119263255141
"gamma",-0.000451778451134344,0.000467175674540483,0.00307763796487561,-0.00029311969407236,-0.00833063299612834,0.000612502280051235
"delta",0.000566025548331665,-0.000245198376809583,-0.00029311969407236,0.00524353180557756,-0.00566771146376122,-0.00153399183018029
"lambda",0.0159276823516592,-0.0385174742395309,-0.00833063299612834,-0.00566771146376122,0.912163715286809,-0.0940733467813616
"luce",-0.00560685679027904,-0.000569119263255141,0.000612502280051235,-0.00153399183018029,-0.0940733467813616,0.036931631600093
"alpha",0.0101803792964179,0.00063115639427333,0.0026419509976672,7.84506184750284e-05,0.0107039172349549,-0.00735681057371643
"beta",0.00063115639427333,0.00160127069504167,0.00229960204717373,0.00030145859675359,-0.0159502280115714,-5.11467880767403e-05
"gamma",0.0026419509976672,0.00229960204717373,0.0484302355621093,-0.000732147625219176,-0.0235708362581319,0.00194991752597462
"delta",7.84506184750284e-05,0.00030145859675359,-0.000732147625219176,0.00195009923947154,-0.00464535614804426,-0.00094097933685441
"lambda",0.0107039172349549,-0.0159502280115714,-0.0235708362581319,-0.00464535614804426,0.61566303120141,-0.141062252264538
"luce",-0.00735681057371643,-5.11467880767403e-05,0.00194991752597462,-0.00094097933685441,-0.141062252264538,0.0625036974972362
"alpha",0.0609639462222496,-0.00115231613686981,-0.0142626680927798,0.000645125032426986,0.0375297147133259,-0.00664685858938863
"beta",-0.00115231613686981,0.00331596396552295,0.00110219890977429,0.000311428619911659,-0.0277864319260248,-0.00242703145026855
"gamma",-0.0142626680927798,0.00110219890977429,0.0119328841680008,0.000355167351463795,-0.00798730936762485,-0.00260657984275835
"delta",0.000645125032426986,0.000311428619911659,0.000355167351463795,0.00934138349052623,-0.0103433111379747,-0.00147868581889553
"lambda",0.0375297147133259,-0.0277864319260248,-0.00798730936762485,-0.0103433111379747,0.911813933773722,-0.163633743398689
"luce",-0.00664685858938863,-0.00242703145026855,-0.00260657984275835,-0.00147868581889553,-0.163633743398689,0.0715218883397016
"alpha",0.0284129223590419,0.000785980772192925,-0.00911861093081255,8.4356484654546e-05,-0.000792912554303754,-0.0115068398195662
"beta",0.000785980772192925,0.0739558268224678,-0.000452656413222216,-0.00808676414907871,-0.00451194236172919,-2.58143858329377e-05
"gamma",-0.00911861093081255,-0.000452656413222216,0.00488062554461104,0.000157375037171478,-0.000408953911491329,-0.00212721450800626
"delta",8.4356484654546e-05,-0.00808676414907871,0.000157375037171478,0.00524017395082674,-0.0147455133574579,-0.00156139008937047
"lambda",-0.000792912554303754,-0.00451194236172919,-0.000408953911491329,-0.0147455133574579,1.26631556002953,-0.0142557705733069
"luce",-0.0115068398195662,-2.58143858329377e-05,-0.00212721450800626,-0.00156139008937047,-0.0142557705733069,0.0792329512508725
"alpha",0.0609407951654657,-0.00121327225946561,-0.0207126472369515,0.000446495057426706,0.0153861146823829,-0.0046680792220157
"beta",-0.00121327225946561,0.00300940716672312,0.00122274389119301,-0.000233586044352278,-0.0221405735768307,-0.00284150175845924
"gamma",-0.0207126472369515,0.00122274389119301,0.0299215848261598,-0.000505329163405994,0.0105165198360218,-0.00280130547878476
"delta",0.000446495057426706,-0.000233586044352278,-0.000505329163405994,0.000377265678028252,-0.00379662588457251,-0.000575942707073404
"lambda",0.0153861146823829,-0.0221405735768307,0.0105165198360218,-0.00379662588457251,0.925732456239931,-0.160477289476354
"luce",-0.0046680792220157,-0.00284150175845924,-0.00280130547878476,-0.000575942707073404,-0.160477289476354,0.0743797273414513
"alpha",0.00297702463980863,-0.000473756578200375,-0.00135567013969648,0.000534105216424833,0.0306558718087857,-0.00819477410012994
"beta",-0.000473756578200375,0.00304529530492473,0.00237093923415155,-0.000460608120183345,-0.0389442871967942,0.00171567534374952
"gamma",-0.00135567013969648,0.00237093923415155,0.014464802741844,-0.000454024276371459,-0.0250742994186896,0.00100570636759286
"delta",0.000534105216424833,-0.000460608120183345,-0.000454024276371459,0.000727645623217893,0.00450235957544227,-0.00139927087103242
"lambda",0.0306558718087857,-0.0389442871967942,-0.0250742994186896,0.00450235957544227,0.921757520920581,-0.113221095217318
"luce",-0.00819477410012994,0.00171567534374952,0.00100570636759286,-0.00139927087103242,-0.113221095217318,0.0333392409982425
"alpha",0.0644640217210877,1.70724510704134e-05,-0.0104456768360751,2.2595276255193e-05,0.0269181530470243,-0.00775059304937085
"beta",1.70724510704134e-05,0.000434660653817839,3.5163440981777e-05,0.000115712037710056,-0.00348015891411228,-0.000426026865690391
"gamma",-0.0104456768360751,3.5163440981777e-05,0.0124896873071165,-9.6583518478716e-05,0.00333291525249376,-0.00215342405468035
"delta",2.2595276255193e-05,0.000115712037710056,-9.6583518478716e-05,0.000436828122933407,-0.00199275037880433,-0.000238398664306733
"lambda",0.0269181530470243,-0.00348015891411228,0.00333291525249376,-0.00199275037880433,0.904861511279799,-0.181660110002245
"luce",-0.00775059304937085,-0.000426026865690391,-0.00215342405468035,-0.000238398664306733,-0.181660110002245,0.073671055945695
"alpha",0.00139397807505528,1.43054525041729e-05,-0.000298481029648495,0.000183980807749126,0.00626274015506973,-0.00257817847801576
"beta",1.43054525041729e-05,0.00142479433670172,0.000306248703039799,-8.57213219848626e-05,-0.0101898694584463,-9.38848612345934e-05
"gamma",-0.000298481029648495,0.000306248703039799,0.00787966691878337,9.53660718210923e-05,-0.000179882719825879,-0.00033822336089174
"delta",0.000183980807749126,-8.57213219848626e-05,9.53660718210923e-05,0.000312152289910641,-0.000658458384350305,-0.000341027899412521
"lambda",0.00626274015506973,-0.0101898694584463,-0.000179882719825879,-0.000658458384350305,0.146240339331592,-0.015613036026867
"luce",-0.00257817847801576,-9.38848612345934e-05,-0.00033822336089174,-0.000341027899412521,-0.015613036026867,0.00840836128648911
"alpha",0.00241025955802411,-1.50359027285994e-05,-0.000457044224353611,0.000453563191257349,0.0195381655699255,-0.00707542572135615
"beta",-1.50359027285994e-05,0.00281860665155555,0.000521857409315209,0.000456128395283826,-0.0246976410423017,-0.000672197697363283
"gamma",-0.000457044224353611,0.000521857409315209,0.00148114634506163,-7.54165310132305e-05,-0.00397228072345584,-0.000278360070300142
"delta",0.000453563191257349,0.000456128395283826,-7.54165310132305e-05,0.00599763152417983,-0.00902806892877471,-0.00130070252573633
"lambda",0.0195381655699255,-0.0246976410423017,-0.00397228072345584,-0.00902806892877471,0.453781149956958,-0.0618364730036382
"luce",-0.00707542572135615,-0.000672197697363283,-0.000278360070300142,-0.00130070252573633,-0.0618364730036382,0.0288917519308798
"alpha",0.00634267814512768,0.000340454672729352,0.000906253899834333,0.000139378442613056,0.0285744905429217,-0.0111740578336459
"beta",0.000340454672729352,0.00178444855146045,0.000280999201015786,-9.92312268905851e-05,-0.017362042789447,-0.000923471338295899
"gamma",0.000906253899834333,0.000280999201015786,0.0166336573252652,0.000119717152156463,-0.00291051252429224,0.000420558884558345
"delta",0.000139378442613056,-9.92312268905851e-05,0.000119717152156463,0.000198683627289327,-0.000491097001270209,-0.000569442848147836
"lambda",0.0285744905429217,-0.017362042789447,-0.00291051252429224,-0.000491097001270209,0.90675201142209,-0.185913226515344
"luce",-0.0111740578336459,-0.000923471338295899,0.000420558884558345,-0.000569442848147836,-0.185913226515344,0.0738172434716896
"alpha",0.00282572336876729,-0.0016791837070359,-0.000893839238804256,0.00130463315247842,0.00504156525876618,-0.00850807555806122
"beta",-0.0016791837070359,0.0231856289572877,0.000845568969928773,-0.00606531756846913,-0.0437961140114573,0.00299859982007566
"gamma",-0.000893839238804256,0.000845568969928773,0.000913300686545587,-0.000286936748648166,-0.00317404806332238,7.51926650358203e-06
"delta",0.00130463315247842,-0.00606531756846913,-0.000286936748648166,0.0036758268834243,-0.0212771606331267,-0.0044631220054953
"lambda",0.00504156525876618,-0.0437961140114573,-0.00317404806332238,-0.0212771606331267,1.27772090595173,-0.0165177295324862
"luce",-0.00850807555806122,0.00299859982007566,7.51926650358203e-06,-0.0044631220054953,-0.0165177295324862,0.0481418367617014
"alpha",0.0693060834017933,-9.05288074466212e-05,-0.0148203002069946,8.56372944889167e-05,0.0189645891067904,-0.00473124439929175
"beta",-9.05288074466212e-05,0.000413124226815631,0.000304539292051276,8.75554116321896e-05,-0.00230372970640019,-0.000779855622629355
"gamma",-0.0148203002069946,0.000304539292051276,0.023732009607234,-2.64820765916359e-05,-0.00236464917207533,-0.00298320787027049
"delta",8.56372944889167e-05,8.75554116321896e-05,-2.64820765916359e-05,0.00019803530350529,0.000616978365042627,-6.67117629130454e-05
"lambda",0.0189645891067904,-0.00230372970640019,-0.00236464917207533,0.000616978365042627,0.733360130286836,-0.125858232904409
"luce",-0.00473124439929175,-0.000779855622629355,-0.00298320787027049,-6.67117629130454e-05,-0.125858232904409,0.0656639154735408
"alpha",0.0661567682000847,-0.000284641167836337,-0.0307377462339882,0.000901744145735494,0.0439488876596857,-0.00379507303795854
"beta",-0.000284641167836337,0.00300249009277997,0.00226362569584831,-2.25584031711564e-05,-0.0209741149521088,-0.00273733877941203
"gamma",-0.0307377462339882,0.00226362569584831,0.0500857709132158,-0.00131748196273295,-0.040544178998925,-0.00691372319664497
