"","alpha","beta","gamma","delta","lambda","luce"
"lambda",0.0373544773710794,-0.0348975070079786,-0.0131067629368084,0.0143023187022762,1.15691351992519,-0.0259839948050709
"luce",-0.00457876349524951,-0.000827116342418951,0.00130429204093064,0.000807963396831718,-0.0259839948050709,0.0766855820787293
"alpha",0.0114303318087833,0.00182250341205097,-0.00502234008241178,0.0002628478218054,0.00235329818735963,-0.0155432063078903
"beta",0.00182250341205097,0.0662155474653086,-0.0010516713606669,-0.00452159289318566,-0.0556103934681502,-0.00687979066151749
"gamma",-0.00502234008241178,-0.0010516713606669,0.00995771103172059,0.000393558347055725,0.000393690350568843,0.0067146888316899
"delta",0.0002628478218054,-0.00452159289318566,0.000393558347055725,0.00338922158579715,-0.00317757904843409,-0.00154229485446418
"lambda",0.00235329818735963,-0.0556103934681502,0.000393690350568843,-0.00317757904843409,1.28063894451823,-0.0106912358039586
"luce",-0.0155432063078903,-0.00687979066151749,0.0067146888316899,-0.00154229485446418,-0.0106912358039586,0.0741276030797458
"alpha",0.0110314261002628,9.5057139058722e-05,0.000489684190299213,0.000234085265059881,0.00961428618253937,-0.012001009987893
"beta",9.5057139058722e-05,0.0052262452716533,1.14820136486347e-06,-0.00463599747309185,-0.0184297120153244,-0.00199618000295984
"gamma",0.000489684190299213,1.14820136486347e-06,0.022137468277557,-2.55279146660933e-05,0.00115255874704027,0.00323481354675668
"delta",0.000234085265059881,-0.00463599747309185,-2.55279146660933e-05,0.00798862592099355,0.00923344141551954,0.001711461734933
"lambda",0.00961428618253937,-0.0184297120153244,0.00115255874704027,0.00923344141551954,1.15685087976825,-0.0396772357870097
"luce",-0.012001009987893,-0.00199618000295984,0.00323481354675668,0.001711461734933,-0.0396772357870097,0.0685216194147229
"alpha",0.00743090080272492,0.000340848122000496,0.000284673350144672,-7.38301624832059e-05,-0.000928113745644883,-0.00964281968226787
"beta",0.000340848122000496,0.00651941807590563,0.000159371794904216,-0.00232318206339463,-0.0139543625205245,-0.00240599124540783
"gamma",0.000284673350144672,0.000159371794904216,0.0316836144270786,-0.000175934450903298,-0.000432340763813505,0.0033740315419743
"delta",-7.38301624832059e-05,-0.00232318206339463,-0.000175934450903298,0.0051574205736754,-0.00354807717862977,0.000418066869244616
"lambda",-0.000928113745644883,-0.0139543625205245,-0.000432340763813505,-0.00354807717862977,1.16990156831006,-0.0176469607661943
"luce",-0.00964281968226787,-0.00240599124540783,0.0033740315419743,0.000418066869244616,-0.0176469607661943,0.0739281862852356
"alpha",0.0375927958342093,0.00340430516200391,-0.00351032691507519,-0.000798920114590158,0.00400191222994803,-0.0139498219640157
"beta",0.00340430516200391,0.0197531048853804,0.000193572145585318,-0.00131919798388481,-0.0974549859989279,-0.0154153133388605
"gamma",-0.00351032691507519,0.000193572145585318,0.00412843850446983,0.000238024290210899,-0.00197855132976273,-1.42127950933319e-05
"delta",-0.000798920114590158,-0.00131919798388481,0.000238024290210899,0.00623987350704338,0.0136824270584661,0.00317256948700735
"lambda",0.00400191222994803,-0.0974549859989279,-0.00197855132976273,0.0136824270584661,1.09486545507395,-0.0545839952169124
"luce",-0.0139498219640157,-0.0154153133388605,-1.42127950933319e-05,0.00317256948700735,-0.0545839952169124,0.0776750950511527
"alpha",0.00890725902014696,0.00347243562012543,-0.00129628549075795,-0.000352821044989705,0.0163697698188124,-0.0153092273788026
"beta",0.00347243562012543,0.0128845479999217,0.000410573621812063,-0.00275748582438175,-0.0566317657875267,-0.0107442679699903
"gamma",-0.00129628549075795,0.000410573621812063,0.0177929621840861,-0.000230616125005507,-0.00201556311448707,0.00323297693382405
"delta",-0.000352821044989705,-0.00275748582438175,-0.000230616125005507,0.00833915522686428,0.0140163488364484,0.00224193752406711
"lambda",0.0163697698188124,-0.0566317657875267,-0.00201556311448707,0.0140163488364484,0.677596108053105,-0.0467594388802043
"luce",-0.0153092273788026,-0.0107442679699903,0.00323297693382405,0.00224193752406711,-0.0467594388802043,0.0620063569813203
"alpha",0.00569420743925455,0.00264878914991347,-0.000915334316995029,-0.00121725924615172,0.00338375888772439,-0.0117512526346276
"beta",0.00264878914991347,0.0141043898506297,6.37506285225465e-05,-0.00436547155710417,-0.0770546744385844,-0.0122134699921197
"gamma",-0.000915334316995029,6.37506285225465e-05,0.00899551909377925,0.000315561825151993,0.00344981915152111,0.00213697444958248
"delta",-0.00121725924615172,-0.00436547155710417,0.000315561825151993,0.0135901678848873,0.0300822809281227,0.00693554549906039
"lambda",0.00338375888772439,-0.0770546744385844,0.00344981915152111,0.0300822809281227,1.21483961154711,-0.0319898543068141
"luce",-0.0117512526346276,-0.0122134699921197,0.00213697444958248,0.00693554549906039,-0.0319898543068141,0.0714739473143967
"alpha",0.0130534809479534,0.00264784650368022,0.000247656932648383,-4.91917044402067e-06,0.00439119177403236,-0.0183616097796858
"beta",0.00264784650368022,0.0432741573874928,0.00039767657150078,-0.00863208150242279,-0.0525247446360085,-0.00924274645385031
"gamma",0.000247656932648383,0.00039767657150078,0.0117692458410356,0.000407186234348842,-0.00238663859074935,0.00425292040890769
"delta",-4.91917044402067e-06,-0.00863208150242279,0.000407186234348842,0.0046769385004497,0.00225864864394787,0.000167122248462606
"lambda",0.00439119177403236,-0.0525247446360085,-0.00238663859074935,0.00225864864394787,1.10613243605903,-0.0142682659751103
"luce",-0.0183616097796858,-0.00924274645385031,0.00425292040890769,0.000167122248462606,-0.0142682659751103,0.076285672875444
"alpha",0.0091003409260647,0.00284689844362518,-0.002530581153361,-0.00127051176880715,0.0118178330658021,-0.0175366292124031
"beta",0.00284689844362518,0.0102537760866783,-0.000303179956598523,-0.00508734308229957,-0.0695434020042295,-0.0121466475280854
"gamma",-0.002530581153361,-0.000303179956598523,0.0170844179013653,-0.000157871884563049,-0.00046279711901147,0.00458100832965528
"delta",-0.00127051176880715,-0.00508734308229957,-0.000157871884563049,0.0136335736885236,0.0288291874358038,0.00689761474604461
"lambda",0.0118178330658021,-0.0695434020042295,-0.00046279711901147,0.0288291874358038,1.1961031585087,-0.0350366884699662
"luce",-0.0175366292124031,-0.0121466475280854,0.00458100832965528,0.00689761474604461,-0.0350366884699662,0.0816731664661594
"alpha",0.00859978852923425,0.00600055013355001,-0.00211296303053022,3.91905219993844e-06,0.0197174650112649,-0.00866383439474419
"beta",0.00600055013355001,0.0212501626309676,-0.00114001597079998,-0.00592805896646777,-0.0468824631630885,-0.00641275812917421
"gamma",-0.00211296303053022,-0.00114001597079998,0.00737779951779859,7.23149841878305e-06,-0.00287675046957274,0.00372158010369621
"delta",3.91905219993844e-06,-0.00592805896646777,7.23149841878305e-06,0.00320296644942262,-0.000267387732778982,0.000466275772459254
"lambda",0.0197174650112649,-0.0468824631630885,-0.00287675046957274,-0.000267387732778982,1.00245643577122,-0.0199886509877241
"luce",-0.00866383439474419,-0.00641275812917421,0.00372158010369621,0.000466275772459254,-0.0199886509877241,0.0814432909453167
"alpha",0.00731547063015747,0.00282148697308594,6.04720143077413e-06,-0.000986890634726879,0.0167181137012478,-0.015460084131906
"beta",0.00282148697308594,0.0105609776001467,-0.000348962653768445,-0.00290341689023864,-0.0624249712116419,-0.0102947930439093
"gamma",6.04720143077413e-06,-0.000348962653768445,0.00745544368081361,0.000492141392391389,0.00213287980796515,0.00267440081762707
"delta",-0.000986890634726879,-0.00290341689023864,0.000492141392391389,0.0151550481779055,0.0305217758915935,0.00610854264657272
"lambda",0.0167181137012478,-0.0624249712116419,0.00213287980796515,0.0305217758915935,1.17995622833334,-0.0588537073514395
"luce",-0.015460084131906,-0.0102947930439093,0.00267440081762707,0.00610854264657272,-0.0588537073514395,0.0772375666158694
"alpha",0.0229026468461506,0.00373536332176281,-0.00365986908117894,-0.000184022263829049,0.00765241437371946,-0.00773542352784664
"beta",0.00373536332176281,0.0325287289096998,0.00125131609164847,-0.0075825178284848,-0.0520207865457247,-0.00554714705840761
"gamma",-0.00365986908117894,0.00125131609164847,0.00322449181077665,-8.65102645924761e-05,0.000652425284573482,0.000154168969645345
"delta",-0.000184022263829049,-0.0075825178284848,-8.65102645924761e-05,0.00414356528897019,0.0043791711981337,0.000293748277013275
"lambda",0.00765241437371946,-0.0520207865457247,0.000652425284573482,0.0043791711981337,1.07146799002752,-0.00995935260170155
"luce",-0.00773542352784664,-0.00554714705840761,0.000154168969645345,0.000293748277013275,-0.00995935260170155,0.0641822600950521
"alpha",0.00657877517885987,0.000224669388787718,-7.06735111814979e-05,-0.000124146950179004,0.00191959655053185,-0.0114943014959955
"beta",0.000224669388787718,0.00272415389768699,0.000379247315585085,-0.000929238262303918,-0.00604777094469212,-0.000510209920958373
"gamma",-7.06735111814979e-05,0.000379247315585085,0.0193080267799334,-7.36286151691896e-05,0.00316446101600888,0.00100484266970467
"delta",-0.000124146950179004,-0.000929238262303918,-7.36286151691896e-05,0.000780770760310902,0.00259281435644152,8.8115068231443e-05
"lambda",0.00191959655053185,-0.00604777094469212,0.00316446101600888,0.00259281435644152,1.15824745270533,-0.025995681414836
"luce",-0.0114943014959955,-0.000510209920958373,0.00100484266970467,8.8115068231443e-05,-0.025995681414836,0.0755017804364327
"alpha",0.00830571886360692,0.00184741409891389,-0.00138984363534353,-0.000730674079258458,0.00913372444152008,-0.0109256684556344
"beta",0.00184741409891389,0.0164018918959986,0.000321024381771415,-0.00124386932829461,-0.0948414972765235,-0.0111239819940291
"gamma",-0.00138984363534353,0.000321024381771415,0.0444402234424047,0.00221552823722755,0.000475493593448137,0.00539695753641302
"delta",-0.000730674079258458,-0.00124386932829461,0.00221552823722755,0.00349723450736329,0.0106576404190019,0.00129221075430129
"lambda",0.00913372444152008,-0.0948414972765235,0.000475493593448137,0.0106576404190019,1.2043861422598,-0.0627511844335996
"luce",-0.0109256684556344,-0.0111239819940291,0.00539695753641302,0.00129221075430129,-0.0627511844335996,0.0613355865604698
"alpha",0.0121670916194642,0.00404498637452108,0.000450924121590515,-4.17746163579015e-06,0.00388643685429084,-0.02169008051269
"beta",0.00404498637452108,0.0508917518467535,-0.000935651268830485,-0.0109659487294825,-0.0937451103544035,-0.0155596468212776
"gamma",0.000450924121590515,-0.000935651268830485,0.0104216777420302,0.00043163680521739,0.00396202561461363,0.00312485780236432
"delta",-4.17746163579015e-06,-0.0109659487294825,0.00043163680521739,0.00470380428119176,0.0009255661433949,-0.000424948432945526
"lambda",0.00388643685429084,-0.0937451103544035,0.00396202561461363,0.0009255661433949,1.25075132557219,-0.00567505391170076
"luce",-0.02169008051269,-0.0155596468212776,0.00312485780236432,-0.000424948432945526,-0.00567505391170076,0.0807205965194005
"alpha",0.0132541447513316,0.00944133356503971,-0.00240012366108862,-0.00311796356439831,0.0247444923899874,-0.00754928572666178
"beta",0.00944133356503971,0.0177475062212973,-0.00148821383517719,-0.0063764787268337,-0.0319920349483121,-0.00500929137177113
"gamma",-0.00240012366108862,-0.00148821383517719,0.00278601655959456,0.000442860517740761,-0.00125147801118233,0.00221802584809282
"delta",-0.00311796356439831,-0.0063764787268337,0.000442860517740761,0.00277169861890868,0.00876981387760083,0.00154542749906731
"lambda",0.0247444923899874,-0.0319920349483121,-0.00125147801118233,0.00876981387760083,0.89999847525774,-0.00533823173322321
"luce",-0.00754928572666178,-0.00500929137177113,0.00221802584809282,0.00154542749906731,-0.00533823173322321,0.0658687761403083
"alpha",0.00869839480136661,0.000677385052881379,-0.0042982007034464,-1.98122286894762e-06,0.012632293206724,-0.0107306170576116
"beta",0.000677385052881379,0.00340329247067968,-0.000284620808331613,0.000137163203237814,-0.0119909053310879,-0.00241715739819439
"gamma",-0.0042982007034464,-0.000284620808331613,0.0055665667445998,0.000669198468639002,-0.00470436269953862,0.00459543260370456
"delta",-1.98122286894762e-06,0.000137163203237814,0.000669198468639002,0.0314153955988525,0.0189514762435117,0.00207288864778544
"lambda",0.012632293206724,-0.0119909053310879,-0.00470436269953862,0.0189514762435117,0.426024796560359,-0.0427288793217179
"luce",-0.0107306170576116,-0.00241715739819439,0.00459543260370456,0.00207288864778544,-0.0427288793217179,0.0390989149300768
"alpha",0.0175475229003385,0.00146565515394077,-0.0035158696080681,0.000670833808889524,0.00714027105793373,-0.00946714801916097
"beta",0.00146565515394077,0.0592617251509868,-0.000397910950940001,-0.0117410115268911,-0.0636141598910568,-0.00999872280047364
"gamma",-0.0035158696080681,-0.000397910950940001,0.00149178970163202,-0.000105486945045924,-0.00142789439053631,0.0030512782422491
"delta",0.000670833808889524,-0.0117410115268911,-0.000105486945045924,0.00595124539617806,-0.00790075712714234,-0.000327150724004986
"lambda",0.00714027105793373,-0.0636141598910568,-0.00142789439053631,-0.00790075712714234,1.2347309954755,-0.0188145072951611
"luce",-0.00946714801916097,-0.00999872280047364,0.0030512782422491,-0.000327150724004986,-0.0188145072951611,0.0725481037564274
"alpha",0.00950812549990107,0.0021505632412208,0.000811245637309535,0.000177687739665619,0.00471641610385566,-0.0149411796570785
"beta",0.0021505632412208,0.060820430436026,-0.00104164264558368,-0.00362297063111171,-0.0611778008216375,-0.00840820104469116
"gamma",0.000811245637309535,-0.00104164264558368,0.0187499826517369,0.000491842031149244,0.00509027477796562,0.00348006907419739
"delta",0.000177687739665619,-0.00362297063111171,0.000491842031149244,0.00274198664606486,-0.00455399717199144,-0.00124997804432859
"lambda",0.00471641610385566,-0.0611778008216375,0.00509027477796562,-0.00455399717199144,1.33739285536074,-0.017191074733086
"luce",-0.0149411796570785,-0.00840820104469116,0.00348006907419739,-0.00124997804432859,-0.017191074733086,0.0759769013836912
"alpha",0.0120836199189496,0.00282290360474192,0.000550872510113914,-0.000210561968688966,0.00219124463480431,-0.0166239323214663
"beta",0.00282290360474192,0.0444796917935705,0.000944031526089199,-0.00899320263579827,-0.0519541320425893,-0.0124298931259082
"gamma",0.000550872510113914,0.000944031526089199,0.0301083307999453,0.000106674266395532,-0.000244197274510207,0.00292109523111713
"delta",-0.000210561968688966,-0.00899320263579827,0.000106674266395532,0.0054875024229842,0.00720314995855208,0.00119053164652286
"lambda",0.00219124463480431,-0.0519541320425893,-0.000244197274510207,0.00720314995855208,1.09548469612201,-0.00537250449595111
"luce",-0.0166239323214663,-0.0124298931259082,0.00292109523111713,0.00119053164652286,-0.00537250449595111,0.0793461062706145
"alpha",0.0308430716475237,0.00274479686100739,-0.00601118203493686,-0.00133044336729986,0.00177193373380056,-0.0156135404095041
"beta",0.00274479686100739,0.010328630404456,0.000556181998447941,-0.00521932861536038,-0.0561680542481836,-0.0103240650511179
"gamma",-0.00601118203493686,0.000556181998447941,0.00727370742674197,2.43365123677056e-05,-0.0039830761639484,-0.00094245246507115
"delta",-0.00133044336729986,-0.00521932861536038,2.43365123677056e-05,0.00737871028127571,0.023944070036741,0.00518969008655254
"lambda",0.00177193373380056,-0.0561680542481836,-0.0039830761639484,0.023944070036741,1.24756291741672,-0.011897477006823
"luce",-0.0156135404095041,-0.0103240650511179,-0.00094245246507115,0.00518969008655254,-0.011897477006823,0.0766479506779444
