"","alpha","beta","gamma","delta","lambda","luce"
"lambda",0.0201760324645397,-0.0232833637630711,-0.0312830141474895,-0.0156482094448771,0.935860870729929,-0.10780624508516
"luce",0.00345450698366051,-0.00305397958775238,-0.0169415738552514,-0.00245987098656891,-0.10780624508516,0.0718058677770862
"alpha",0.0672124322585065,-0.000797775348952878,-0.0356636700315001,0.000134326724302025,0.00217714496805854,0.0025783559387764
"beta",-0.000797775348952878,0.00128671390481229,0.00182808711177706,0.000100806927257984,-0.00855204412067463,-0.00259961872411307
"gamma",-0.0356636700315001,0.00182808711177706,0.07439807406783,-0.000181089772953151,0.0207340202217199,-0.0136594884560997
"delta",0.000134326724302025,0.000100806927257984,-0.000181089772953151,0.000138205717249433,-0.00221001245816225,-0.000678155139031698
"lambda",0.00217714496805854,-0.00855204412067463,0.0207340202217199,-0.00221001245816225,0.800910961292437,-0.110793139524089
"luce",0.0025783559387764,-0.00259961872411307,-0.0136594884560997,-0.000678155139031698,-0.110793139524089,0.0739123684660017
"alpha",0.00375848811961933,-0.0019287745684323,-0.00133351751820604,0.00951219537369382,0.0219866412860297,-0.0107746998787683
"beta",-0.0019287745684323,0.0310966276073647,0.00252967304910353,-0.0262353114014235,-0.0286526129122545,0.000504930330039598
"gamma",-0.00133351751820604,0.00252967304910353,0.00325312631224216,-0.00621151944550511,-0.013772254051804,-0.00103948593074834
"delta",0.00951219537369382,-0.0262353114014235,-0.00621151944550511,0.0889574750018,0.0127538453013118,-0.0179581574734551
"lambda",0.0219866412860297,-0.0286526129122545,-0.013772254051804,0.0127538453013118,1.29836573365662,-0.0422399559410644
"luce",-0.0107746998787683,0.000504930330039598,-0.00103948593074834,-0.0179581574734551,-0.0422399559410644,0.0586806648461698
"alpha",0.00601977369660973,0.000392489031662419,-0.00286543360032959,0.00912711661954967,0.0319842499580322,-0.0154281269945088
"beta",0.000392489031662419,0.0162707158881223,0.00183248822991448,-0.00479823179645008,-0.0337039285197602,-0.00243137884287451
"gamma",-0.00286543360032959,0.00183248822991448,0.00529112724185038,-0.00439432949969452,-0.017865270847575,0.00136128469926056
"delta",0.00912711661954967,-0.00479823179645008,-0.00439432949969452,0.045702859441329,-0.0378084771451123,-0.0207442819209527
"lambda",0.0319842499580322,-0.0337039285197602,-0.017865270847575,-0.0378084771451123,1.16349657057072,-0.111887372625302
"luce",-0.0154281269945088,-0.00243137884287451,0.00136128469926056,-0.0207442819209527,-0.111887372625302,0.0688004881376838
"alpha",0.0533889039568351,0.00152561657061544,-0.0314427912120433,0.00361918993115705,0.0341971374040526,0.00399817509865856
"beta",0.00152561657061544,0.00615488496571429,0.00332653781747697,0.00128855665884191,-0.0296270727874485,-0.00679475044075728
"gamma",-0.0314427912120433,0.00332653781747697,0.0390839652468902,-0.00204141406125544,-0.0208959800094009,-0.0168879241510789
"delta",0.00361918993115705,0.00128855665884191,-0.00204141406125544,0.0108151942456413,-0.0101203897838517,-0.00430787129223508
"lambda",0.0341971374040526,-0.0296270727874485,-0.0208959800094009,-0.0101203897838517,0.962533476036327,-0.142269762444306
"luce",0.00399817509865856,-0.00679475044075728,-0.0168879241510789,-0.00430787129223508,-0.142269762444306,0.0759873252212534
"alpha",0.0493784480585049,-0.000801717402452835,-0.0310697596156604,0.00051445900907673,0.00875439613478176,0.00314502601420046
"beta",-0.000801717402452835,0.00173082914730251,0.00504265428418937,0.000297153941265995,-0.0132759083703287,-0.00290108100821039
"gamma",-0.0310697596156604,0.00504265428418937,0.0888351719736989,-0.00162177863791898,-0.0260287865677087,-0.017420448436067
"delta",0.00051445900907673,0.000297153941265995,-0.00162177863791898,0.00434314093505796,-0.00632691078743911,-0.00251961599836282
"lambda",0.00875439613478176,-0.0132759083703287,-0.0260287865677087,-0.00632691078743911,0.785794982969113,-0.141761487695875
"luce",0.00314502601420046,-0.00290108100821039,-0.017420448436067,-0.00251961599836282,-0.141761487695875,0.0668047408798996
"alpha",0.0520888421901111,-0.00195294954847019,-0.0344363580685987,0.000335215227095183,0.0246020940907835,-0.0010481736900695
"beta",-0.00195294954847019,0.00392598932035103,0.00548641349887111,-1.12954880140787e-05,-0.0353499041772009,-0.00662898812630227
"gamma",-0.0344363580685987,0.00548641349887111,0.0855285313693002,-0.00055645365104151,-0.0321676969353227,-0.0091316713750398
"delta",0.000335215227095183,-1.12954880140787e-05,-0.00055645365104151,0.000199006013940396,-0.00153227931831709,-0.000653322176808926
"lambda",0.0246020940907835,-0.0353499041772009,-0.0321676969353227,-0.00153227931831709,1.00456911695991,-0.0935268249205842
"luce",-0.0010481736900695,-0.00662898812630227,-0.0091316713750398,-0.000653322176808926,-0.0935268249205842,0.0773647960673078
"alpha",0.00866240845099032,0.00172822972596212,-0.00320132244186566,0.00327684913360219,0.0152126067404426,-0.010542562455167
"beta",0.00172822972596212,0.00839651267729241,0.00289677359540885,-0.000780531129325499,-0.0340362801086005,-0.00510891458261923
"gamma",-0.00320132244186566,0.00289677359540885,0.0295164180549068,-0.00536615574121764,-0.0356091318837674,-0.00558317607427229
"delta",0.00327684913360219,-0.000780531129325499,-0.00536615574121764,0.0299996145803534,-0.00836758684380342,-0.011647742771546
"lambda",0.0152126067404426,-0.0340362801086005,-0.0356091318837674,-0.00836758684380342,0.988135767228691,-0.117813617557607
"luce",-0.010542562455167,-0.00510891458261923,-0.00558317607427229,-0.011647742771546,-0.117813617557607,0.07511421842679
"alpha",0.0558205615766499,-0.00095554478488398,-0.0249153198316307,0.0017041436936182,0.0235055422209004,-0.00370019551168603
"beta",-0.00095554478488398,0.0029448121849281,0.00312808424530298,0.000629091993275733,-0.0199295319744501,-0.00233991509898358
"gamma",-0.0249153198316307,0.00312808424530298,0.0453735804464974,-0.000405942067948964,-0.00362963124032096,-0.00796066251033753
"delta",0.0017041436936182,0.000629091993275733,-0.000405942067948964,0.00145594423008766,-0.00627846495100821,-0.00136976393382049
"lambda",0.0235055422209004,-0.0199295319744501,-0.00362963124032096,-0.00627846495100821,0.649119391792533,-0.131319996518194
"luce",-0.00370019551168603,-0.00233991509898358,-0.00796066251033753,-0.00136976393382049,-0.131319996518194,0.0721323718714144
"alpha",0.00291870152108758,0.00119588146807342,-0.00172233770365824,0.0020485026121383,0.0155888037682926,-0.00664277979693378
"beta",0.00119588146807342,0.00627484316046221,0.00161840495910788,0.000765856581145807,-0.0427002478376437,-0.00285358570011303
"gamma",-0.00172233770365824,0.00161840495910788,0.00834247982222347,-0.000704573673250357,-0.0258260027586534,-0.00133189169097104
"delta",0.0020485026121383,0.000765856581145807,-0.000704573673250357,0.0122348732614591,-0.0395896377632043,-0.00625775919511743
"lambda",0.0155888037682926,-0.0427002478376437,-0.0258260027586534,-0.0395896377632043,1.06822917911157,-0.0512291333364406
"luce",-0.00664277979693378,-0.00285358570011303,-0.00133189169097104,-0.00625775919511743,-0.0512291333364406,0.0432883464976153
"alpha",0.0569589895872659,-0.000387263220307787,-0.0310211495719082,0.000793016666671409,-0.0013175594662197,0.00115468514349982
"beta",-0.000387263220307787,0.00242581422994446,0.00458744507283046,0.000799372222176044,-0.0189594451420091,-0.00172736403048684
"gamma",-0.0310211495719082,0.00458744507283046,0.082697211323194,-0.000990081312622245,-0.00321110259434955,-0.0154250043614774
"delta",0.000793016666671409,0.000799372222176044,-0.000990081312622245,0.00266104641972644,-0.0105679656954472,-0.000803509473480853
"lambda",-0.0013175594662197,-0.0189594451420091,-0.00321110259434955,-0.0105679656954472,0.733185109847272,-0.137802851116597
"luce",0.00115468514349982,-0.00172736403048684,-0.0154250043614774,-0.000803509473480853,-0.137802851116597,0.0677100591612039
"alpha",0.070762441202099,-0.00159314555124076,-0.0379796306196504,0.000310461106233255,0.0191484976787523,0.00564205279642922
"beta",-0.00159314555124076,0.0051649257659784,0.00535964255403037,0.00115689712529402,-0.0299582720061966,-0.00604286962570765
"gamma",-0.0379796306196504,0.00535964255403037,0.0812254554523025,-0.00189337613855014,-0.0336285532325751,-0.0182703825429753
"delta",0.000310461106233255,0.00115689712529402,-0.00189337613855014,0.0178853728697855,-0.0291691394514054,-0.0055747785291501
"lambda",0.0191484976787523,-0.0299582720061966,-0.0336285532325751,-0.0291691394514054,1.00213073282685,-0.153650216904267
"luce",0.00564205279642922,-0.00604286962570765,-0.0182703825429753,-0.0055747785291501,-0.153650216904267,0.0806390444261925
"alpha",0.0647064859560588,9.4893294068977e-05,-0.026968512657247,0.000275838846531423,0.0104478719265926,-0.00133962432104668
"beta",9.4893294068977e-05,0.074126847787792,0.00101703011766919,-0.00703901355412852,-0.00891186917619611,0.000810553674432054
"gamma",-0.026968512657247,0.00101703011766919,0.035587363331234,-0.000106053115045992,-0.0114462994908081,-0.00968926040676322
"delta",0.000275838846531423,-0.00703901355412852,-0.000106053115045992,0.00402458990676231,-0.0106907651974808,-0.00200925694130263
"lambda",0.0104478719265926,-0.00891186917619611,-0.0114462994908081,-0.0106907651974808,1.31457715802787,0.00351000591419328
"luce",-0.00133962432104668,0.000810553674432054,-0.00968926040676322,-0.00200925694130263,0.00351000591419328,0.0876624929495019
"alpha",0.0350846122499329,-0.000389312321638,-0.0155737545923395,0.000855384140464222,0.00686833323606304,-0.00583097442857234
"beta",-0.000389312321638,0.00567716699922903,0.0091335072754901,-0.000377202221156814,-0.0473009100431258,-0.00506515840392311
"gamma",-0.0155737545923395,0.0091335072754901,0.100517933272338,-0.000811892102804734,-0.0339923017347648,-0.0111280030225861
"delta",0.000855384140464222,-0.000377202221156814,-0.000811892102804734,0.000528759561411149,-0.00385636198129017,-0.00129521386381928
"lambda",0.00686833323606304,-0.0473009100431258,-0.0339923017347648,-0.00385636198129017,1.12306604134314,-0.0967319407314765
"luce",-0.00583097442857234,-0.00506515840392311,-0.0111280030225861,-0.00129521386381928,-0.0967319407314765,0.0753456427453598
"alpha",0.008376543137558,0.000614294399783288,-0.00137842195857994,0.00139730653820613,0.0354691544038054,-0.0154164862070287
"beta",0.000614294399783288,0.00560423468577376,0.00655857486912856,0.00018008353561889,-0.057718285074345,-0.00213090174888603
"gamma",-0.00137842195857994,0.00655857486912856,0.0310583860169804,0.000336586918850322,-0.0478185240759346,-0.00742627995674656
"delta",0.00139730653820613,0.00018008353561889,0.000336586918850322,0.00124722787885763,-0.00290904265403741,-0.00439720123687109
"lambda",0.0354691544038054,-0.057718285074345,-0.0478185240759346,-0.00290904265403741,1.24056207119489,-0.128536125757612
"luce",-0.0154164862070287,-0.00213090174888603,-0.00742627995674656,-0.00439720123687109,-0.128536125757612,0.0780113252708251
"alpha",0.0492503736938593,-0.000122325242006596,-0.016250564815116,-2.46138441231602e-05,0.0110520860527986,-0.00296401607044721
"beta",-0.000122325242006596,0.00187735477612022,0.00241804190241124,0.00151869627810777,-0.014980541620614,-0.00288833124463052
"gamma",-0.016250564815116,0.00241804190241124,0.0875498374342341,-0.00114561126477692,0.00419096828576597,-0.00408608293158537
"delta",-2.46138441231602e-05,0.00151869627810777,-0.00114561126477692,0.00197518745099155,-0.0117964822946538,-0.00292621903011845
"lambda",0.0110520860527986,-0.014980541620614,0.00419096828576597,-0.0117964822946538,0.877684522559081,-0.0687852657915291
"luce",-0.00296401607044721,-0.00288833124463052,-0.00408608293158537,-0.00292621903011845,-0.0687852657915291,0.0683297107243075
"alpha",0.00313653545012766,0.00050852250702233,0.000107448161798498,0.000734844511122558,0.00733599935441573,-0.00346337019028639
"beta",0.00050852250702233,0.00133031729243683,0.000807596916521851,0.000156344663982546,-0.0074403166392184,-0.000826254327390913
"gamma",0.000107448161798498,0.000807596916521851,0.0122899470291802,0.000299578156198222,0.00175461081948086,-0.00164483517910098
"delta",0.000734844511122558,0.000156344663982546,0.000299578156198222,0.000698494362452888,-0.00176743891895252,-0.00104032999299781
"lambda",0.00733599935441573,-0.0074403166392184,0.00175461081948086,-0.00176743891895252,0.134826034206852,-0.0134066678658868
"luce",-0.00346337019028639,-0.000826254327390913,-0.00164483517910098,-0.00104032999299781,-0.0134066678658868,0.0131059932257369
"alpha",0.00483848375773282,8.0588432795184e-05,-0.00288632551362085,0.000807342130059085,0.0228873552615411,-0.00479566241710617
"beta",8.0588432795184e-05,0.00595569351196162,0.00354924947194304,0.00182498548344443,-0.0321812744182376,-0.00345067942092746
"gamma",-0.00288632551362085,0.00354924947194304,0.0081034396310299,0.000298220442302215,-0.0164755954717833,-0.00394346151514971
"delta",0.000807342130059085,0.00182498548344443,0.000298220442302215,0.00871758494503679,-0.0153574341206317,-0.00185650483328332
"lambda",0.0228873552615411,-0.0321812744182376,-0.0164755954717833,-0.0153574341206317,0.471857596927881,-0.0386619040827891
"luce",-0.00479566241710617,-0.00345067942092746,-0.00394346151514971,-0.00185650483328332,-0.0386619040827891,0.0258851578580081
"alpha",0.0160265259331378,0.00073131391650568,-0.00219713477560505,0.000372101806309629,0.0354785796860763,-0.0108344625723365
"beta",0.00073131391650568,0.00235494956735518,0.00254939785661172,9.28853812270274e-05,-0.0209501434956658,-0.00234711973514254
"gamma",-0.00219713477560505,0.00254939785661172,0.0459806565840084,0.000767363000536222,-0.00665021415255514,-0.00567967479285163
"delta",0.000372101806309629,9.28853812270274e-05,0.000767363000536222,0.000190851315178072,-0.00085920975284428,-0.00067965530325085
"lambda",0.0354785796860763,-0.0209501434956658,-0.00665021415255514,-0.00085920975284428,0.904387084360641,-0.154397587406752
"luce",-0.0108344625723365,-0.00234711973514254,-0.00567967479285163,-0.00067965530325085,-0.154397587406752,0.0774709350183068
"alpha",0.00541925422206577,-0.00337050588531164,-0.00162057837663859,0.00819443928499973,-0.0047311675029622,-0.0133927089145949
"beta",-0.00337050588531164,0.0490045461815323,0.00191524265875739,-0.0180443392031018,-0.0157277500362173,0.00498294359196596
"gamma",-0.00162057837663859,0.00191524265875739,0.00190865370386175,-0.0022393356497855,-0.00247093247222497,-0.00134530783090366
"delta",0.00819443928499973,-0.0180443392031018,-0.0022393356497855,0.0378913483223957,-0.0702089440684634,-0.0183715632870654
"lambda",-0.0047311675029622,-0.0157277500362173,-0.00247093247222497,-0.0702089440684634,1.34819929663586,0.0222237116967028
"luce",-0.0133927089145949,0.00498294359196596,-0.00134530783090366,-0.0183715632870654,0.0222237116967028,0.0732217641748413
"alpha",0.0396232621159568,-0.00112051355498679,-0.0135653137089583,-0.0013123438874911,0.0175197621175985,-0.00192415898391305
"beta",-0.00112051355498679,0.00141773185393072,0.00365067833565275,0.000980035610456408,-0.00865173212088579,-0.000686714964792066
"gamma",-0.0135653137089583,0.00365067833565275,0.0557615362280126,0.000778225401714624,-0.00725209233872551,-0.000369109485438425
"delta",-0.0013123438874911,0.000980035610456408,0.000778225401714624,0.00145229419806044,-0.0052637380858237,-0.000892522624425001
"lambda",0.0175197621175985,-0.00865173212088579,-0.00725209233872551,-0.0052637380858237,0.767770722632157,-0.059603025756785
"luce",-0.00192415898391305,-0.000686714964792066,-0.000369109485438425,-0.000892522624425001,-0.059603025756785,0.0558711673876406
"alpha",0.0589992974730591,-0.00203333252433955,-0.0432503497905181,0.00470402375995072,0.0355048501712051,0.000231526016458058
