"","alpha","beta","gamma","delta","lambda","luce"
"beta",0.00088379706193968,0.0124002544575769,0.00018865380341087,-0.00169647759383304,-0.0702436073885085,-0.00906849033002872
"gamma",-0.00686700501005941,0.00018865380341087,0.0075661180896893,0.00423368173407686,0.00268259360788393,-0.000252927422092192
"delta",-0.00504946403755229,-0.00169647759383304,0.00423368173407686,0.0165881773313499,0.0134290559357811,0.00245150157516262
"lambda",0.00978514623871332,-0.0702436073885085,0.00268259360788393,0.0134290559357811,1.13480644319984,-0.0832051188873502
"luce",-0.0110445220716787,-0.00906849033002872,-0.000252927422092192,0.00245150157516262,-0.0832051188873502,0.0711431333878088
"alpha",0.0169520906316722,0.000697656176845833,-0.00626058071781893,0.00911015990448351,0.00297357955235253,-0.00489777600080296
"beta",0.000697656176845833,0.0483906170672761,0.00387214940363901,-0.0300978873866835,-0.0823458273698493,-0.00814792794140812
"gamma",-0.00626058071781893,0.00387214940363901,0.00827431909382836,-0.00168658747977332,0.00531324020269888,-0.0023879440432203
"delta",0.00911015990448351,-0.0300978873866835,-0.00168658747977332,0.0523900342167865,-0.00803428097389647,0.00136439266251602
"lambda",0.00297357955235253,-0.0823458273698493,0.00531324020269888,-0.00803428097389647,1.31524775702398,-0.00208425898573795
"luce",-0.00489777600080296,-0.00814792794140812,-0.0023879440432203,0.00136439266251602,-0.00208425898573795,0.0726852982143557
"alpha",0.00977508348778737,-0.000159634733170623,-0.000414919229667466,0.00111233819384442,0.00633314650316353,-0.0201849005386182
"beta",-0.000159634733170623,0.0713959763043302,0.000581830383323511,-0.00703023815150129,-0.0416424201659543,-0.00266687312273565
"gamma",-0.000414919229667466,0.000581830383323511,0.015550757157569,0.000777375695137639,-0.000338580491373499,0.00351385304519704
"delta",0.00111233819384442,-0.00703023815150129,0.000777375695137639,0.00527977867504954,-0.00835566270307805,-0.00288797160971759
"lambda",0.00633314650316353,-0.0416424201659543,-0.000338580491373499,-0.00835566270307805,1.2831175075457,-0.0358596552495806
"luce",-0.0201849005386182,-0.00266687312273565,0.00351385304519704,-0.00288797160971759,-0.0358596552495806,0.0723640983446216
"alpha",0.0592109956576013,0.00125744139583914,-0.0170961316093836,0.00106535697678907,0.0190912997700231,-0.00170075815441133
"beta",0.00125744139583914,0.00619699531181523,0.00312659166774089,-0.00411377924270822,-0.00839332308899587,-0.00192327889420361
"gamma",-0.0170961316093836,0.00312659166774089,0.0781141486374708,-0.000532709072752722,0.0238461091579393,-0.00110666164496979
"delta",0.00106535697678907,-0.00411377924270822,-0.000532709072752722,0.00554099338492001,0.00222672206337007,0.000391571584516898
"lambda",0.0190912997700231,-0.00839332308899587,0.0238461091579393,0.00222672206337007,1.2088944102381,-0.0213750522944023
"luce",-0.00170075815441133,-0.00192327889420361,-0.00110666164496979,0.000391571584516898,-0.0213750522944023,0.0831312934304745
"alpha",0.0652016145229226,0.00346087697057903,-0.0269532586047894,-7.23043777463579e-05,0.0106482969661293,-0.00321254505818863
"beta",0.00346087697057903,0.0348398213772864,0.00743907491822166,-0.0183295703884002,-0.0820250871007754,-0.0162704543433168
"gamma",-0.0269532586047894,0.00743907491822166,0.0722797385396387,-0.00224256674365846,0.0281105853702683,-0.00327718957651227
"delta",-7.23043777463579e-05,-0.0183295703884002,-0.00224256674365846,0.0152228029985048,0.0494306099901583,0.0111441875392077
"lambda",0.0106482969661293,-0.0820250871007754,0.0281105853702683,0.0494306099901583,1.20165353456986,-0.0132969874351203
"luce",-0.00321254505818863,-0.0162704543433168,-0.00327718957651227,0.0111441875392077,-0.0132969874351203,0.0778334707083893
"alpha",0.00959846587063016,0.00176315130638786,0.00205140572585914,0.00198012736948224,0.00062799348757075,-0.0196617422030771
"beta",0.00176315130638786,0.0674667644381613,-0.000382470085220274,-0.013355982857543,-0.0416970545771648,-0.00815342772919792
"gamma",0.00205140572585914,-0.000382470085220274,0.0312388084612017,0.00653444411438807,-0.0089782986454052,-0.000907764939505709
"delta",0.00198012736948224,-0.013355982857543,0.00653444411438807,0.0110507915085383,-0.020252461675514,-0.00452035622226666
"lambda",0.00062799348757075,-0.0416970545771648,-0.0089782986454052,-0.020252461675514,1.24497167342155,-0.00947678998319947
"luce",-0.0196617422030771,-0.00815342772919792,-0.000907764939505709,-0.00452035622226666,-0.00947678998319947,0.07904077159451
"alpha",0.052048277030995,0.0152274130376516,-0.0131202753972793,-0.00112501256945592,0.0432973652823915,-0.00601897330348859
"beta",0.0152274130376516,0.0439356053449167,0.0133749931106001,-0.0168937120687169,-0.0557727305627098,-0.010473303340817
"gamma",-0.0131202753972793,0.0133749931106001,0.0656195054486327,-0.00024255339741013,0.0145003508468341,0.00190490460919119
"delta",-0.00112501256945592,-0.0168937120687169,-0.00024255339741013,0.0152507451145545,0.0142736175298336,0.00237565951455045
"lambda",0.0432973652823915,-0.0557727305627098,0.0145003508468341,0.0142736175298336,1.10111464706206,-0.0205003498327637
"luce",-0.00601897330348859,-0.010473303340817,0.00190490460919119,0.00237565951455045,-0.0205003498327637,0.0782090725920834
"alpha",0.00389335297894682,0.000724384947873292,-0.00175929247553117,0.00473425882941674,0.00105216566665039,0.000256339543406572
"beta",0.000724384947873292,0.0378050933439193,0.0018780901839593,-0.0261486618956808,-0.0675187828739187,0.00122232440348826
"gamma",-0.00175929247553117,0.0018780901839593,0.00467048590660851,-0.00313670866801234,0.00829009742956025,0.00245454591649698
"delta",0.00473425882941674,-0.0261486618956808,-0.00313670866801234,0.0600326113185734,-0.024489132431587,0.00614815424540713
"lambda",0.00105216566665039,-0.0675187828739187,0.00829009742956025,-0.024489132431587,1.28625673501187,0.0156039979783254
"luce",0.000256339543406572,0.00122232440348826,0.00245454591649698,0.00614815424540713,0.0156039979783254,0.0804601330477787
"alpha",0.0555533510756798,0.00499875416587494,-0.0228847212983394,-0.00244783925953257,0.0044469344078023,-0.00596388309398557
"beta",0.00499875416587494,0.0157679765486677,0.00539554086165756,-0.0114156469788109,-0.0465020999513348,-0.00910526127121944
"gamma",-0.0228847212983394,0.00539554086165756,0.080921852413709,0.000127370364611643,-0.00238637697824897,-4.2045066443982e-05
"delta",-0.00244783925953257,-0.0114156469788109,0.000127370364611643,0.0146998268380415,0.042722462109313,0.00993674134300543
"lambda",0.0044469344078023,-0.0465020999513348,-0.00238637697824897,0.042722462109313,1.12897990056945,0.00519320872606149
"luce",-0.00596388309398557,-0.00910526127121944,-4.2045066443982e-05,0.00993674134300543,0.00519320872606149,0.0782293772961106
"alpha",0.00991232153910861,0.00174453891531936,0.00389504203404292,0.000666429350701114,0.000263609005892514,-0.00976916018650374
"beta",0.00174453891531936,0.049161152175889,0.00210587281359698,-0.0170949405167583,-0.0430266306650873,-0.00706227908897607
"gamma",0.00389504203404292,0.00210587281359698,0.0478304279832122,0.00069598026659677,-0.00692971295403643,0.00409022738259785
"delta",0.000666429350701114,-0.0170949405167583,0.00069598026659677,0.0102650007444137,-0.0239385202683483,-0.00339843331791469
"lambda",0.000263609005892514,-0.0430266306650873,-0.00692971295403643,-0.0239385202683483,1.29283222014218,-0.0154725443529368
"luce",-0.00976916018650374,-0.00706227908897607,0.00409022738259785,-0.00339843331791469,-0.0154725443529368,0.0720595327244914
"alpha",0.0601016296950014,1.31657522030963e-05,-0.0317320181729941,-6.88036280034277e-05,-0.00443383795863189,-0.00070577627615495
"beta",1.31657522030963e-05,0.0283725972829125,0.00625385115402065,-0.0195503000568498,-0.0769199368487702,-0.0122349359327264
"gamma",-0.0317320181729941,0.00625385115402065,0.0760734234423852,-0.00287828482773436,0.0208766224104346,0.000145749363030609
"delta",-6.88036280034277e-05,-0.0195503000568498,-0.00287828482773436,0.0185346328314775,0.0501318146342163,0.00770156399978951
"lambda",-0.00443383795863189,-0.0769199368487702,0.0208766224104346,0.0501318146342163,1.16991382402443,-0.0316282188017295
"luce",-0.00070577627615495,-0.0122349359327264,0.000145749363030609,0.00770156399978951,-0.0316282188017295,0.0839065778216906
"alpha",0.0109448746105416,-0.00105518420144634,-0.00254745168553778,0.00306774892420744,-0.0046722735037678,-0.0196085611145182
"beta",-0.00105518420144634,0.0764606497955146,0.000407528482291336,-0.013718175968898,-0.00865795378005958,-0.000112684279974885
"gamma",-0.00254745168553778,0.000407528482291336,0.0134974061794083,0.00133011851798831,-0.00536984216982968,0.00515428872169103
"delta",0.00306774892420744,-0.013718175968898,0.00133011851798831,0.0143933891618639,-0.0270851620525323,-0.0056689437626404
"lambda",-0.0046722735037678,-0.00865795378005958,-0.00536984216982968,-0.0270851620525323,1.30926256016755,0.00138142505796708
"luce",-0.0196085611145182,-0.000112684279974885,0.00515428872169103,-0.0056689437626404,0.00138142505796708,0.062117258257809
"alpha",0.00825648015665005,0.00468448842068821,-0.000151595326678159,-0.00147291935871838,0.0412080925787172,0.00135065093188705
"beta",0.00468448842068821,0.00794436973003761,0.000169254337943426,-0.00388477390563752,-0.0350385147313492,-0.000263425157080097
"gamma",-0.000151595326678159,0.000169254337943426,0.00392705899460061,-0.00162221681482586,0.00100304991162765,0.00321763064110054
"delta",-0.00147291935871838,-0.00388477390563752,-0.00162221681482586,0.0111434995333217,0.0162147765910116,0.00255662442138928
"lambda",0.0412080925787172,-0.0350385147313492,0.00100304991162765,0.0162147765910116,1.0158285916388,0.0173855836408332
"luce",0.00135065093188705,-0.000263425157080097,0.00321763064110054,0.00255662442138928,0.0173855836408332,0.0808272469338938
"alpha",0.0614655974278666,-0.000410315089257847,-0.0225855883741514,-0.00459216417155336,-0.00449976937950877,-0.00941451299987333
"beta",-0.000410315089257847,0.0213643458426121,0.00510597187009439,-0.00522851825221793,-0.107078276585107,-0.0180420031594063
"gamma",-0.0225855883741514,0.00510597187009439,0.0338840096133496,0.00552381022425438,0.00463210624428485,-0.00501302067576486
"delta",-0.00459216417155336,-0.00522851825221793,0.00552381022425438,0.0174860539416911,0.0312447116903505,0.0043380766341966
"lambda",-0.00449976937950877,-0.107078276585107,0.00463210624428485,0.0312447116903505,1.23384134874087,-0.0467111182106477
"luce",-0.00941451299987333,-0.0180420031594063,-0.00501302067576486,0.0043380766341966,-0.0467111182106477,0.0821393052809941
"alpha",0.0243630232847565,0.00241435350650843,-0.0113632977056789,0.00703200655726868,0.00260447871243595,-0.0125281821508457
"beta",0.00241435350650843,0.0561306292245444,0.00655307931025691,-0.0247786058418689,-0.0582077071264171,-0.00766872198182878
"gamma",-0.0113632977056789,0.00655307931025691,0.018650457513799,-0.000960973908029652,0.000298363664710804,-0.00107483242357318
"delta",0.00703200655726868,-0.0247786058418689,-0.000960973908029652,0.030989887583057,-0.0328350011888477,-0.00470765866874777
"lambda",0.00260447871243595,-0.0582077071264171,0.000298363664710804,-0.0328350011888477,1.31412934769029,-0.0123009684073901
"luce",-0.0125281821508457,-0.00766872198182878,-0.00107483242357318,-0.00470765866874777,-0.0123009684073901,0.0781844978710633
"alpha",0.00726537809343171,-0.000418542955276552,-0.00128970292231593,0.00374684209473347,0.000233793158725968,-0.012477313864849
"beta",-0.000418542955276552,0.0782903124300511,-0.00134406241750622,-0.0199055839764348,0.00621626269554291,-0.000107365110787216
"gamma",-0.00128970292231593,-0.00134406241750622,0.00612734274730991,0.000125615733268538,-0.00259891627211863,0.00475381673355278
"delta",0.00374684209473347,-0.0199055839764348,0.000125615733268538,0.0270525458356363,-0.0448799739208969,-0.00641117043734074
"lambda",0.000233793158725968,0.00621626269554291,-0.00259891627211863,-0.0448799739208969,1.364479482026,-0.0144371267207372
"luce",-0.012477313864849,-0.000107365110787216,0.00475381673355278,-0.00641117043734074,-0.0144371267207372,0.0742870338409655
"alpha",0.0110187748551826,0.00130172781180563,0.000434009613631274,0.000237641148788405,0.00406930144181361,-0.0220572912242939
"beta",0.00130172781180563,0.063592478351604,-0.00388224120785633,-0.00643719652164151,-0.0455515914151023,-0.00488428185500485
"gamma",0.000434009613631274,-0.00388224120785633,0.0201633057509806,0.00395749574581381,-0.00290401941910526,0.00394865135261402
"delta",0.000237641148788405,-0.00643719652164151,0.00395749574581381,0.00493539422734848,-0.00983030495499243,-0.00110147224436477
"lambda",0.00406930144181361,-0.0455515914151023,-0.00290401941910526,-0.00983030495499243,1.3194668295874,-0.0176365124075508
"luce",-0.0220572912242939,-0.00488428185500485,0.00394865135261402,-0.00110147224436477,-0.0176365124075508,0.0835002515968174
"alpha",0.0187963053866388,0.00031942814492854,-0.00609538485807123,-0.000943124007811356,0.00985791963847875,-0.0125526475487522
"beta",0.00031942814492854,0.00963976086351102,0.00233789107865846,-0.00107951591551906,-0.0558277633235696,-0.00948261691946074
"gamma",-0.00609538485807123,0.00233789107865846,0.0277820709020581,0.000224834568325079,0.00227459713308837,-0.00287093048750788
"delta",-0.000943124007811356,-0.00107951591551906,0.000224834568325079,0.0103278848830033,0.0146147862811572,0.00300231235936037
"lambda",0.00985791963847875,-0.0558277633235696,0.00227459713308837,0.0146147862811572,1.09315240398108,-0.0896805411783994
"luce",-0.0125526475487522,-0.00948261691946074,-0.00287093048750788,0.00300231235936037,-0.0896805411783994,0.0693839816825672
"alpha",0.0635808954106188,0.000320879649286287,-0.026662771212693,0.000151414563121468,0.0204717318627531,-0.00159608657662314
"beta",0.000320879649286287,0.0427255502396618,0.00857826403311976,-0.0147179859836944,-0.0416035050999667,-0.0110033866210187
"gamma",-0.026662771212693,0.00857826403311976,0.0753939781917203,-0.000299967248518941,0.00272736194570764,-0.00264478611463237
"delta",0.000151414563121468,-0.0147179859836944,-0.000299967248518941,0.0113302107105766,0.0075374301794122,0.0026944563912696
"lambda",0.0204717318627531,-0.0416035050999667,0.00272736194570764,0.0075374301794122,1.05852054758942,-0.0131990967039319
"luce",-0.00159608657662314,-0.0110033866210187,-0.00264478611463237,0.0026944563912696,-0.0131990967039319,0.0751015196408491
"alpha",0.0102491121608682,0.00152889403999671,-0.00102961419023346,0.000238853094022857,0.00728964060091334,-0.00685056895893048
"beta",0.00152889403999671,0.0108154102715764,0.0060853719311072,-0.00106613676789671,-0.0610800274953425,-0.00699722943965872
"gamma",-0.00102961419023346,0.0060853719311072,0.0779340723163872,0.0006682116565447,-0.019118543794352,0.00366641020746577
"delta",0.000238853094022857,-0.00106613676789671,0.0006682116565447,0.00696788363864293,0.018031095556613,0.00216656941348609
"lambda",0.00728964060091334,-0.0610800274953425,-0.019118543794352,0.018031095556613,1.10771549726998,-0.110733278237096
"luce",-0.00685056895893048,-0.00699722943965872,0.00366641020746577,0.00216656941348609,-0.110733278237096,0.0755202941596238
"alpha",0.022202401884867,0.00139488165521601,-0.00638221997909506,0.00448526999704241,0.00671015199738389,-0.0125365188540486
"beta",0.00139488165521601,0.0154228433356894,0.000292855357837126,-0.00312176756037737,-0.0470380452764578,-0.00863978413917524
"gamma",-0.00638221997909506,0.000292855357837126,0.00511797657846345,0.00409381162643103,0.00108591203696527,-0.00252108775416554
"delta",0.00448526999704241,-0.00312176756037737,0.00409381162643103,0.0463903821885026,-0.013872022725912,5.50847397319398e-05
"lambda",0.00671015199738389,-0.0470380452764578,0.00108591203696527,-0.013872022725912,0.9115968289734,-0.0742622286904557
"luce",-0.0125365188540486,-0.00863978413917524,-0.00252108775416554,5.50847397319398e-05,-0.0742622286904557,0.0733755531852618
"alpha",0.00763797713786071,0.000523883019072315,-0.00273171988311118,-0.000150773453633868,0.00679967977476699,-0.00772870159391156
"beta",0.000523883019072315,0.00924691911387854,0.00141823318491311,-0.000128164681397802,-0.0590080665739505,-0.00677130577311893
"gamma",-0.00273171988311118,0.00141823318491311,0.0391029873946113,0.00236495989084939,0.013063797242583,-0.00514063542119741
"delta",-0.000150773453633868,-0.000128164681397802,0.00236495989084939,0.0158521420702502,0.0129403675640565,-0.00120585146178988
"lambda",0.00679967977476699,-0.0590080665739505,0.013063797242583,0.0129403675640565,1.17742626937241,-0.120503722996928
"luce",-0.00772870159391156,-0.00677130577311893,-0.00514063542119741,-0.00120585146178988,-0.120503722996928,0.0615768021295031
"alpha",0.0625820702086633,-0.000501419896985965,-0.0283888940205509,0.000730640676093067,0.0141904784772074,-0.00464799049523334
"beta",-0.000501419896985965,0.0401572347073632,0.00789437480173668,-0.013484412025227,-0.0513418076314595,-0.0103339885883191
"gamma",-0.0283888940205509,0.00789437480173668,0.0775952907649588,0.000659102910032775,0.0208851950472077,0.000400718224085555
"delta",0.000730640676093067,-0.013484412025227,0.000659102910032775,0.0112339718059865,0.0124392741918671,0.00305869048901661
"lambda",0.0141904784772074,-0.0513418076314595,0.0208851950472077,0.0124392741918671,1.06470726728095,-0.00903028743130785
"luce",-0.00464799049523334,-0.0103339885883191,0.000400718224085555,0.00305869048901661,-0.00903028743130785,0.0805580649052261
"alpha",0.00904633828392653,-0.00286374772904183,-0.00206353832418378,0.0131205841187445,0.00699831681396408,-0.00884012950822591
"beta",-0.00286374772904183,0.0446058894422774,-0.000304279339878603,-0.0307236658873027,-0.0406956351764504,-0.00279905720163664
"gamma",-0.00206353832418378,-0.000304279339878603,0.00972946623925397,-0.000894078188831798,-0.000393742202265408,0.00802519411585426
"delta",0.0131205841187445,-0.0307236658873027,-0.000894078188831798,0.0737230152359725,-0.0436648473456414,0.000812259237142714
"lambda",0.00699831681396408,-0.0406956351764504,-0.000393742202265408,-0.0436648473456414,1.3838763841598,-0.00412870247396004
"luce",-0.00884012950822591,-0.00279905720163664,0.00802519411585426,0.000812259237142714,-0.00412870247396004,0.0759320767940367
"alpha",0.00935790851077818,0.00667809287483367,-0.00328860039816557,0.000266424723758074,0.0240752404669809,-0.00649390424555782
"beta",0.00667809287483367,0.0162366183909297,0.00149754915659497,-0.0113069137386617,-0.056440301385683,-0.00704894442147699
"gamma",-0.00328860039816557,0.00149754915659497,0.0135159395653593,-0.00876199721474297,-0.0116410265513569,0.00260129212203796
"delta",0.000266424723758074,-0.0113069137386617,-0.00876199721474297,0.0319628342585774,0.0160659276670992,0.00252096297304772
"lambda",0.0240752404669809,-0.056440301385683,-0.0116410265513569,0.0160659276670992,1.0037457608264,-0.00500522257951432
"luce",-0.00649390424555782,-0.00704894442147699,0.00260129212203796,0.00252096297304772,-0.00500522257951432,0.0644241665629287
"alpha",0.060457423673616,0.00412199860898933,-0.0233268459651501,-0.000451070281525236,0.00768238801960128,-0.000732818611763278
"beta",0.00412199860898933,0.0252596355755376,0.00367532396188721,-0.0160420998748678,-0.0329913958548339,-0.00464148214331043
"gamma",-0.0233268459651501,0.00367532396188721,0.0781944297982377,-0.00111819115401244,0.0189490988230759,-0.000693094054164793
"delta",-0.000451070281525236,-0.0160420998748678,-0.00111819115401244,0.0140636036163625,0.0198842801327909,0.00271402446884111
"lambda",0.00768238801960128,-0.0329913958548339,0.0189490988230759,0.0198842801327909,1.11400269470643,-0.0224862030362029
"luce",-0.000732818611763278,-0.00464148214331043,-0.000693094054164793,0.00271402446884111,-0.0224862030362029,0.0776482913036166
"alpha",0.00959759426778535,0.00424372520228334,-0.00451507665341739,0.00461817585610394,0.0155442790592056,-0.0150633001631733
"beta",0.00424372520228334,0.0241289690754957,0.0017934467948052,-0.0158649309676483,-0.0804744612498274,-0.0125542618618443
"gamma",-0.00451507665341739,0.0017934467948052,0.0178419887850016,-0.00727641155691254,0.00162244526086468,0.00588097980746148
"delta",0.00461817585610394,-0.0158649309676483,-0.00727641155691254,0.0410088936962219,-0.00168480895895271,0.000760944074538183
"lambda",0.0155442790592056,-0.0804744612498274,0.00162244526086468,-0.00168480895895271,1.27215284637514,-0.0227173617501006
"luce",-0.0150633001631733,-0.0125542618618443,0.00588097980746148,0.000760944074538183,-0.0227173617501006,0.064156619977007
"alpha",0.0118801026571048,-0.0038075858169474,-0.00715339624393225,0.010057768126132,0.00693001736718941,-0.0101411402168669
"beta",-0.0038075858169474,0.062466214571005,-0.000613903158048951,-0.0355395481232179,-0.0146374904464923,0.000356848880836939
"gamma",-0.00715339624393225,-0.000613903158048951,0.0112063213622924,-0.000104820123990458,-0.00268031625749153,0.00760676754269222
"delta",0.010057768126132,-0.0355395481232179,-0.000104820123990458,0.0703442325855258,-0.0455091027640362,-0.0050152608689111
"lambda",0.00693001736718941,-0.0146374904464923,-0.00268031625749153,-0.0455091027640362,1.32581969416397,-0.00905138239552003
"luce",-0.0101411402168669,0.000356848880836939,0.00760676754269222,-0.0050152608689111,-0.00905138239552003,0.0665183102380329
"alpha",0.0623255935757678,0.000388596557943224,-0.035226470061308,0.000672755634371493,-0.0094257391438982,-0.00880395151705576
"beta",0.000388596557943224,0.0150742752270937,0.00700186358564408,-0.00876820650841252,-0.0760261145596675,-0.0134176986950834
"gamma",-0.035226470061308,0.00700186358564408,0.0703936235878206,-0.00138832108789579,0.006806718262981,0.00102548720138455
"delta",0.000672755634371493,-0.00876820650841252,-0.00138832108789579,0.0187268850516058,0.0560326475124756,0.0117836783911258
"lambda",-0.0094257391438982,-0.0760261145596675,0.006806718262981,0.0560326475124756,1.15945648162335,-0.03533253741241
"luce",-0.00880395151705576,-0.0134176986950834,0.00102548720138455,0.0117836783911258,-0.03533253741241,0.0801777536284079
"alpha",0.0285013974625166,0.000624912691628541,-0.0202097594000706,0.00540195528740613,0.0180700841694326,-0.0133267350591277
"beta",0.000624912691628541,0.0425354277257722,0.00921707612310533,-0.0234544889640198,-0.0770367298489488,-0.0146045134251561
"gamma",-0.0202097594000706,0.00921707612310533,0.0432691315480245,-0.00247307244169082,0.00688606216440148,-0.000681408273035097
"delta",0.00540195528740613,-0.0234544889640198,-0.00247307244169082,0.0347694868897493,-0.00296950578791349,0.00183238543629335
"lambda",0.0180700841694326,-0.0770367298489488,0.00688606216440148,-0.00296950578791349,1.23511489281207,-0.0423395568844502
"luce",-0.0133267350591277,-0.0146045134251561,-0.000681408273035097,0.00183238543629335,-0.0423395568844502,0.0759065283511106
"alpha",0.0626518059681414,0.001484021011458,-0.0203385304308856,-0.000126938590535248,0.0277065532894613,0.000403786781057348
"beta",0.001484021011458,0.00641967045048595,0.00277932233514975,-0.00203393891665047,-0.00898269966253997,-0.00236749254937539
"gamma",-0.0203385304308856,0.00277932233514975,0.080308648725033,-0.000610193762451021,0.0220086691317146,-0.00246166048500506
"delta",-0.000126938590535248,-0.00203393891665047,-0.000610193762451021,0.00587755632673968,1.62500901502137e-05,0.00169011453209948
"lambda",0.0277065532894613,-0.00898269966253997,0.0220086691317146,1.62500901502137e-05,1.19532773102834,-0.0172608346838566
"luce",0.000403786781057348,-0.00236749254937539,-0.00246166048500506,0.00169011453209948,-0.0172608346838566,0.0803749928937561
"alpha",0.0584954338567896,0.00505429641116168,-0.020676629269732,-0.00135756618602136,0.00531966430205501,0.000805694695422277
"beta",0.00505429641116168,0.0267037663642032,0.00419648098245223,-0.017754953299043,-0.029520827043849,-0.00651008932610181
"gamma",-0.020676629269732,0.00419648098245223,0.0795634524301969,-0.00101896733001767,0.0146329787296333,-0.00172811069219215
"delta",-0.00135756618602136,-0.017754953299043,-0.00101896733001767,0.0159466847679021,0.0177164548800707,0.0048883772702849
"lambda",0.00531966430205501,-0.029520827043849,0.0146329787296333,0.0177164548800707,1.07641842202665,-0.0173775968143983
"luce",0.000805694695422277,-0.00651008932610181,-0.00172811069219215,0.0048883772702849,-0.0173775968143983,0.0739470742759144
"alpha",0.0621962661704606,0.00219125799639897,-0.02764780461552,-0.000519197602761379,0.0253731354659862,-0.00386967234722029
"beta",0.00219125799639897,0.00920757181814964,0.00535526469463414,-0.0073532834801815,-0.0178813646937613,-0.00308084231559284
"gamma",-0.02764780461552,0.00535526469463414,0.0776497490946599,-0.000592972953172547,-0.00608019917049705,-0.00277449890859176
"delta",-0.000519197602761379,-0.0073532834801815,-0.000592972953172547,0.0117355711810218,0.0147201160731648,0.0045653212222053
"lambda",0.0253731354659862,-0.0178813646937613,-0.00608019917049705,0.0147201160731648,1.27206871955128,-0.0608803892435455
"luce",-0.00386967234722029,-0.00308084231559284,-0.00277449890859176,0.0045653212222053,-0.0608803892435455,0.0815820308759451
"alpha",0.0310495383804214,0.00859682259751138,-0.01998004672213,0.00285902936594027,0.0296801384745659,-0.0105872979299749
"beta",0.00859682259751138,0.0230940677260235,0.00715490545654097,-0.0137020983544664,-0.0480123437273591,-0.0108126015922052
"gamma",-0.01998004672213,0.00715490545654097,0.0481982545397873,-0.00801873709009542,0.00703007935705997,0.00181102021506623
"delta",0.00285902936594027,-0.0137020983544664,-0.00801873709009542,0.0255515685738223,0.0173063141197926,0.00523443726546904
"lambda",0.0296801384745659,-0.0480123437273591,0.00703007935705997,0.0173063141197926,0.970208989978352,-0.0184757175010059
"luce",-0.0105872979299749,-0.0108126015922052,0.00181102021506623,0.00523443726546904,-0.0184757175010059,0.0673938430342927
"alpha",0.00884716837863175,0.000781183611717706,0.0018653019340278,5.64765651048025e-05,0.00196078604907055,-0.013208452320651
"beta",0.000781183611717706,0.0676981513403252,-0.000983369180512842,-0.00418183992513695,-0.0608559923997816,-0.00547757433980144
"gamma",0.0018653019340278,-0.000983369180512842,0.031335281116278,0.000785892824595499,-0.00948470122386581,0.00401726025590143
"delta",5.64765651048025e-05,-0.00418183992513695,0.000785892824595499,0.00258915456569619,-0.000759040994021565,-0.00150883896258447
"lambda",0.00196078604907055,-0.0608559923997816,-0.00948470122386581,-0.000759040994021565,1.26077698646389,-0.0216055239955825
"luce",-0.013208452320651,-0.00547757433980144,0.00401726025590143,-0.00150883896258447,-0.0216055239955825,0.0648814603758431
"alpha",0.0574235040143331,0.00078585411859573,-0.0272908934252295,-0.000395906085422339,0.00618117561317257,-0.00918782834977466
"beta",0.00078585411859573,0.0492252676998722,0.011307314407733,-0.0178827699944401,-0.0760778207610051,-0.0125802929099663
"gamma",-0.0272908934252295,0.011307314407733,0.0678009702222453,0.000661856266825728,0.00221973889741712,-0.000257141301938651
"delta",-0.000395906085422339,-0.0178827699944401,0.000661856266825728,0.0141578147740891,-0.00480275341970109,-0.00112425755090605
"lambda",0.00618117561317257,-0.0760778207610051,0.00221973889741712,-0.00480275341970109,1.23962916056012,-0.0336452690491988
"luce",-0.00918782834977466,-0.0125802929099663,-0.000257141301938651,-0.00112425755090605,-0.0336452690491988,0.0831247282590811
"alpha",0.0425348150080009,0.00538534286167217,-0.0282018957304001,0.00230083649108701,0.01633275825332,-0.0112533688248667
"beta",0.00538534286167217,0.0287936840525133,0.00537658719534571,-0.0176807413257268,-0.0740599082635094,-0.0148951451054789
"gamma",-0.0282018957304001,0.00537658719534571,0.0627867626097752,-0.000629408327669316,0.0361005455643674,0.0048612095676559
"delta",0.00230083649108701,-0.0176807413257268,-0.000629408327669316,0.0291092503996817,0.0360999765381928,0.00782436900918462
"lambda",0.01633275825332,-0.0740599082635094,0.0361005455643674,0.0360999765381928,1.13756250732463,-0.0140594105300295
"luce",-0.0112533688248667,-0.0148951451054789,0.0048612095676559,0.00782436900918462,-0.0140594105300295,0.0755191397908965
"alpha",0.00687678222367887,-0.00025637377006571,0.00336099347242819,-0.000271546649446274,0.0102579456167271,-0.005699219507202
"beta",-0.00025637377006571,0.0197846393193271,-0.00326479314143274,-0.000546651647807763,-0.0946109137518901,-0.00694511090308552
"gamma",0.00336099347242819,-0.00326479314143274,0.0443525030238484,0.00158471184675709,-0.00281201069942913,0.00347525971489531
"delta",-0.000271546649446274,-0.000546651647807763,0.00158471184675709,0.00426635961608922,0.000482069048996868,-0.000321750798235025
"lambda",0.0102579456167271,-0.0946109137518901,-0.00281201069942913,0.000482069048996868,1.19098178691772,-0.0538325847023925
"luce",-0.005699219507202,-0.00694511090308552,0.00347525971489531,-0.000321750798235025,-0.0538325847023925,0.0394504843204629
"alpha",0.0640602953862938,0.00254330507204192,-0.0280383475104088,-0.000323126257693307,0.00506510910882733,-0.00620390268008283
"beta",0.00254330507204192,0.00773208699391282,0.00295142711203645,-0.00492713591188127,-0.0231934248057285,-0.00457063474479094
