"","alpha","beta","gamma","delta","lambda","luce"
"alpha",0.00213170118858441,0.000843872801367187,-0.00100598878899907,0.00204964933720436,0.0136791182904207,-0.00560068518678351
"beta",0.000843872801367187,0.00323260074928505,0.000713852885854949,0.00113277161339406,-0.0274340756284608,-0.00189737124218825
"gamma",-0.00100598878899907,0.000713852885854949,0.00705626424896443,-0.00200718784646667,-0.00727957637148458,0.00027573970115217
"delta",0.00204964933720436,0.00113277161339406,-0.00200718784646667,0.0137152596859168,-0.0386712286166189,-0.00562592360724826
"lambda",0.0136791182904207,-0.0274340756284608,-0.00727957637148458,-0.0386712286166189,0.83856901494018,-0.0525611300000802
"luce",-0.00560068518678351,-0.00189737124218825,0.00027573970115217,-0.00562592360724826,-0.0525611300000802,0.0366903549012504
"alpha",0.0244809060127253,-0.000119182858896682,-0.0119804464518486,0.000513000649553431,0.0393331107020653,-0.00968784559513231
"beta",-0.000119182858896682,0.0030711579041951,0.00539748420989507,0.00035248849727506,-0.0326966774163051,-0.00192091687044982
"gamma",-0.0119804464518486,0.00539748420989507,0.0587267673693508,-0.00194323102356403,-0.0410205237605381,-0.00132993393845369
"delta",0.000513000649553431,0.00035248849727506,-0.00194323102356403,0.0015975079899596,-0.00550982281040443,-0.00252466390377416
"lambda",0.0393331107020653,-0.0326966774163051,-0.0410205237605381,-0.00550982281040443,1.02573053136895,-0.149010986222146
"luce",-0.00968784559513231,-0.00192091687044982,-0.00132993393845369,-0.00252466390377416,-0.149010986222146,0.070401198296003
"alpha",0.0308216290514557,-0.000593968837727293,-0.0128306046144154,0.000655926352933764,0.0185127351883891,-0.00350918768807444
"beta",-0.000593968837727293,0.0028671829119613,0.00563729995639684,0.000257019690958472,-0.0241498385007869,-0.00502963532526286
"gamma",-0.0128306046144154,0.00563729995639684,0.0679228712545036,-0.000581487910480085,-0.00206727587917778,-0.0146375057824587
"delta",0.000655926352933764,0.000257019690958472,-0.000581487910480085,0.000746555044214286,-0.0074523397895987,-0.00195311046451187
"lambda",0.0185127351883891,-0.0241498385007869,-0.00206727587917778,-0.0074523397895987,0.917017594202709,-0.104130926544792
"luce",-0.00350918768807444,-0.00502963532526286,-0.0146375057824587,-0.00195311046451187,-0.104130926544792,0.0702418246880913
"alpha",0.0632778390633363,0.000444139439116794,-0.0340051877653595,0.0028794198795705,0.0200876765376083,-0.00188894762691973
"beta",0.000444139439116794,0.00705622456172013,0.00406585901481918,0.000650692886487266,-0.0408477549236611,-0.00568868927252852
"gamma",-0.0340051877653595,0.00406585901481918,0.0626426541576114,-0.00316466617512925,-0.0361279491421823,-0.0103720744322002
"delta",0.0028794198795705,0.000650692886487266,-0.00316466617512925,0.0134520002262916,-0.0176634728488706,-0.00264303646963788
"lambda",0.0200876765376083,-0.0408477549236611,-0.0361279491421823,-0.0176634728488706,1.01654595704561,-0.137930017586417
"luce",-0.00188894762691973,-0.00568868927252852,-0.0103720744322002,-0.00264303646963788,-0.137930017586417,0.0723666063466788
"alpha",0.00420675103015767,-0.00474850813818553,-0.0014475382352585,0.0124680177830938,0.000624520379935044,-0.0149609833192175
"beta",-0.00474850813818553,0.0521499843248295,0.00508109111978608,-0.0337229761334744,-0.0034204408711315,0.0170592582734789
"gamma",-0.0014475382352585,0.00508109111978608,0.0082727481235015,-0.00825315120265627,-0.00165044632570518,0.00334845099153912
"delta",0.0124680177830938,-0.0337229761334744,-0.00825315120265627,0.0746218288955723,-0.0553987366654256,-0.0422948500267887
"lambda",0.000624520379935044,-0.0034204408711315,-0.00165044632570518,-0.0553987366654256,1.25129662203025,-0.00411545774649511
"luce",-0.0149609833192175,0.0170592582734789,0.00334845099153912,-0.0422948500267887,-0.00411545774649511,0.0727153465700502
"alpha",0.0102435908551897,0.00359049672257143,0.00161187309314275,0.00160496542538939,-0.00585436025444384,-0.00877750981168913
"beta",0.00359049672257143,0.00660042409133602,0.00524380025122165,0.000254568096441725,-0.0440691777551875,-0.00578227486940731
"gamma",0.00161187309314275,0.00524380025122165,0.0420151337541174,-0.00343415186842682,-0.0491234621467658,-0.00818353820414965
"delta",0.00160496542538939,0.000254568096441725,-0.00343415186842682,0.0140364641925608,-0.0164592147795536,-0.00508115121975651
"lambda",-0.00585436025444384,-0.0440691777551875,-0.0491234621467658,-0.0164592147795536,0.918018704662735,-0.0724159847204947
"luce",-0.00877750981168913,-0.00578227486940731,-0.00818353820414965,-0.00508115121975651,-0.0724159847204947,0.0524276455182938
"alpha",0.0188613144619726,0.00344836666349344,-0.0108920337271532,0.00276344135229269,0.0206462958251095,-0.00916045599097989
"beta",0.00344836666349344,0.00699061003162463,0.00380062348996924,0.00125007056658737,-0.0386021479727155,-0.0073142242225447
"gamma",-0.0108920337271532,0.00380062348996924,0.0533543182639446,-0.00220604534941155,-0.0645898022809019,-0.0105640042573221
"delta",0.00276344135229269,0.00125007056658737,-0.00220604534941155,0.0114144570695451,-0.0117826033923179,-0.00395198747378938
"lambda",0.0206462958251095,-0.0386021479727155,-0.0645898022809019,-0.0117826033923179,1.01729958096212,-0.0978214743660006
"luce",-0.00916045599097989,-0.0073142242225447,-0.0105640042573221,-0.00395198747378938,-0.0978214743660006,0.0628677554540248
"alpha",0.0419779005964417,-0.000381887185874239,-0.0165462461381318,0.00109251514344822,0.0235794436011838,-0.000614228942420908
"beta",-0.000381887185874239,0.00103428138197361,0.00372829970099635,0.0006114565587532,-0.00789846123941024,-0.00126647001870466
"gamma",-0.0165462461381318,0.00372829970099635,0.0632380214819413,-0.000260939737805824,-0.0117064729558465,-0.00339416027758157
"delta",0.00109251514344822,0.0006114565587532,-0.000260939737805824,0.00204406058392977,-0.0106692292149253,-0.00307102362195391
"lambda",0.0235794436011838,-0.00789846123941024,-0.0117064729558465,-0.0106692292149253,0.64995857783924,-0.0259532291556079
"luce",-0.000614228942420908,-0.00126647001870466,-0.00339416027758157,-0.00307102362195391,-0.0259532291556079,0.0508294648641496
"alpha",0.0369148260454941,-0.00299515452125501,-0.0195023757193623,0.00328215126228581,0.0205178241275028,-0.00530662455572545
"beta",-0.00299515452125501,0.0185274753910299,0.00914874216118359,-0.00554799715276497,-0.0527144755352391,-0.00361528468673598
"gamma",-0.0195023757193623,0.00914874216118359,0.0370585016007468,-0.00430756184879578,-0.0125010409543051,-0.00695585399136625
"delta",0.00328215126228581,-0.00554799715276497,-0.00430756184879578,0.00535439353401276,-0.0132237991691961,-0.00535040401311696
"lambda",0.0205178241275028,-0.0527144755352391,-0.0125010409543051,-0.0132237991691961,1.21103169653381,-0.0440392245897131
"luce",-0.00530662455572545,-0.00361528468673598,-0.00695585399136625,-0.00535040401311696,-0.0440392245897131,0.0819499632151285
"alpha",0.0171709888536238,0.000914949553687748,-0.005779475990546,0.000789401566566327,0.0222150379153765,-0.00884393292374647
"beta",0.000914949553687748,0.00291219408642858,0.00659196822914754,0.00019187623832642,-0.028564139501863,-0.00377817340786915
"gamma",-0.005779475990546,0.00659196822914754,0.054622402144437,-0.00175085599028103,-0.0453613368440696,-0.00648551577629561
"delta",0.000789401566566327,0.00019187623832642,-0.00175085599028103,0.00147028832596468,-0.00478237879090651,-0.00313861253982343
"lambda",0.0222150379153765,-0.028564139501863,-0.0453613368440696,-0.00478237879090651,0.854321581360121,-0.0881875026121137
"luce",-0.00884393292374647,-0.00377817340786915,-0.00648551577629561,-0.00313861253982343,-0.0881875026121137,0.0631880416355344
"alpha",0.0078723606399005,-0.000216644882622117,-0.00718683084572151,0.00107665767091084,0.0386440444740341,-0.00163019973114613
"beta",-0.000216644882622117,0.00143586816988288,0.00226457245759369,0.000964652841436461,-0.0077168909535104,-0.00143546390235108
"gamma",-0.00718683084572151,0.00226457245759369,0.0232849047281371,0.000398562249165196,-0.0116618665453243,-0.00571885443516565
"delta",0.00107665767091084,0.000964652841436461,0.000398562249165196,0.00249447199213124,0.00800396650029946,0.000874092525996375
"lambda",0.0386440444740341,-0.0077168909535104,-0.0116618665453243,0.00800396650029946,0.69403253033165,-0.037161882269278
"luce",-0.00163019973114613,-0.00143546390235108,-0.00571885443516565,0.000874092525996375,-0.037161882269278,0.0679779601283157
"alpha",0.0169781187111261,-0.00329380744257476,-0.00851758937102317,0.00644382046524981,0.00165572751555171,-0.0120519836179554
"beta",-0.00329380744257476,0.0320616625786982,0.00348578642145801,-0.00851340871023941,-0.0434162802645813,0.000383282815218079
"gamma",-0.00851758937102317,0.00348578642145801,0.00959207902189903,-0.00279638341639449,-0.00649469733132013,-0.00375005980772416
"delta",0.00644382046524981,-0.00851340871023941,-0.00279638341639449,0.0100979687289354,-0.0250243827024348,-0.00808806368122125
"lambda",0.00165572751555171,-0.0434162802645813,-0.00649469733132013,-0.0250243827024348,1.26304532274534,0.00183302717017797
"luce",-0.0120519836179554,0.000383282815218079,-0.00375005980772416,-0.00808806368122125,0.00183302717017797,0.0777750055121235
"alpha",0.00494054301356704,-0.000649764017021379,-0.00388592070700288,0.00140496470344194,0.0346840975523686,-0.00476990559484645
"beta",-0.000649764017021379,0.00202750838671816,0.00264331184924729,0.000929066318305757,-0.0219447189180332,-0.00346152535826644
"gamma",-0.00388592070700288,0.00264331184924729,0.00970553908730572,-0.000559250170618756,-0.0218582056913196,-0.00425253322622788
"delta",0.00140496470344194,0.000929066318305757,-0.000559250170618756,0.00368655776767754,-0.0066422540229602,-0.00308396670700991
"lambda",0.0346840975523686,-0.0219447189180332,-0.0218582056913196,-0.0066422540229602,0.754701475716401,-0.0598122121709002
"luce",-0.00476990559484645,-0.00346152535826644,-0.00425253322622788,-0.00308396670700991,-0.0598122121709002,0.0525524476934287
"alpha",0.00229167249892243,-0.000186283146816244,-0.000677545890714648,0.000723523617698893,0.035104972696245,-0.00482195905569856
"beta",-0.000186283146816244,0.000909295912691428,0.00064968281857185,9.79317469361316e-05,-0.0160691795228632,0.000755708840925569
"gamma",-0.000677545890714648,0.00064968281857185,0.0038000127898277,-0.00134959663624052,-0.0112344237114144,-0.00187388774851747
"delta",0.000723523617698893,9.79317469361316e-05,-0.00134959663624052,0.00211400920577409,0.00421435513131449,0.000270395448812119
"lambda",0.035104972696245,-0.0160691795228632,-0.0112344237114144,0.00421435513131449,0.804471664825503,-0.0960418714822223
"luce",-0.00482195905569856,0.000755708840925569,-0.00187388774851747,0.000270395448812119,-0.0960418714822223,0.052384938327856
"alpha",0.00309012644013938,0.000157237246239367,5.16827463072932e-05,0.00216762876813437,0.0230603816468874,-0.00974330637032858
"beta",0.000157237246239367,0.00253283496553745,0.000680928511021405,0.000238076139817976,-0.0339758825436875,-0.000806338722227611
"gamma",5.16827463072932e-05,0.000680928511021405,0.00319432721952324,-0.000291759986147783,-0.00508307440710545,-0.00170977200687799
"delta",0.00216762876813437,0.000238076139817976,-0.000291759986147783,0.00288764764163317,0.00113872050941631,-0.00566639930721109
"lambda",0.0230603816468874,-0.0339758825436875,-0.00508307440710545,0.00113872050941631,0.880170146226598,-0.0808069173351864
"luce",-0.00974330637032858,-0.000806338722227611,-0.00170977200687799,-0.00566639930721109,-0.0808069173351864,0.0489062468495375
"alpha",0.0536801576227675,0.000236549386979886,-0.0368928962806223,0.00206956832937413,0.03606492816488,-0.00385082353622689
"beta",0.000236549386979886,0.00761906695580482,0.00248749681912797,0.00115336519219441,-0.0393205475115014,-0.00601168554959479
"gamma",-0.0368928962806223,0.00248749681912797,0.0756389920212542,-0.00440962222948554,-0.0529333330593933,-0.00859353547375894
"delta",0.00206956832937413,0.00115336519219441,-0.00440962222948554,0.0210514367721189,-0.0232469244422149,-0.00776790018309417
"lambda",0.03606492816488,-0.0393205475115014,-0.0529333330593933,-0.0232469244422149,1.04363364551194,-0.116235996937478
"luce",-0.00385082353622689,-0.00601168554959479,-0.00859353547375894,-0.00776790018309417,-0.116235996937478,0.0726251517034947
"alpha",0.0269756420037934,-0.00230582189674904,-0.0171022493107712,0.000187790399869839,0.0499764276083539,0.000144274858748867
"beta",-0.00230582189674904,0.001895714225372,0.00489820091864908,0.00110912085092479,-0.0169758635589816,-0.0022621658472266
"gamma",-0.0171022493107712,0.00489820091864908,0.0424844328741916,0.000285093270361249,-0.0191123491946989,-0.00858604974839811
"delta",0.000187790399869839,0.00110912085092479,0.000285093270361249,0.00244860381689027,-0.0135766002369729,-0.00332692475905585
"lambda",0.0499764276083539,-0.0169758635589816,-0.0191123491946989,-0.0135766002369729,0.980728165967575,-0.109994674959054
"luce",0.000144274858748867,-0.0022621658472266,-0.00858604974839811,-0.00332692475905585,-0.109994674959054,0.075994967405685
"alpha",0.00223894228671571,0.000388065934931406,-0.000542723002762817,0.000699765800763858,0.0177530032161377,-0.00806178145597743
"beta",0.000388065934931406,0.00301943250068078,0.00028873786239941,0.000385839408322195,-0.0202433580176908,-2.31814383525141e-05
"gamma",-0.000542723002762817,0.00028873786239941,0.00579503861275317,-0.00231973313676457,-0.00236066463105031,-0.000336367068637095
"delta",0.000699765800763858,0.000385839408322195,-0.00231973313676457,0.00655781406811561,-0.00516224944155982,-0.00171383172992132
"lambda",0.0177530032161377,-0.0202433580176908,-0.00236066463105031,-0.00516224944155982,0.377485562106087,-0.0800396234904877
"luce",-0.00806178145597743,-2.31814383525141e-05,-0.000336367068637095,-0.00171383172992132,-0.0800396234904877,0.0517434770334888
"alpha",0.00635534254611948,-0.000683904571708542,-0.00353598595096074,0.0014633466658757,0.0470832047571818,-0.00955056919691167
"beta",-0.000683904571708542,0.00304642948544817,0.00295131457514031,0.00141705129566205,-0.0283955079447165,-0.00303390247499884
"gamma",-0.00353598595096074,0.00295131457514031,0.00843642168800751,0.00050550095412107,-0.0170290030405663,-0.00647956111058791
"delta",0.0014633466658757,0.00141705129566205,0.00050550095412107,0.00574070782597182,-0.013517010952115,-0.00579781355169972
"lambda",0.0470832047571818,-0.0283955079447165,-0.0170290030405663,-0.013517010952115,0.992175306425288,-0.136507593069754
"luce",-0.00955056919691167,-0.00303390247499884,-0.00647956111058791,-0.00579781355169972,-0.136507593069754,0.0661250375967751
"alpha",0.00470436299358809,0.000649372052180891,-0.000964514164134838,0.00205776108498307,0.0176838855326754,-0.011907916320373
"beta",0.000649372052180891,0.00559719257872301,0.00451706868132949,0.000634429992172662,-0.0358227365305113,-0.00524326249601662
"gamma",-0.000964514164134838,0.00451706868132949,0.0114907845810977,0.000528040242077901,-0.020146887838691,-0.00720832992541204
"delta",0.00205776108498307,0.000634429992172662,0.000528040242077901,0.00332483113020272,-0.00624975101509379,-0.00632627413558655
"lambda",0.0176838855326754,-0.0358227365305113,-0.020146887838691,-0.00624975101509379,0.538739439160102,-0.0519835346196532
"luce",-0.011907916320373,-0.00524326249601662,-0.00720832992541204,-0.00632627413558655,-0.0519835346196532,0.0657626440358727
"alpha",0.0170003738110294,0.000911712980883025,-0.00257903989663774,5.42073149231691e-05,0.0348446747820808,-0.00894732324153828
"beta",0.000911712980883025,0.00238880796255063,0.00520272324583991,0.000368470222666442,-0.0186551767771746,-0.00537520518318995
"gamma",-0.00257903989663774,0.00520272324583991,0.0489199529482862,-0.0010061762061012,-0.00957154684068167,-0.0121799478550073
