"","alpha","beta","gamma","delta","lambda","luce"
"alpha",0.0690823720549265,0.00194202282809351,0.00132064956386384,-0.00197835057409058,-0.00263768546767417,-0.00441763136586781
"beta",0.00194202282809351,0.0738085519808138,0.000612857576453736,-0.00371443875106492,-0.0355662573480443,-0.00718850580303884
"gamma",0.00132064956386384,0.000612857576453736,0.0578195842185831,0.00205440819996834,-0.0152169745370564,0.0034682958095075
"delta",-0.00197835057409058,-0.00371443875106492,0.00205440819996834,0.0120250267168008,-0.0126232652387431,-0.00149063038110995
"lambda",-0.00263768546767417,-0.0355662573480443,-0.0152169745370564,-0.0126232652387431,1.1157479215232,-0.036055722497443
"luce",-0.00441763136586781,-0.00718850580303884,0.0034682958095075,-0.00149063038110995,-0.036055722497443,0.056930112357552
"alpha",0.0511284228416171,0.00238508598404945,0.00151661200899674,-0.00143962714799797,0.0103091417842696,-0.0132194154859285
"beta",0.00238508598404945,0.0317212022409778,0.00177233471547157,-0.00605954369017997,-0.0143898917553031,-0.00520614436089862
"gamma",0.00151661200899674,0.00177233471547157,0.0555607393891263,-0.00149517079334446,0.000904025005677941,0.00624882805466685
"delta",-0.00143962714799797,-0.00605954369017997,-0.00149517079334446,0.0186980688829336,0.00176992083657524,0.000953264971764633
"lambda",0.0103091417842696,-0.0143898917553031,0.000904025005677941,0.00176992083657524,1.01138627126008,-0.0630868596913079
"luce",-0.0132194154859285,-0.00520614436089862,0.00624882805466685,0.000953264971764633,-0.0630868596913079,0.062850233704574
"alpha",0.0685212351478527,0.00203429594088027,-0.00600681505554669,-0.000107900274960482,0.0149432876031057,-0.0147165472304604
"beta",0.00203429594088027,0.0628296067212534,0.00276596815770309,0.00243888936024235,-0.0693028200436653,-0.0134095289348779
"gamma",-0.00600681505554669,0.00276596815770309,0.0528286435970822,-0.000203734149085823,0.00312684969254073,0.000568662825481941
"delta",-0.000107900274960482,0.00243888936024235,-0.000203734149085823,0.0181491803909998,0.0143382425440403,0.00277233485526382
"lambda",0.0149432876031057,-0.0693028200436653,0.00312684969254073,0.0143382425440403,1.12583744925243,-0.0691395810693967
"luce",-0.0147165472304604,-0.0134095289348779,0.000568662825481941,0.00277233485526382,-0.0691395810693967,0.0670512943672965
"alpha",0.0645953465280341,0.00234359554305008,-0.0104022081045517,-0.00301337872353983,-0.00224579646368051,-0.0117522543968806
"beta",0.00234359554305008,0.0514686380702286,0.00359334959459106,-0.00313423816041395,-0.0718362051659071,-0.0153778522639547
"gamma",-0.0104022081045517,0.00359334959459106,0.0422393290758847,0.00043632918805938,0.00648715621231217,-0.0042348723707058
"delta",-0.00301337872353983,-0.00313423816041395,0.00043632918805938,0.0265106278964673,0.0222707650823671,0.00170839009837797
"lambda",-0.00224579646368051,-0.0718362051659071,0.00648715621231217,0.0222707650823671,1.07302304636608,-0.0392448036367024
"luce",-0.0117522543968806,-0.0153778522639547,-0.0042348723707058,0.00170839009837797,-0.0392448036367024,0.0703213856012632
"alpha",0.0475422084169567,-6.04920454025491e-05,-0.000253745746988867,-0.000222711084314832,0.0149219356819314,-0.00468622215956117
"beta",-6.04920454025491e-05,0.0493255035812971,-0.000339356252898109,-0.00119763738146901,-0.0550824197109659,-0.00324136466505449
"gamma",-0.000253745746988867,-0.000339356252898109,0.0679128773195911,0.00403357257475804,0.000436761895276372,0.000140880794150871
"delta",-0.000222711084314832,-0.00119763738146901,0.00403357257475804,0.039824664645919,0.0132120141174026,0.000415027555496615
"lambda",0.0149219356819314,-0.0550824197109659,0.000436761895276372,0.0132120141174026,0.633537554686871,-0.0260464267824172
"luce",-0.00468622215956117,-0.00324136466505449,0.000140880794150871,0.000415027555496615,-0.0260464267824172,0.019270446114925
"alpha",0.0479952477861443,0.00321958575805395,5.67906718256391e-05,0.0027585379912205,-0.000606467698263396,0.00404061988537538
"beta",0.00321958575805395,0.0638674764275116,0.000546282539652115,0.00273252661118601,-0.0812831057881234,-0.00471097039902061
"gamma",5.67906718256391e-05,0.000546282539652115,0.0273912384170303,0.000558582360554358,-0.00461258048241829,0.00392149852796515
"delta",0.0027585379912205,0.00273252661118601,0.000558582360554358,0.0392580235049165,0.00416645616773323,0.00319298062249473
"lambda",-0.000606467698263396,-0.0812831057881234,-0.00461258048241829,0.00416645616773323,0.74508155118218,-0.0827993609937183
"luce",0.00404061988537538,-0.00471097039902061,0.00392149852796515,0.00319298062249473,-0.0827993609937183,0.0740210110798462
"alpha",0.052966480725293,0.00269788693327824,-0.00544647462855512,0.00057373590639829,0.0133999139946007,-0.0177035280904721
"beta",0.00269788693327824,0.0759105992308175,-0.000791973493604085,-0.00269606875981669,-0.0329579690003179,-0.00763601946776718
"gamma",-0.00544647462855512,-0.000791973493604085,0.0640105226397294,0.000527747092369436,0.00313860600255624,-0.00115835083096949
"delta",0.00057373590639829,-0.00269606875981669,0.000527747092369436,0.00602908668097642,-0.0117004328340726,-0.00274365631987231
"lambda",0.0133999139946007,-0.0329579690003179,0.00313860600255624,-0.0117004328340726,1.18999237068953,-0.0241166564375123
"luce",-0.0177035280904721,-0.00763601946776718,-0.00115835083096949,-0.00274365631987231,-0.0241166564375123,0.0714221137252166
"alpha",0.0745634536953954,0.00195514244386772,0.00255813611378385,-0.00104756385205063,0.0173628735367544,-0.0120729502997249
"beta",0.00195514244386772,0.0431755674003659,-0.00109155866192622,-0.00285332742469647,-0.0892118246745724,-0.01137108855156
"gamma",0.00255813611378385,-0.00109155866192622,0.0410384835133567,0.00131117416181917,0.0137469751633463,0.00279153790557561
"delta",-0.00104756385205063,-0.00285332742469647,0.00131117416181917,0.0248760879763204,0.0319380346053446,0.00682404154862317
"lambda",0.0173628735367544,-0.0892118246745724,0.0137469751633463,0.0319380346053446,1.22730828374927,-0.0302250250752221
"luce",-0.0120729502997249,-0.01137108855156,0.00279153790557561,0.00682404154862317,-0.0302250250752221,0.071955561000815
"alpha",0.0713554054950348,0.000630035757812347,0.00721739056561321,0.0019934544994554,0.00601455236886794,-0.00291795753545997
"beta",0.000630035757812347,0.0670875485999096,0.00276839092109035,-0.00524009913940196,-0.0251183377981033,-0.00608836670753729
"gamma",0.00721739056561321,0.00276839092109035,0.050960090259508,0.00347763664267564,0.0202386961624149,0.00763671019937595
"delta",0.0019934544994554,-0.00524009913940196,0.00347763664267564,0.0171621536306868,0.0105462093611817,0.00117254124184036
"lambda",0.00601455236886794,-0.0251183377981033,0.0202386961624149,0.0105462093611817,0.807029797786769,-0.0138776688144703
"luce",-0.00291795753545997,-0.00608836670753729,0.00763671019937595,0.00117254124184036,-0.0138776688144703,0.0514009713506162
"alpha",0.0593833308829892,0.00468959429455112,0.00101846507330272,9.10573518884601e-05,0.00673617754911929,-0.0167621827508591
"beta",0.00468959429455112,0.0582610044268825,0.00169957600846567,0.000660067335763624,-0.0552716831060974,-0.0112770808052354
"gamma",0.00101846507330272,0.00169957600846567,0.0644763091217835,0.00134703627313531,0.00655260590618722,0.00666931324773881
"delta",9.10573518884601e-05,0.000660067335763624,0.00134703627313531,0.0243113958552079,0.0136530392699726,0.00337604410685081
"lambda",0.00673617754911929,-0.0552716831060974,0.00655260590618722,0.0136530392699726,0.979864832732938,-0.056881240646299
"luce",-0.0167621827508591,-0.0112770808052354,0.00666931324773881,0.00337604410685081,-0.056881240646299,0.0694934973955464
"alpha",0.0733760695458195,0.00346203926691307,-0.012302079891973,-0.000400091249074468,-0.00224753002288399,-0.00143962262415049
"beta",0.00346203926691307,0.0689789516902457,0.00127727666682721,-0.00717063283113709,-0.0272783310705588,-0.00117852946766295
"gamma",-0.012302079891973,0.00127727666682721,0.0433588386666114,0.00210200679758486,0.00756046608000862,-7.60372305492689e-05
"delta",-0.000400091249074468,-0.00717063283113709,0.00210200679758486,0.0120855399275027,0.00581065413554747,0.00280559898468079
"lambda",-0.00224753002288399,-0.0272783310705588,0.00756046608000862,0.00581065413554747,0.779217564698926,-0.0276714293748209
"luce",-0.00143962262415049,-0.00117852946766295,-7.60372305492689e-05,0.00280559898468079,-0.0276714293748209,0.0420830675525386
"alpha",0.0615377450022093,0.000268369313923815,0.00184348026212079,-0.000915316553033496,0.00520456886186178,-0.0166108355131117
"beta",0.000268369313923815,0.0575335325707416,0.00404420146740578,-0.00979459742997531,-0.0151098737975958,-0.00853863182956698
"gamma",0.00184348026212079,0.00404420146740578,0.0694444016337871,0.00266372275663801,0.00409299938553571,0.000136172495354165
"delta",-0.000915316553033496,-0.00979459742997531,0.00266372275663801,0.0262087622779412,0.014693189659225,0.00738139896470947
"lambda",0.00520456886186178,-0.0151098737975958,0.00409299938553571,0.014693189659225,0.946231785379223,-0.0394831240281751
"luce",-0.0166108355131117,-0.00853863182956698,0.000136172495354165,0.00738139896470947,-0.0394831240281751,0.0764994847622284
"alpha",0.0627099806956826,0.00415112517361268,0.00510059571484362,0.00152530044672593,-0.00102226507076874,-0.0131089293404477
"beta",0.00415112517361268,0.0519344403716782,-0.00163871829780851,-0.00741782309260517,-0.0905325127796458,-0.0155960535829305
"gamma",0.00510059571484362,-0.00163871829780851,0.0565322136140386,0.00333486199986751,0.00129112904241737,0.00628965870978301
"delta",0.00152530044672593,-0.00741782309260517,0.00333486199986751,0.0393390228003626,0.0398033118535363,0.00823852941712962
"lambda",-0.00102226507076874,-0.0905325127796458,0.00129112904241737,0.0398033118535363,1.17256626651104,-0.0414349139380383
"luce",-0.0131089293404477,-0.0155960535829305,0.00628965870978301,0.00823852941712962,-0.0414349139380383,0.071417778385471
"alpha",0.0694639182942697,-0.00086005264871127,-0.00345920354265715,-0.000207412512426076,0.00842730357587379,-0.0102889240594644
"beta",-0.00086005264871127,0.0760173761322912,0.000136858276218715,-0.00331758246135246,-0.037771563967972,-0.00978736723598471
"gamma",-0.00345920354265715,0.000136858276218715,0.0288727681791184,0.001373187878473,0.00306652705064249,-0.00413642960830922
"delta",-0.000207412512426076,-0.00331758246135246,0.001373187878473,0.00851668001044869,-0.00628567627334067,-0.00271271934501743
"lambda",0.00842730357587379,-0.037771563967972,0.00306652705064249,-0.00628567627334067,1.11839781604611,-0.0406405461304572
"luce",-0.0102889240594644,-0.00978736723598471,-0.00413642960830922,-0.00271271934501743,-0.0406405461304572,0.0706695086536681
"alpha",0.0647189982554985,0.00308258963255753,0.0067488869608587,0.00412792208019913,0.0150228344697546,-0.00785387654362465
"beta",0.00308258963255753,0.0668950681276797,0.00294489977859038,-0.00636704939669686,-0.0635688876550682,-0.00419117292877285
"gamma",0.0067488869608587,0.00294489977859038,0.0580486816601162,0.00661661184450883,0.0150717892165781,0.00492317874644257
"delta",0.00412792208019913,-0.00636704939669686,0.00661661184450883,0.0281523392404707,0.00244186147975049,0.0009151012134464
"lambda",0.0150228344697546,-0.0635688876550682,0.0150717892165781,0.00244186147975049,0.988164778772051,-0.0237723425048917
"luce",-0.00785387654362465,-0.00419117292877285,0.00492317874644257,0.0009151012134464,-0.0237723425048917,0.0521889673614144
"alpha",0.0800776557281793,-0.000938104893439111,0.00820519748293389,0.00259404482365556,-0.00634832463846403,-0.00418940281773506
"beta",-0.000938104893439111,0.0649846556936973,-0.00233449075928193,-0.0053366504257578,-0.0670176038179137,-0.00949907414091644
"gamma",0.00820519748293389,-0.00233449075928193,0.0270695159635541,0.00115425118901332,-0.0151124220664152,0.00623018258372398
"delta",0.00259404482365556,-0.0053366504257578,0.00115425118901332,0.0248657243553115,-0.00214700765266552,-0.00103664360491538
"lambda",-0.00634832463846403,-0.0670176038179137,-0.0151124220664152,-0.00214700765266552,0.703929958190839,-0.0614360219270082
"luce",-0.00418940281773506,-0.00949907414091644,0.00623018258372398,-0.00103664360491538,-0.0614360219270082,0.0479440797298866
"alpha",0.0719526955296911,0.0035209604265739,0.000863902284297199,-0.00159169939360819,0.0167454600044267,-0.0117878787166986
"beta",0.0035209604265739,0.072707703983547,-0.00284928647023861,-0.00298240333496137,-0.0406654058352394,-0.00774589271503786
"gamma",0.000863902284297199,-0.00284928647023861,0.0538823336722722,0.00149530457249303,0.00179659901593923,0.0100038647322629
"delta",-0.00159169939360819,-0.00298240333496137,0.00149530457249303,0.00963269275473537,-0.0091761019943507,-0.00151595018136528
"lambda",0.0167454600044267,-0.0406654058352394,0.00179659901593923,-0.0091761019943507,1.12376046040434,-0.0390482013872485
"luce",-0.0117878787166986,-0.00774589271503786,0.0100038647322629,-0.00151595018136528,-0.0390482013872485,0.0722899257442081
"alpha",0.0504889478704513,0.00239768671995716,0.00166906936860857,-0.00111417897282244,0.0144169786335239,-0.0099092713467389
"beta",0.00239768671995716,0.0536245281347521,-0.00127692249251523,-0.00333341319022948,-0.0752420687406986,-0.00697329776401292
"gamma",0.00166906936860857,-0.00127692249251523,0.0579928626664944,0.000909747379281397,0.00269694613457076,0.00185309250289468
"delta",-0.00111417897282244,-0.00333341319022948,0.000909747379281397,0.0215231710186746,-0.00627388407849856,-0.000183075547610381
"lambda",0.0144169786335239,-0.0752420687406986,0.00269694613457076,-0.00627388407849856,1.0455231542502,-0.0630769699682455
"luce",-0.0099092713467389,-0.00697329776401292,0.00185309250289468,-0.000183075547610381,-0.0630769699682455,0.0406487318470138
"alpha",0.0700274492762864,0.000839971425664157,0.00431428885229912,-0.00117712078727703,0.000102687105396823,-0.00604239281788728
"beta",0.000839971425664157,0.0698110101767857,-0.000291052943626162,-0.00480302966642632,-0.0544754211040207,-0.00297246421453124
"gamma",0.00431428885229912,-0.000291052943626162,0.0641860718790433,0.00248152144494855,-0.0100152719379472,0.0059918912668066
"delta",-0.00117712078727703,-0.00480302966642632,0.00248152144494855,0.0326543588738071,0.0186807371819153,-0.00176694695078725
"lambda",0.000102687105396823,-0.0544754211040207,-0.0100152719379472,0.0186807371819153,0.741128060350078,-0.0964925538045225
"luce",-0.00604239281788728,-0.00297246421453124,0.0059918912668066,-0.00176694695078725,-0.0964925538045225,0.0711477246965449
"alpha",0.0527132142339908,0.000564897399405984,9.73679440764975e-05,-0.000252991152094415,0.0115257971666434,-0.0191717001807937
"beta",0.000564897399405984,0.0418725786108441,0.00147698984979948,-0.00811862548231473,-0.0112519433861892,-0.00123263568334871
"gamma",9.73679440764975e-05,0.00147698984979948,0.0621305984053686,-0.000982692665433365,0.00862933377952609,-0.00235096827690178
"delta",-0.000252991152094415,-0.00811862548231473,-0.000982692665433365,0.0225075088954799,-0.000596824296781357,0.000359896652714771
"lambda",0.0115257971666434,-0.0112519433861892,0.00862933377952609,-0.000596824296781357,0.937923785309545,-0.0415487606764465
"luce",-0.0191717001807937,-0.00123263568334871,-0.00235096827690178,0.000359896652714771,-0.0415487606764465,0.0714274800886375
"alpha",0.0625256269632273,0.00227188603003954,-0.00187580379109135,0.00187174551997227,0.0160508560626156,-0.016288287631999
"beta",0.00227188603003954,0.0469648738761642,0.00176462014549596,0.00104137035531728,-0.0858874058682877,-0.011881376006867
"gamma",-0.00187580379109135,0.00176462014549596,0.063359938147488,0.00212721161378354,0.00395084508384531,0.000759320468534671
