"","alpha","beta","gamma","delta","lambda","luce"
"gamma",-0.000463597168557652,5.95627485731625e-05,0.000382664848920584,4.91875169030664e-05,-0.000932814617036459,0.000797793203435866
"delta",9.0810043863483e-05,-0.00162410243671483,4.91875169030664e-05,0.00157354593364685,0.00354558234520632,0.000113357942432708
"lambda",0.0112482074011173,-0.0147062416307624,-0.000932814617036459,0.00354558234520632,0.0802809912436409,-0.0239912839775593
"luce",-0.00771013240546662,0.000576010369335834,0.000797793203435866,0.000113357942432708,-0.0239912839775593,0.0166304596506297
"alpha",0.0165167749483574,0.0047369012322666,-0.00160176245621594,0.000131089841025799,0.0414558676640588,-0.0173570583402306
"beta",0.0047369012322666,0.0206104568111057,-0.000291599803634579,0.000167186346219935,-0.0488053759753149,-0.00575151444976565
"gamma",-0.00160176245621594,-0.000291599803634579,0.0020652812843161,0.000278319657212929,-0.00509650171228091,0.00182927153989401
"delta",0.000131089841025799,0.000167186346219935,0.000278319657212929,0.00215698671262614,0.00249667209600653,-0.000524838038528618
"lambda",0.0414558676640588,-0.0488053759753149,-0.00509650171228091,0.00249667209600653,0.465805601318368,-0.0602566710429204
"luce",-0.0173570583402306,-0.00575151444976565,0.00182927153989401,-0.000524838038528618,-0.0602566710429204,0.0240533949451082
"alpha",0.0134280686182254,0.00162020514967843,-0.00255619122441621,-0.000343784010256429,0.0155111012166886,-0.00551075953598682
"beta",0.00162020514967843,0.00391663280516004,-0.00017058400485125,-0.000970620662779842,-0.00748902710758415,-0.0025161944367044
"gamma",-0.00255619122441621,-0.00017058400485125,0.01627362872185,6.72099382177667e-05,0.00223774342696016,0.000339561780597547
"delta",-0.000343784010256429,-0.000970620662779842,6.72099382177667e-05,0.00053107147746515,0.00184722185662764,0.00069757708832497
"lambda",0.0155111012166886,-0.00748902710758415,0.00223774342696016,0.00184722185662764,0.254514697249608,-0.0384883093051367
"luce",-0.00551075953598682,-0.0025161944367044,0.000339561780597547,0.00069757708832497,-0.0384883093051367,0.0119925380123727
"alpha",0.0280019331540482,-5.60229757171142e-05,-0.00198439589210041,7.32604133354365e-05,0.0562705442535552,-0.0246215606033035
"beta",-5.60229757171142e-05,0.00324231144575277,0.000216167591321274,-0.000311582083986032,-0.00993728630262395,0.000934432559395396
"gamma",-0.00198439589210041,0.000216167591321274,0.00371454119738019,-0.000234133126810123,-0.00502078288144712,0.00214496492493495
"delta",7.32604133354365e-05,-0.000311582083986032,-0.000234133126810123,0.00253732166082093,-9.87868741012511e-05,0.000388248747258299
"lambda",0.0562705442535552,-0.00993728630262395,-0.00502078288144712,-9.87868741012511e-05,0.23571880915851,-0.0833543149327404
"luce",-0.0246215606033035,0.000934432559395396,0.00214496492493495,0.000388248747258299,-0.0833543149327404,0.0364957459139184
"alpha",0.0270571965008937,0.00311995897040787,0.000215061549770741,-0.000246823096911523,0.0812211308775589,-0.023733498155589
"beta",0.00311995897040787,0.00822455061075879,-0.000229294200865363,-0.0005148294023034,-0.0163438649699743,-0.00327583392358646
"gamma",0.000215061549770741,-0.000229294200865363,0.00323729271345967,9.84904113347648e-05,-0.002543408807682,0.000920950351067367
"delta",-0.000246823096911523,-0.0005148294023034,9.84904113347648e-05,0.000417407572936417,0.00275939800078406,0.000129470298797368
"lambda",0.0812211308775589,-0.0163438649699743,-0.002543408807682,0.00275939800078406,0.458978675919787,-0.088678792254878
"luce",-0.023733498155589,-0.00327583392358646,0.000920950351067367,0.000129470298797368,-0.088678792254878,0.0256995409267019
"alpha",0.0220074285036927,0.00270452105042549,-0.00350653522150956,0.00056636253600124,0.00415471565820374,-0.00641014934007727
"beta",0.00270452105042549,0.0204013463040542,0.000435281211530036,-0.00250408267704561,-0.0211949677836905,-0.00299188195947994
"gamma",-0.00350653522150956,0.000435281211530036,0.00688020665277326,-0.000250926917548346,-0.00107037604874003,0.000640748379367522
"delta",0.00056636253600124,-0.00250408267704561,-0.000250926917548346,0.00944756804480708,0.00138057956365137,8.93675342305352e-05
"lambda",0.00415471565820374,-0.0211949677836905,-0.00107037604874003,0.00138057956365137,0.0555564176366487,-0.00521164639185439
"luce",-0.00641014934007727,-0.00299188195947994,0.000640748379367522,8.93675342305352e-05,-0.00521164639185439,0.00490302630641286
"alpha",0.0107501544326499,-5.13114299939113e-05,-0.00258020013539126,0.000165176326901916,0.0195369342167897,-0.0119569605880408
"beta",-5.13114299939113e-05,0.00925164892261647,0.000219895522284353,-0.00117549042840922,-0.020175906160247,0.000563739490491965
"gamma",-0.00258020013539126,0.000219895522284353,0.00485019451706348,-0.00010312744326765,-0.00236986448370828,0.0019525666034209
"delta",0.000165176326901916,-0.00117549042840922,-0.00010312744326765,0.00122070992450238,0.00266722355406326,8.6620425549199e-06
"lambda",0.0195369342167897,-0.020175906160247,-0.00236986448370828,0.00266722355406326,0.120174124421916,-0.0370362898374029
"luce",-0.0119569605880408,0.000563739490491965,0.0019525666034209,8.6620425549199e-06,-0.0370362898374029,0.0217400851401306
"alpha",0.0283284809124224,0.00271635423319468,-0.00168580560844436,-8.22939494967042e-05,0.080771574297816,-0.0287659806961569
"beta",0.00271635423319468,0.0305520957010702,-0.000110321058226596,-0.000763112289925643,-0.0707393589251303,-0.00310056012873805
"gamma",-0.00168580560844436,-0.000110321058226596,0.0019852211070878,0.00011242146893205,-0.00846014380628092,0.00308010037328291
"delta",-8.22939494967042e-05,-0.000763112289925643,0.00011242146893205,0.000233679783994093,0.00293193881139957,-0.000204706649423781
"lambda",0.080771574297816,-0.0707393589251303,-0.00846014380628092,0.00293193881139957,0.599460688382668,-0.117620692206973
"luce",-0.0287659806961569,-0.00310056012873805,0.00308010037328291,-0.000204706649423781,-0.117620692206973,0.04173708900583
"alpha",0.0151145615061963,0.00119103169985495,-0.00343852948978539,-0.00043946232731223,0.0316131725396643,-0.011841407428718
"beta",0.00119103169985495,0.0032071157692891,-2.18701911570406e-05,-0.000818374606159204,-0.00648197776354758,-0.00204923765076849
"gamma",-0.00343852948978539,-2.18701911570406e-05,0.0121235869604159,-0.000628096469182081,-0.000354331493152162,0.00137055155261339
"delta",-0.00043946232731223,-0.000818374606159204,-0.000628096469182081,0.00367217462161819,0.00381207632273047,0.00079535732623134
"lambda",0.0316131725396643,-0.00648197776354758,-0.000354331493152162,0.00381207632273047,0.272658822674227,-0.0577114879788112
"luce",-0.011841407428718,-0.00204923765076849,0.00137055155261339,0.00079535732623134,-0.0577114879788112,0.02107011906408
"alpha",0.0119908620516357,0.00308518546343005,-0.00261255736614312,-9.07573930120427e-05,0.0394050339145359,-0.0143130813662719
"beta",0.00308518546343005,0.0241560575764374,-0.000191819385899195,-0.00192302528285175,-0.0464296536887697,-0.00530885279773958
"gamma",-0.00261255736614312,-0.000191819385899195,0.00701351896439821,8.96815054040095e-05,-0.00340603773064111,0.00183972797433425
"delta",-9.07573930120427e-05,-0.00192302528285175,8.96815054040095e-05,0.000309073311184478,0.00285018925159154,0.00031077758515104
"lambda",0.0394050339145359,-0.0464296536887697,-0.00340603773064111,0.00285018925159154,0.412812483622128,-0.0655148456921395
"luce",-0.0143130813662719,-0.00530885279773958,0.00183972797433425,0.00031077758515104,-0.0655148456921395,0.0244530513453089
"alpha",0.0233973526704681,0.00237544699231625,-0.00130265066183956,-0.000178065249208298,0.0350323199601106,-0.0090846003504162
"beta",0.00237544699231625,0.00523429803705576,9.56984429224131e-05,-0.000944846541070172,-0.00735950358325965,-0.00250126599643334
"gamma",-0.00130265066183956,9.56984429224131e-05,0.0112575201819268,-0.000598747953049136,0.000582075200866469,0.000119585110633337
"delta",-0.000178065249208298,-0.000944846541070172,-0.000598747953049136,0.00365538341605972,0.00176761640033311,0.000418107305803806
"lambda",0.0350323199601106,-0.00735950358325965,0.000582075200866469,0.00176761640033311,0.285647727473599,-0.0380690513691176
"luce",-0.0090846003504162,-0.00250126599643334,0.000119585110633337,0.000418107305803806,-0.0380690513691176,0.0093281623771631
"alpha",0.00954983315019074,0.000868796793847883,-0.000275399324279772,4.40259219673527e-06,0.0269447889782081,-0.0104862190807451
"beta",0.000868796793847883,0.019775456268722,-0.000121554172990245,-0.00145661381700028,-0.0437775543014877,-0.00163665032068194
"gamma",-0.000275399324279772,-0.000121554172990245,0.000355572259005497,4.01352049716833e-05,-0.00150131338516677,0.000857685367045074
"delta",4.40259219673527e-06,-0.00145661381700028,4.01352049716833e-05,0.000292789046651305,0.00146140916047091,7.58464944277902e-05
"lambda",0.0269447889782081,-0.0437775543014877,-0.00150131338516677,0.00146140916047091,0.331597620367173,-0.0478081025920664
"luce",-0.0104862190807451,-0.00163665032068194,0.000857685367045074,7.58464944277902e-05,-0.0478081025920664,0.0191421159279652
"alpha",0.0120400280195687,-2.13964987016756e-05,-0.000471879439931181,4.56973863315206e-05,0.0387821274059768,-0.0129021426375986
"beta",-2.13964987016756e-05,0.00276659072345667,0.000164234443332669,-0.000561819433320159,-0.0119803469358426,0.000599381546496806
"gamma",-0.000471879439931181,0.000164234443332669,0.00217499379530279,8.92332737934567e-06,-0.00759141187790858,0.00264049682807109
"delta",4.56973863315206e-05,-0.000561819433320159,8.92332737934567e-06,0.000281453375175766,0.00236076418152697,5.76277896876972e-06
"lambda",0.0387821274059768,-0.0119803469358426,-0.00759141187790858,0.00236076418152697,0.39120117145168,-0.101779907249777
"luce",-0.0129021426375986,0.000599381546496806,0.00264049682807109,5.76277896876972e-06,-0.101779907249777,0.0344284328286608
"alpha",0.027712045712395,0.00141562878138629,-0.00130355258161719,5.73387935395377e-05,0.0566047914812651,-0.0303112970315181
"beta",0.00141562878138629,0.0199924668693875,-0.000284169603201208,-0.000713337886826914,-0.0338833301218339,-0.0022188602022204
"gamma",-0.00130355258161719,-0.000284169603201208,0.00129109651642491,0.000119540949401839,-0.00435040721679463,0.00241595256566951
"delta",5.73387935395377e-05,-0.000713337886826914,0.000119540949401839,0.000475970213333371,0.00272421071084331,-0.000257778619645804
"lambda",0.0566047914812651,-0.0338833301218339,-0.00435040721679463,0.00272421071084331,0.254718036579539,-0.0810784126370034
"luce",-0.0303112970315181,-0.0022188602022204,0.00241595256566951,-0.000257778619645804,-0.0810784126370034,0.0437882511762648
"alpha",0.0195640614189969,0.00352345591754515,0.000650380155072888,-0.000183444669926044,0.0514338518915807,-0.0205694847183499
"beta",0.00352345591754515,0.0186141820805451,2.95866685550602e-05,-0.000125186688948489,-0.0470600796211515,-0.00492264953841199
"gamma",0.000650380155072888,2.95866685550602e-05,0.00292555599744287,3.72919187896969e-05,-0.00110527104064826,0.000229969571983456
"delta",-0.000183444669926044,-0.000125186688948489,3.72919187896969e-05,0.000266629491974492,0.00114359588116707,-0.00019966745785794
"lambda",0.0514338518915807,-0.0470600796211515,-0.00110527104064826,0.00114359588116707,0.453489043466016,-0.073605050741587
"luce",-0.0205694847183499,-0.00492264953841199,0.000229969571983456,-0.00019966745785794,-0.073605050741587,0.0291268511878712
"alpha",0.00606271912653149,0.00117966296477855,-0.00253264609352627,-0.000236220669359317,0.00593677988829176,-0.00414196384172175
"beta",0.00117966296477855,0.0057564355813553,-0.000676810295211445,-0.00128792247620413,-0.0164505272550301,-0.00266416896257965
"gamma",-0.00253264609352627,-0.000676810295211445,0.00827982663239403,0.000181573128782491,0.00435100263032708,0.00106415793293314
"delta",-0.000236220669359317,-0.00128792247620413,0.000181573128782491,0.000409252518815027,0.00387289717900417,0.000639946235010916
"lambda",0.00593677988829176,-0.0164505272550301,0.00435100263032708,0.00387289717900417,0.157152696369297,-0.00936119082785087
"luce",-0.00414196384172175,-0.00266416896257965,0.00106415793293314,0.000639946235010916,-0.00936119082785087,0.00973997483485706
"alpha",0.0171248317073821,0.00414336287637087,-0.00125600263135842,-0.000328113133420328,0.0196756621461065,-0.0131006708621854
"beta",0.00414336287637087,0.0218017723776134,-0.000412330719077145,-0.000395533913405271,-0.0240878956785965,-0.00454973625237845
"gamma",-0.00125600263135842,-0.000412330719077145,0.00180025735471651,0.000263543253597536,-0.00201729199143837,0.00110374563192345
"delta",-0.000328113133420328,-0.000395533913405271,0.000263543253597536,0.00385262258368124,0.00327828894323872,2.50068192595342e-06
"lambda",0.0196756621461065,-0.0240878956785965,-0.00201729199143837,0.00327828894323872,0.101804967858759,-0.0208821135071017
"luce",-0.0131006708621854,-0.00454973625237845,0.00110374563192345,2.50068192595342e-06,-0.0208821135071017,0.0134364553159984
"alpha",0.0135137393713392,-0.000582271882650168,-0.000755565118909586,0.000164379857351951,0.0383210144904396,-0.014233882911121
"beta",-0.000582271882650168,0.042392809714206,0.000165023280902741,-0.000495818008092328,-0.105912877874434,0.000410158049474492
"gamma",-0.000755565118909586,0.000165023280902741,0.000658173202980008,9.73214955922121e-05,-0.00448973524351458,0.00141035062912001
"delta",0.000164379857351951,-0.000495818008092328,9.73214955922121e-05,0.00267104440358475,0.00473782086549878,-0.000503305333687719
"lambda",0.0383210144904396,-0.105912877874434,-0.00448973524351458,0.00473782086549878,0.468060348213433,-0.0532819482615194
"luce",-0.014233882911121,0.000410158049474492,0.00141035062912001,-0.000503305333687719,-0.0532819482615194,0.0194068924785961
"alpha",0.0192752854345234,0.00336997663561484,-0.000258234053329869,-0.000460228796219786,0.0336095835014969,-0.0100636662264697
"beta",0.00336997663561484,0.0340811677043715,8.72571438285115e-05,-0.000287523091273737,-0.0884238963699004,-0.00389734073105036
"gamma",-0.000258234053329869,8.72571438285115e-05,0.00645887769437054,0.000706517024867297,-0.00676655904050206,0.00150681883112185
"delta",-0.000460228796219786,-0.000287523091273737,0.000706517024867297,0.00230758250631907,0.00638868744323259,-0.00053906258302234
"lambda",0.0336095835014969,-0.0884238963699004,-0.00676655904050206,0.00638868744323259,0.601947873634427,-0.0539189322675505
"luce",-0.0100636662264697,-0.00389734073105036,0.00150681883112185,-0.00053906258302234,-0.0539189322675505,0.0145714118132244
"alpha",0.0244567399245777,-0.000598036949159772,-0.00127627959120109,2.72056827809393e-05,0.0507512088097811,-0.0271852583230323
"beta",-0.000598036949159772,0.014704481447221,-9.97419910135462e-07,-0.000914974088724868,-0.0269674758222125,0.000387976772490575
"gamma",-0.00127627959120109,-9.97419910135462e-07,0.00150028598442555,9.67018850660614e-05,-0.00400820791849019,0.00227321547163811
"delta",2.72056827809393e-05,-0.000914974088724868,9.67018850660614e-05,0.000214123408326898,0.00180422367508048,-3.22718986364393e-05
"lambda",0.0507512088097811,-0.0269674758222125,-0.00400820791849019,0.00180422367508048,0.211548221804757,-0.0764767150591365
"luce",-0.0271852583230323,0.000387976772490575,0.00227321547163811,-3.22718986364393e-05,-0.0764767150591365,0.0416497742181009
"alpha",0.0263374411772991,0.00154789887802048,0.00169752911827996,-0.000587816610749008,0.0648959872045803,-0.0223934618478744
"beta",0.00154789887802048,0.00409694958516083,2.65915439202757e-05,-0.00146195218058079,-0.0106805464023625,-0.00162916901651484
"gamma",0.00169752911827996,2.65915439202757e-05,0.00327750214966058,0.000340883694676378,-0.00957096996832136,0.00260710461161841
