"","alpha","beta","gamma","delta","lambda","luce"
"alpha",0.0423991013489679,-0.00114764107401222,0.00378637674696391,-0.000840232253668946,0.00704862770718324,-0.0131273477088371
"beta",-0.00114764107401222,0.0775607799115244,-0.00146687170733631,-0.00753017989430306,0.0202813628838803,0.0012250280377709
"gamma",0.00378637674696391,-0.00146687170733631,0.0618483838370499,0.00163061426848223,0.00633358561843868,0.0033894682481329
"delta",-0.000840232253668946,-0.00753017989430306,0.00163061426848223,0.0178832092199102,-0.0468038176835262,-0.00588849819939781
"lambda",0.00704862770718324,0.0202813628838803,0.00633358561843868,-0.0468038176835262,1.35714832399722,0.0190069730120006
"luce",-0.0131273477088371,0.0012250280377709,0.0033894682481329,-0.00588849819939781,0.0190069730120006,0.0474013718802925
"alpha",0.0761849887477988,-0.000885697938725054,-0.0136786538234872,-7.47380917843317e-05,-0.0124925065985281,-0.00706038523215636
"beta",-0.000885697938725054,0.0649745161467872,0.0105958880674993,-0.00206976486597984,-0.0174995260094176,-0.00865712159959516
"gamma",-0.0136786538234872,0.0105958880674993,0.0669188863033002,0.000157157101061945,0.0494318718536767,0.00137498314701134
"delta",-7.47380917843317e-05,-0.00206976486597984,0.000157157101061945,0.0328988038082346,-0.00827540995928772,-0.00318577136692262
"lambda",-0.0124925065985281,-0.0174995260094176,0.0494318718536767,-0.00827540995928772,0.836476088183212,-0.0168592609335273
"luce",-0.00706038523215636,-0.00865712159959516,0.00137498314701134,-0.00318577136692262,-0.0168592609335273,0.0557110588895093
"alpha",0.0789339675817076,0.0049044533566269,-0.00863636181765647,-0.00466913417394489,-0.000115735694405821,-0.00952001352811154
"beta",0.0049044533566269,0.0710723854044581,0.0145210975937841,-0.00223999892605199,-0.0407025444516403,-0.0173504125918763
"gamma",-0.00863636181765647,0.0145210975937841,0.0711734900050592,0.00367558724864397,0.0453791816731919,0.00421320386457624
"delta",-0.00466913417394489,-0.00223999892605199,0.00367558724864397,0.0364941538065294,-0.00326645211755748,-0.00533067549285787
"lambda",-0.000115735694405821,-0.0407025444516403,0.0453791816731919,-0.00326645211755748,0.940800479392336,-0.0498577955812313
"luce",-0.00952001352811154,-0.0173504125918763,0.00421320386457624,-0.00533067549285787,-0.0498577955812313,0.0682530044275692
"alpha",0.071301878133868,0.00317079925994541,-0.0049560898940327,-0.00386403638244222,0.0105435685224908,-0.016864010005677
"beta",0.00317079925994541,0.0696300925608926,0.000664479122222273,-0.0144483510099641,-0.0538317847485122,-0.00523989756758926
"gamma",-0.0049560898940327,0.000664479122222273,0.0698029556169967,0.0090209546674067,0.0441314776748798,0.00695900583467189
"delta",-0.00386403638244222,-0.0144483510099641,0.0090209546674067,0.0584359176392739,-0.0708926542282635,-0.0179220473859056
"lambda",0.0105435685224908,-0.0538317847485122,0.0441314776748798,-0.0708926542282635,1.28221597612924,-0.0493363759548352
"luce",-0.016864010005677,-0.00523989756758926,0.00695900583467189,-0.0179220473859056,-0.0493363759548352,0.071821768032879
"alpha",0.0534803796662302,0.00277577108091445,0.00600895888624213,0.00148765960462971,0.0150809274668151,-0.0132847992738502
"beta",0.00277577108091445,0.0771233245751334,0.000775066044352652,-0.0150274985463501,0.00863660314532516,0.00101261481868211
"gamma",0.00600895888624213,0.000775066044352652,0.0656086798794525,0.00973228105689312,-0.0101280680489153,0.00453403376908348
"delta",0.00148765960462971,-0.0150274985463501,0.00973228105689312,0.0591298420727503,-0.110439898426773,-0.0169596838961054
"lambda",0.0150809274668151,0.00863660314532516,-0.0101280680489153,-0.110439898426773,1.31043487254626,0.00665351136917892
"luce",-0.0132847992738502,0.00101261481868211,0.00453403376908348,-0.0169596838961054,0.00665351136917892,0.0506088317343825
"alpha",0.0665488708154128,0.00277538640153549,0.000181635900977992,0.000446564749866175,0.00926512477072004,-0.0142354762653903
"beta",0.00277538640153549,0.0709172992557382,0.00571838576163767,-0.00802064544443907,-0.0560871135418569,-0.00839533089435343
"gamma",0.000181635900977992,0.00571838576163767,0.0638215070087202,0.0115393275822494,0.0219022334917639,0.00717755215922521
"delta",0.000446564749866175,-0.00802064544443907,0.0115393275822494,0.0565958757707612,-0.0697339175497833,-0.0163293436320449
"lambda",0.00926512477072004,-0.0560871135418569,0.0219022334917639,-0.0697339175497833,1.15315931047058,-0.0513142022017466
"luce",-0.0142354762653903,-0.00839533089435343,0.00717755215922521,-0.0163293436320449,-0.0513142022017466,0.0749046211627016
"alpha",0.0686365855441299,0.00223496924758238,0.00933819680353657,0.000540503123106004,0.0238550024132151,-0.00585618612182065
"beta",0.00223496924758238,0.072484901896756,0.00386320166985414,-0.0103975616329068,-0.0995696644871815,-0.00923156893187758
"gamma",0.00933819680353657,0.00386320166985414,0.0616359935810028,0.00561766940510582,0.0377030858178929,0.011105568916515
"delta",0.000540503123106004,-0.0103975616329068,0.00561766940510582,0.0463738101555647,-0.0232857029205144,-0.00639628893351464
"lambda",0.0238550024132151,-0.0995696644871815,0.0377030858178929,-0.0232857029205144,1.13380682206919,-0.0686378466977373
"luce",-0.00585618612182065,-0.00923156893187758,0.011105568916515,-0.00639628893351464,-0.0686378466977373,0.072667940716846
"alpha",0.0463805440911119,0.00221983368235364,-0.0010752472167516,-0.000168097318299571,0.0163846765201208,-0.0136744209447216
"beta",0.00221983368235364,0.0618262310646394,0.00902349015999941,-0.00259535299440121,-0.0407239623212045,-0.0149387958391233
"gamma",-0.0010752472167516,0.00902349015999941,0.0768738090250932,0.00016466080740066,0.0346650987141792,0.0103363514485454
"delta",-0.000168097318299571,-0.00259535299440121,0.00016466080740066,0.0335900723938387,-0.00506623605771753,-0.00431380479386434
"lambda",0.0163846765201208,-0.0407239623212045,0.0346650987141792,-0.00506623605771753,0.943152261051362,-0.0758112021413631
"luce",-0.0136744209447216,-0.0149387958391233,0.0103363514485454,-0.00431380479386434,-0.0758112021413631,0.0720927690530625
"alpha",0.069192036589665,-0.00109897017001091,-0.00585543048133119,-0.00169701109443919,0.00470761427688783,-0.0157533280573594
"beta",-0.00109897017001091,0.0730079170613791,0.00684472362042334,-0.00798044533365434,-0.0710967629937194,-0.00939522290433043
"gamma",-0.00585543048133119,0.00684472362042334,0.0669099440643997,0.00281224435152138,0.0500125137566128,0.00795440165032896
"delta",-0.00169701109443919,-0.00798044533365434,0.00281224435152138,0.0438967604606823,-0.0528911754222679,-0.0104813790983619
"lambda",0.00470761427688783,-0.0710967629937194,0.0500125137566128,-0.0528911754222679,1.17404656512452,-0.0606721973232974
"luce",-0.0157533280573594,-0.00939522290433043,0.00795440165032896,-0.0104813790983619,-0.0606721973232974,0.0707313650941223
"alpha",0.0749715738801589,0.00158344582781408,-0.00762414840118489,-0.00139355193023217,-0.0107344516310603,-0.00671232222573336
"beta",0.00158344582781408,0.0707166145260424,0.0120347794119424,-0.00914071859305955,-0.0547618885777216,-0.0097422001698756
"gamma",-0.00762414840118489,0.0120347794119424,0.071616963769048,0.00094194636478794,0.0645414571805081,0.00723745413717807
"delta",-0.00139355193023217,-0.00914071859305955,0.00094194636478794,0.0440455154473686,-0.0438718778438682,-0.00955096330224934
"lambda",-0.0107344516310603,-0.0547618885777216,0.0645414571805081,-0.0438718778438682,1.19411961850974,-0.0667979586090976
"luce",-0.00671232222573336,-0.0097422001698756,0.00723745413717807,-0.00955096330224934,-0.0667979586090976,0.0703719878125541
"alpha",0.0618241658684327,0.00140505940515408,0.00561280318057334,0.000188890366736913,0.0296541694321352,0.004264090873247
"beta",0.00140505940515408,0.06833812461186,0.00648331317272831,-0.000795294148943456,-0.111697207848244,-0.00764668743070514
"gamma",0.00561280318057334,0.00648331317272831,0.0588062841547035,0.00351505420889968,0.0555300497136329,0.0119617264894396
"delta",0.000188890366736913,-0.000795294148943456,0.00351505420889968,0.0384186321775749,-0.0203605464020231,-0.00387800843330685
"lambda",0.0296541694321352,-0.111697207848244,0.0555300497136329,-0.0203605464020231,1.09404697871672,-0.0266549854397344
"luce",0.004264090873247,-0.00764668743070514,0.0119617264894396,-0.00387800843330685,-0.0266549854397344,0.0615254772373189
"alpha",0.076171448246599,-0.000592852861638463,-0.0148821656022046,-0.00120102202641431,-0.00429436538569755,-0.00594820248723104
"beta",-0.000592852861638463,0.0564020915672843,0.00952944986584862,-0.00221880322021938,-0.0221485418481258,-0.00618386855675268
"gamma",-0.0148821656022046,0.00952944986584862,0.0662595639489712,0.00139827416024894,0.0528341238403201,0.00361737356410229
"delta",-0.00120102202641431,-0.00221880322021938,0.00139827416024894,0.0310966118596948,-0.00425141112968562,-0.00276271372179593
"lambda",-0.00429436538569755,-0.0221485418481258,0.0528341238403201,-0.00425141112968562,0.829448435379725,-0.0217115372701078
"luce",-0.00594820248723104,-0.00618386855675268,0.00361737356410229,-0.00276271372179593,-0.0217115372701078,0.0546326481027895
"alpha",0.0625153489164497,0.000358510869142698,-0.00289568990045383,0.000400573625398628,-0.00219107160759556,-0.0184926084774545
"beta",0.000358510869142698,0.0764920164803028,0.00243142233362731,-0.0153650465410699,-0.0125293713075637,0.000234072379970213
"gamma",-0.00289568990045383,0.00243142233362731,0.065160976165864,0.0136372857394069,-0.00465625462490515,0.00200408612796333
"delta",0.000400573625398628,-0.0153650465410699,0.0136372857394069,0.0566525336220583,-0.0943714083777909,-0.023079956981035
"lambda",-0.00219107160759556,-0.0125293713075637,-0.00465625462490515,-0.0943714083777909,1.35125097197037,-0.0166260475719284
"luce",-0.0184926084774545,0.000234072379970213,0.00200408612796333,-0.023079956981035,-0.0166260475719284,0.077952757495655
"alpha",0.0608099938408936,0.00165404399187575,-0.0021376894740619,0.000788887771868042,0.00540732268790765,-0.0193809868809958
"beta",0.00165404399187575,0.0786556871843184,0.00338662625220981,-0.0128472834082682,-0.0292258656417399,-0.00424650859358308
"gamma",-0.0021376894740619,0.00338662625220981,0.071148294805425,0.00940856311926222,0.0215827852197035,0.00460681683457466
"delta",0.000788887771868042,-0.0128472834082682,0.00940856311926222,0.0540298068192225,-0.0886994473042984,-0.0193363707490536
"lambda",0.00540732268790765,-0.0292258656417399,0.0215827852197035,-0.0886994473042984,1.29101360187118,-0.033267410221606
"luce",-0.0193809868809958,-0.00424650859358308,0.00460681683457466,-0.0193363707490536,-0.033267410221606,0.0693649445218005
"alpha",0.0720998146282843,-0.00267910609562126,-0.0127754564709332,-0.000908589792790549,-0.00167299649466114,-0.00411990024044896
"beta",-0.00267910609562126,0.054392309398242,0.0112698572462801,-0.0043313437143601,-0.00588463353143366,-0.00633573655679736
"gamma",-0.0127754564709332,0.0112698572462801,0.0660491681576585,0.000988446451368966,0.0428874565688825,0.00154309907662925
"delta",-0.000908589792790549,-0.0043313437143601,0.000988446451368966,0.0334810100838612,-0.0064889993926176,-0.00289387719938236
"lambda",-0.00167299649466114,-0.00588463353143366,0.0428874565688825,-0.0064889993926176,0.818372669746613,-0.0298602294965879
"luce",-0.00411990024044896,-0.00633573655679736,0.00154309907662925,-0.00289387719938236,-0.0298602294965879,0.055878852876456
"alpha",0.0648517600091837,0.00232055940640749,0.00339572988997999,0.000911649048495743,0.00734172363910945,-0.0211459737962637
"beta",0.00232055940640749,0.0811326656120657,0.000102381172667047,-0.00938046453345447,0.0125888865601514,0.000109780233131702
"gamma",0.00339572988997999,0.000102381172667047,0.0510323789290824,0.00739622789586893,-0.00995603370189162,0.00633050847432665
"delta",0.000911649048495743,-0.00938046453345447,0.00739622789586893,0.0321276105029166,-0.0744742668798734,-0.0165077951666643
"lambda",0.00734172363910945,0.0125888865601514,-0.00995603370189162,-0.0744742668798734,1.33850169886137,0.0178194552463774
"luce",-0.0211459737962637,0.000109780233131702,0.00633050847432665,-0.0165077951666643,0.0178194552463774,0.078382790883861
"alpha",0.0717339600799011,0.00620622817816166,0.00598299431363834,0.00136976086745015,-0.0140565953214848,-0.0166298019015818
"beta",0.00620622817816166,0.0771712058368854,0.000261814639669371,-0.0194402264438848,0.0220789219427277,0.000592365107581421
"gamma",0.00598299431363834,0.000261814639669371,0.0481021506096151,0.00603095283196079,-0.00122177279335924,0.00731209763517831
"delta",0.00136976086745015,-0.0194402264438848,0.00603095283196079,0.0470253401318295,-0.097684422150366,-0.0186494962149964
"lambda",-0.0140565953214848,0.0220789219427277,-0.00122177279335924,-0.097684422150366,1.33208512018794,0.0271225427549176
"luce",-0.0166298019015818,0.000592365107581421,0.00731209763517831,-0.0186494962149964,0.0271225427549176,0.0771592617322992
"alpha",0.0674493794899513,-0.000528543879394293,0.00781517664213401,0.00213373882712848,0.00323891323193967,-0.0160379405914513
"beta",-0.000528543879394293,0.0745802420033612,-0.000853659993064323,-0.012176930665337,0.00271231953780689,0.00470821160044824
"gamma",0.00781517664213401,-0.000853659993064323,0.0528455903120953,0.00113610534832708,0.00156917813429269,0.00736000040021203
"delta",0.00213373882712848,-0.012176930665337,0.00113610534832708,0.0344097467322462,-0.0814867220940186,-0.0117640784626916
"lambda",0.00323891323193967,0.00271231953780689,0.00156917813429269,-0.0814867220940186,1.41050592319607,0.0291763096828391
"luce",-0.0160379405914513,0.00470821160044824,0.00736000040021203,-0.0117640784626916,0.0291763096828391,0.0553367576160598
"alpha",0.0631475499911432,0.00154769464028061,-0.00801800790963858,-0.00122171440581518,0.00430626472734899,-0.0218885139111742
"beta",0.00154769464028061,0.075527546939987,0.00566195030473716,-0.0107386000618151,-0.0234660341339473,-0.00443572026742821
"gamma",-0.00801800790963858,0.00566195030473716,0.0616282641760818,0.00849929050172878,0.0372757848492527,0.00290710961855534
"delta",-0.00122171440581518,-0.0107386000618151,0.00849929050172878,0.0429139972021884,-0.0743870721384096,-0.0186655263270525
"lambda",0.00430626472734899,-0.0234660341339473,0.0372757848492527,-0.0743870721384096,1.29805023860274,-0.0303045664688012
"luce",-0.0218885139111742,-0.00443572026742821,0.00290710961855534,-0.0186655263270525,-0.0303045664688012,0.0734125635535663
"alpha",0.0626378596298037,0.00191557126873177,-0.00824928407858537,-0.000638619504221264,0.0136564831608275,-0.0184556733239919
"beta",0.00191557126873177,0.0727060561275708,0.00606250795495572,-0.00970005161532714,-0.0687514977253114,-0.0112851939615092
"gamma",-0.00824928407858537,0.00606250795495572,0.0728542718423673,0.0060636987495424,0.038283296971812,0.00496508329095549
"delta",-0.000638619504221264,-0.00970005161532714,0.0060636987495424,0.0441847326634268,-0.0490886332078525,-0.0135662272312104
"lambda",0.0136564831608275,-0.0687514977253114,0.038283296971812,-0.0490886332078525,1.20725545953642,-0.0670333323826499
"luce",-0.0184556733239919,-0.0112851939615092,0.00496508329095549,-0.0135662272312104,-0.0670333323826499,0.0744627735971995
"alpha",0.0705826317635134,0.00261148870726327,-0.0108235148743211,-0.00261315334712382,0.00213509647678052,-0.0194539225804356
"beta",0.00261148870726327,0.0740965148407346,0.00489722444435815,-0.0162628350579562,-0.0428685178901643,-0.00577962896536028
"gamma",-0.0108235148743211,0.00489722444435815,0.060472967394986,0.00912644590141536,0.0333665327786195,-0.000814424410736093
"delta",-0.00261315334712382,-0.0162628350579562,0.00912644590141536,0.0540736710452118,-0.0781280264654788,-0.0185045149752334
"lambda",0.00213509647678052,-0.0428685178901643,0.0333665327786195,-0.0781280264654788,1.29694036944914,-0.0456373217636841
"luce",-0.0194539225804356,-0.00577962896536028,-0.000814424410736093,-0.0185045149752334,-0.0456373217636841,0.0740354093997349
